date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2023-08-22,2023,City Council Meeting,Council,1,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-41C, a resolution adopting the Sandy City annual budget for the Fiscal year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges in Sandy City for said fiscal year, and adopting a tax rate on all real and personal property in Sandy City",Resolution,5-2 Pass,Zach Robinson,Alison Stroud,Alison Stroud,Aye,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,1,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-41C, a resolution adopting the Sandy City annual budget for the Fiscal year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges in Sandy City for said fiscal year, and adopting a tax rate on all real and personal property in Sandy City",Resolution,5-2 Pass,Zach Robinson,Alison Stroud,Zach Robinson,Aye,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,1,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-41C, a resolution adopting the Sandy City annual budget for the Fiscal year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges in Sandy City for said fiscal year, and adopting a tax rate on all real and personal property in Sandy City",Resolution,5-2 Pass,Zach Robinson,Alison Stroud,Ryan Mecham,Aye,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,1,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-41C, a resolution adopting the Sandy City annual budget for the Fiscal year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges in Sandy City for said fiscal year, and adopting a tax rate on all real and personal property in Sandy City",Resolution,5-2 Pass,Zach Robinson,Alison Stroud,Brooke D'Sousa,Aye,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,1,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-41C, a resolution adopting the Sandy City annual budget for the Fiscal year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges in Sandy City for said fiscal year, and adopting a tax rate on all real and personal property in Sandy City",Resolution,5-2 Pass,Zach Robinson,Alison Stroud,Scott Earl,Aye,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,1,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-41C, a resolution adopting the Sandy City annual budget for the Fiscal year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges in Sandy City for said fiscal year, and adopting a tax rate on all real and personal property in Sandy City",Resolution,5-2 Pass,Zach Robinson,Alison Stroud,Marci Houseman,Nay,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,1,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-41C, a resolution adopting the Sandy City annual budget for the Fiscal year commencing July 1, 2023 and ending June 30, 2024; also establishing certain fees and charges in Sandy City for said fiscal year, and adopting a tax rate on all real and personal property in Sandy City",Resolution,5-2 Pass,Zach Robinson,Alison Stroud,Cyndi Sharkey,Nay,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,2,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-42C, a resolution adopting the annual budget in the Alta Canyon sports Center for the Fiscal Year commencing Juy 1, 2023 and ending June 30, 2024; also establishing certain fees and charges for said fiscal year",Resolution,7-0 Pass,Zach Robinson,Alison Stroud,Alison Stroud,Aye,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,2,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-42C, a resolution adopting the annual budget in the Alta Canyon sports Center for the Fiscal Year commencing Juy 1, 2023 and ending June 30, 2024; also establishing certain fees and charges for said fiscal year",Resolution,7-0 Pass,Zach Robinson,Alison Stroud,Zach Robinson,Aye,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
2023-08-22,2023,City Council Meeting,Council,2,"A motion was made by Zach Robinson, seconded by Alison Stroud to adopt Resolution 23-42C, a resolution adopting the annual budget in the Alta Canyon sports Center for the Fiscal Year commencing Juy 1, 2023 and ending June 30, 2024; also establishing certain fees and charges for said fiscal year",Resolution,7-0 Pass,Zach Robinson,Alison Stroud,Marci Houseman,Aye,meeting_minutes/minutes/2023/2023-08-21/2023-08-22_city-council-meeting.md
