motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file,provenance
1,1,3,1,HOLD A SPECIAL SESSION ON TUESDAY DECEMBER 18 TO GET THE INFORMATION AND MAKE A VOTE THAT NIGHT,Other,Carried unanimously,Pass,rda_vote,,,unclassified,low,1,singleton,high,20,13,1,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
2,1,3,2,ADJOURN THE MEETING AT 9:51 PM,Procedural/Administrative,Carried unanimously,Pass,rda_vote,,procedural,keyword,high,2,singleton,high,13,20,1,pmn_backfill/text/RDA_2598_457993.txt,pmn_minutes
3,2,3,1,"APPROVE THE YARD REIMBURSEMENT REQUEST WITH MR. MCHARGUE’S RECOMMENDATION OF $500,000 UPFRONT WITH $220,00 ANNUALLY FOR YEARS 1 TO 5 AND $85,000 ANNUALLY FOR YEARS 6 TO 10, WITH A STIIPULATION THAT THEY WORK OUT NEW NUMBERS, WITH A CONTINGENCY THAT THERE BE A DISCUSSION IN THE NEXT TWO WEEKS WHET...",Ceremonial,Carried unanimously,Pass,rda_vote,,approve,keyword,high,3,singleton,high,12,,1,pmn_backfill/text/RDA_2598_457997.txt,pmn_minutes
4,2,3,2,ADJOURN THE MEETING AT 7:10 PM,Procedural/Administrative,Carried unanimously,Pass,rda_vote,,procedural,keyword,high,4,singleton,high,13,,1,pmn_backfill/text/RDA_2598_457997.txt,pmn_minutes
5,3,3,1,APPROVE THE MINUTES,Procedural/Administrative,Carried unanimously,Pass,rda_vote,,procedural,keyword,high,,,,13,20,1,pmn_backfill/text/RDA_2598_467843.txt,pmn_minutes
6,3,3,2,"APPROVE THE REIMBURSEMENT AGREEMENT OPTION 1 WITH THE FOLLOWING STIPULATIONS: 1. THE GOLF FACILITY WILL HAVE LUXURY GOLF HITTING AND LOUNGE BAYS, FULL SERVICE DINING FACILITIES, FULL SERVICE BAR, CORPORATE EVENT SPACE, PRIVATE PARTY SPACE, AND CONCERT VENUE SPACE. 2. AN ANNUAL CAP OF $275,000 3....",Contract/Purchase,?-? Pass,Pass,rda_vote,,approve,keyword,high,5,singleton,high,20,12,1,pmn_backfill/text/RDA_2598_467843.txt,pmn_minutes
7,3,3,3,ADJOURN THE MEETING AT 8:21 PM,Procedural/Administrative,Carried unanimously,Pass,rda_vote,,procedural,keyword,high,6,singleton,high,13,12,1,pmn_backfill/text/RDA_2598_467843.txt,pmn_minutes
8,4,3,1,APPROVE 2.1 ON THE CONSENT AGENDA,Procedural/Administrative,Carried unanimously,Pass,rda_vote,,procedural,keyword,high,,,,20,12,1,pmn_backfill/text/RDA_2598_477027.txt,pmn_minutes
9,4,3,2,ADJOURN THE MEETING AT 8:16 PM,Procedural/Administrative,Carried unanimously,Pass,rda_vote,,procedural,keyword,high,7,singleton,high,13,12,1,pmn_backfill/text/RDA_2598_477027.txt,pmn_minutes
10,5,3,1,APPROVE ITEM 2.1 ON THE CONSENT AGENDA,Procedural/Administrative,Carried with one absent,Pass,rda_vote,,procedural,keyword,high,,,,,13,1,pmn_backfill/text/RDA_2598_493373.txt,pmn_minutes
11,5,3,2,"AMEND THE CAMU REIMBURSEMENT TO INCLUDE THE ADDITIONAL $30,000 WITH A TOTAL AMOUNT OF $6,274,651, WITH THE TOTAL BUDGET REMAINING AT ITS ORIGINAL AMOUNT",Other,Carried with one absent,Pass,rda_vote,,,unclassified,low,8,singleton,high,,20,1,pmn_backfill/text/RDA_2598_493373.txt,pmn_minutes
12,5,3,3,ADJOURN THE MEETING AT 6:40 PM,Procedural/Administrative,Carried with one absent,Pass,rda_vote,,procedural,keyword,high,9,singleton,high,13,,1,pmn_backfill/text/RDA_2598_493373.txt,pmn_minutes
13,6,3,1,APPROVE CONSENT ITEM 2.1,Procedural/Administrative,Carried with two absent,Pass,rda_vote,,approve,keyword,high,10,singleton,high,20,,1,pmn_backfill/text/RDA_2598_497277.txt,pmn_minutes
14,6,3,2,"APPROVE THE PROPOSED TENTATIVE FISCAL YEAR 2019-2020 RDA BUDGET AND SET THE PUBLIC HEARING FOR MAY 22, 2019. MAYOR PRO TEMPORE FLAKE AND BOARDMEMBERS JUDD AND RILEY",Procedural/Administrative,Carried with two absent,Pass,rda_vote,,approve,keyword,high,,,,20,,1,pmn_backfill/text/RDA_2598_497277.txt,pmn_minutes
15,6,3,3,ADJOURN THE MEETING AT 8:06 PM,Procedural/Administrative,Carried with two absent,Pass,rda_vote,,procedural,keyword,high,11,singleton,high,20,,1,pmn_backfill/text/RDA_2598_497277.txt,pmn_minutes
16,7,3,1,APPROVE CONSENT ITEM 2.1,Procedural/Administrative,Carried with two absent,Pass,rda_vote,,approve,keyword,high,12,singleton,high,20,13,1,pmn_backfill/text/RDA_2598_508227.txt,pmn_minutes
17,7,3,2,OPEN THE PUBLIC HEARING AT 6:58 PM,Public Hearing Action,Carried with two absent,Pass,rda_vote,,procedural,keyword,medium,13,singleton,high,20,13,1,pmn_backfill/text/RDA_2598_508227.txt,pmn_minutes
18,7,3,3,CLOSE THE PUBLIC HEARING AT 7:00 PM,Public Hearing Action,Carried with two absent,Pass,rda_vote,,procedural,keyword,medium,14,singleton,high,13,20,1,pmn_backfill/text/RDA_2598_508227.txt,pmn_minutes
19,7,3,4,ADJOURN THE MEETING AT 7:03 PM,Procedural/Administrative,Carried with two absent,Pass,rda_vote,,procedural,keyword,high,15,singleton,high,20,13,1,pmn_backfill/text/RDA_2598_508227.txt,pmn_minutes
20,8,3,1,"APPROVE THE JUNE 26, 2019 RDA MEETING MINUTES",Other,Carried unanimously,Pass,rda_vote,,procedural,keyword,high,,,,12,20,1,pmn_backfill/text/RDA_2598_521049.txt,pmn_minutes
