date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,1,MOTION: Council Member Holton moved to ADJOURN the City Council Work Session. The motion was seconded by Council Member Newell,Procedural/Administrative,Passed (unanimous consent),Matt Holton,Shawn E. Newell,,,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",CDRA,2,MOTION: Board Member Birrell moved to ADJOURN the CDRA Meeting. The motion was seconded by Board Member Holton,Land-Use/Zoning,Passed (unanimous consent),Ellen Birrell,Matt Holton,,,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Newell moved to APPROVE Resolution 2023-41. The motion was seconded by Council Member Holton. Vote on motion: Council Member Bracken-Aye, Council Member Holton-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Resolution,Passed unanimously,Shawn E. Newell,Matt Holton,Scott Bracken,Aye,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Newell moved to APPROVE Resolution 2023-41. The motion was seconded by Council Member Holton. Vote on motion: Council Member Bracken-Aye, Council Member Holton-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Resolution,Passed unanimously,Shawn E. Newell,Matt Holton,Matt Holton,Aye,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Newell moved to APPROVE Resolution 2023-41. The motion was seconded by Council Member Holton. Vote on motion: Council Member Bracken-Aye, Council Member Holton-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Resolution,Passed unanimously,Shawn E. Newell,Matt Holton,Shawn E. Newell,Aye,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Newell moved to APPROVE Resolution 2023-41. The motion was seconded by Council Member Holton. Vote on motion: Council Member Bracken-Aye, Council Member Holton-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Resolution,Passed unanimously,Shawn E. Newell,Matt Holton,Ellen Birrell,Aye,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Newell moved to APPROVE Resolution 2023-41. The motion was seconded by Council Member Holton. Vote on motion: Council Member Bracken-Aye, Council Member Holton-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Resolution,Passed unanimously,Shawn E. Newell,Matt Holton,Mike Weichers,Aye,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,4,"MOTION: Council Member Bracken moved to APPROVE Resolution 2023-42. The motion was seconded by Council Member Birrell. Vote on motion: Council Member Bracken-Aye, Council Member Holton-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Resolution,Passed unanimously,Scott Bracken,Ellen Birrell,Scott Bracken,Aye,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,4,"MOTION: Council Member Bracken moved to APPROVE Resolution 2023-42. The motion was seconded by Council Member Birrell. Vote on motion: Council Member Bracken-Aye, Council Member Holton-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Resolution,Passed unanimously,Scott Bracken,Ellen Birrell,Matt Holton,Aye,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
2023-07-18,2023,"City Council — July 18, 2023 Work Session, CDRA and Business Meeting&nbsp;",Council,4,"MOTION: Council Member Bracken moved to APPROVE Resolution 2023-42. The motion was seconded by Council Member Birrell. Vote on motion: Council Member Bracken-Aye, Council Member Holton-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Resolution,Passed unanimously,Scott Bracken,Ellen Birrell,Shawn E. Newell,Aye,minutes/2023/2023-07-17/2023-07-18_work-session-and-business-meeting.md,minutes
