source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-01-06/2020-01-07_work-session-and-business-meeting.md,1,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed (unanimous consent),crosswalk,high
minutes/2020/2020-01-06/2020-01-07_work-session-and-business-meeting.md,2,2020-01-07,Council,Ceremonial,Ceremonial,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-01-06/2020-01-07_work-session-and-business-meeting.md,3,2020-01-07,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-01-06/2020-01-07_work-session-and-business-meeting.md,4,2020-01-07,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-01-06/2020-01-07_work-session-and-business-meeting.md,5,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed (unanimous consent),crosswalk,high
minutes/2020/2020-01-06/2020-01-07_work-session-and-business-meeting.md,6,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed (unanimous consent),crosswalk,high
minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md,1,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Passed (unanimous consent),crosswalk,high
minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md,2,2020-01-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md,3,2020-01-21,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md,4,2020-01-21,Council,Resolution,Resolution,,final-action,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md,5,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,Passed unanimously,crosswalk,high
