date,year,title,slug,path,source,source_url,format
2020-01-06,2020,City Council — 01-06-20 CH CC Oath of Office Minutes-APPROVED.pdf,oath-of-office,minutes/2020/2020-01-06/2020-01-06_oath-of-office.md,pmn,https://www.utah.gov/pmn/files/567739.pdf,pdf-text
2020-01-07,2020,City Council — 01-07-20 CH CC Legislative Breakfast Meeting Minutes-APPROVED.pdf,legislative-breakfast,minutes/2020/2020-01-06/2020-01-07_legislative-breakfast.md,pmn,https://www.utah.gov/pmn/files/572959.pdf,pdf-text
2020-01-07,2020,City Council — 01-07-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-01-06/2020-01-07_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/592063.pdf,pdf-text
2020-01-21,2020,City Council — 01-21-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/572957.pdf,pdf-text
2020-01-22,2020,City Council — 01-22-2020 CH CC Retreat Minutes-APPROVED.pdf,retreat,minutes/2020/2020-01-20/2020-01-22_retreat.md,pmn,https://www.utah.gov/pmn/files/582317.pdf,pdf-text
2020-02-04,2020,City Council — 02-04-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-02-03/2020-02-04_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/582321.pdf,pdf-text
2020-02-18,2020,City Council — 02-18-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-02-17/2020-02-18_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/592071.pdf,pdf-text
2020-03-03,2020,City Council — 03-03-2020 CH CC work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-03-02/2020-03-03_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/592073.pdf,pdf-text
2020-04-07,2020,City Council — 04-07-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/596563.pdf,pdf-text
2020-04-21,2020,City Council — 04-21-2020 CH CC Work Session Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-04-20/2020-04-21_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/598207.pdf,pdf-text
2020-04-28,2020,City Council — 04-28-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/603047.pdf,pdf-text
2020-05-05,2020,City Council — 05-05-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-05-04/2020-05-05_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/607105.pdf,pdf-text
2020-05-19,2020,City Council — 05-19-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-05-18/2020-05-19_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/607107.pdf,pdf-text
2020-06-02,2020,City Council — 06-02-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/611869.pdf,pdf-text
2020-06-16,2020,City Council — 06-16-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/622577.pdf,pdf-text
2020-07-07,2020,City Council — 07-07-20 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-07-06/2020-07-07_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/625845.pdf,pdf-text
2020-07-21,2020,"City Council — 07-21-2020 CH CC Work Seesion, CDRA and Business Meeting Minutes-APPROVED.pdf",work-session-and-business-meeting,minutes/2020/2020-07-20/2020-07-21_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/631325.pdf,pdf-text
2020-08-03,2020,City Council — 08-03-2020 CH CC Emergency Meeting Minutes - APPROVED.pdf,emergency,minutes/2020/2020-08-03/2020-08-03_emergency.md,pmn,https://www.utah.gov/pmn/files/631321.pdf,pdf-text
2020-08-04,2020,City Council — 08-04-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-08-03/2020-08-04_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/635571.pdf,pdf-text
2020-08-18,2020,City Council — 08-18-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-08-17/2020-08-18_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/639978.pdf,pdf-text
2020-09-01,2020,City Council — 09-01-2020 CHCC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-08-31/2020-09-01_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/645839.pdf,pdf-text
2020-09-15,2020,City Council — 09-15-20 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-09-14/2020-09-15_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/645841.pdf,pdf-text
2020-10-06,2020,"City Council — October 6, 2020 City Council (Wayback-recovered)",work-session-and-business-meeting,minutes/2020/2020-10-05/2020-10-06_work-session-and-business-meeting.md,wayback,https://web.archive.org/web/20230127224826id_/https://www.cottonwoodheights.utah.gov/home/showpublisheddocument/4181/637392991660830000,pdf-text
2020-10-20,2020,"City Council — 10-20-2020 CH CC Work Session, CDRA, and Business Meeting Minutes-APPROVED.pdf",work-session-and-business-meeting,minutes/2020/2020-10-19/2020-10-20_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/655275.pdf,pdf-text
2020-10-27,2020,City Council — 10-27-2020 CH CC Special Work Session Minutes-APPROVED.pdf,special-meeting,minutes/2020/2020-10-26/2020-10-27_special-meeting.md,pmn,https://www.utah.gov/pmn/files/655277.pdf,pdf-text
2020-11-03,2020,City Council — 11-03-20 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-11-02/2020-11-03_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/659765.pdf,pdf-text
2020-11-17,2020,City Council — 11-17-2020 CH CC Work Session and Work Session Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-11-16/2020-11-17_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/663863.pdf,pdf-text
2020-12-01,2020,City Council — 12-01-2020 CH CC Work Session and Business Meeting Minutes -APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-11-30/2020-12-01_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/669723.pdf,pdf-text
2020-12-15,2020,City Council — 12-15-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2020/2020-12-14/2020-12-15_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/674407.pdf,pdf-text
2021-01-05,2021,City Council — 01-05-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-01-04/2021-01-05_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/677547.pdf,pdf-text
2021-01-19,2021,City Council — 01-19-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-01-18/2021-01-19_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/683787.pdf,pdf-text
2021-01-28,2021,City Council — 01-28-2021 CH CC Legislative Work Session Minutes-APPROVED.pdf,legislative-work-session,minutes/2021/2021-01-25/2021-01-28_legislative-work-session.md,pmn,https://www.utah.gov/pmn/files/688209.pdf,pdf-text
2021-02-02,2021,City Council — 02-02-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-02-01/2021-02-02_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/689717.pdf,pdf-text
2021-02-04,2021,City Council — 02-04-2021 CH CC Legislative Work Session Minutes-APPROVED.pdf,legislative-work-session,minutes/2021/2021-02-01/2021-02-04_legislative-work-session.md,pmn,https://www.utah.gov/pmn/files/692561.pdf,pdf-text
2021-02-10,2021,City Council — 02-10-2021 CH CC Retreat Work Session Minutes-APPROVED.pdf,retreat,minutes/2021/2021-02-08/2021-02-10_retreat.md,pmn,https://www.utah.gov/pmn/files/698025.pdf,pdf-text
2021-02-11,2021,City Council — 02-11-2021 CH CC Legislative Work Session Minutes-APPROVED.pdf,legislative-work-session,minutes/2021/2021-02-08/2021-02-11_legislative-work-session.md,pmn,https://www.utah.gov/pmn/files/692557.pdf,pdf-text
2021-02-16,2021,City Council — 02-16-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-02-15/2021-02-16_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/698027.pdf,pdf-text
2021-02-18,2021,City Council — 02-18-2021 CH CC Legislative Work Session Minutes-APPROVED.pdf,legislative-work-session,minutes/2021/2021-02-15/2021-02-18_legislative-work-session.md,pmn,https://www.utah.gov/pmn/files/692559.pdf,pdf-text
2021-02-25,2021,City Council — 02-25-2021 CH CC Legislative Work Session Minutes-APPROVED.pdf,legislative-work-session,minutes/2021/2021-02-22/2021-02-25_legislative-work-session.md,pmn,https://www.utah.gov/pmn/files/698029.pdf,pdf-text
2021-03-02,2021,"City Council — 03-02-2021 CH CC Work Session, CDRA and Business Meeting Minutes-APPROVED.pdf",work-session-and-business-meeting,minutes/2021/2021-03-01/2021-03-02_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/715045.pdf,pdf-text
2021-03-16,2021,City Council — 03-16-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-03-15/2021-03-16_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/704855.pdf,pdf-text
2021-04-06,2021,City Council — 04-06-2021 CH CC Work Session and Business Meeting Minutes-Approved.pdf,work-session-and-business-meeting,minutes/2021/2021-04-05/2021-04-06_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/709947.pdf,pdf-text
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/715047.pdf,pdf-text
2021-05-04,2021,City Council — 05-04-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-05-03/2021-05-04_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/721239.pdf,pdf-text
2021-05-11,2021,City Council — 05-11-2021 CH CC Special Work Session Minutes-APPROVED.pdf,special-meeting,minutes/2021/2021-05-10/2021-05-11_special-meeting.md,pmn,https://www.utah.gov/pmn/files/721241.pdf,pdf-text
2021-06-01,2021,City Council — 06-01-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-05-31/2021-06-01_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/731967.pdf,pdf-text
2021-06-15,2021,City Council — 06-15-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-06-14/2021-06-15_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/737737.pdf,pdf-text
2021-06-21,2021,City Council — 06-21-2021 CH CC Special Business Meeting Minutes-APPROVED.pdf,special-meeting,minutes/2021/2021-06-21/2021-06-21_special-meeting.md,pmn,https://www.utah.gov/pmn/files/737739.pdf,pdf-text
2021-06-22,2021,City Council — 06-22-2021 CH CC Special Business Meeting Minutes-APPROVED.pdf,special-meeting,minutes/2021/2021-06-21/2021-06-22_special-meeting.md,pmn,https://www.utah.gov/pmn/files/867283.pdf,pdf-text
2021-07-06,2021,City Council — 07-06-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-07-05/2021-07-06_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/742135.pdf,pdf-text
2021-07-20,2021,City Council — 07-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-07-19/2021-07-20_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/747317.pdf,pdf-text
2021-08-03,2021,City Council — 08-03-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-08-02/2021-08-03_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/750715.pdf,pdf-text
2021-08-17,2021,City Council — 08-17-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-08-16/2021-08-17_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/759523.pdf,pdf-text
2021-09-07,2021,City Council — 09-07-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-09-06/2021-09-07_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/763381.pdf,pdf-text
2021-09-21,2021,City Council — 09-21-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-09-20/2021-09-21_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/768241.pdf,pdf-text
2021-10-05,2021,"City Council — 10-05-2021 CH CC Work Session, CDRA Meeting and Business Meeting Minutes-APPROVE",work-session-and-business-meeting,minutes/2021/2021-10-04/2021-10-05_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/772937.pdf,pdf-text
2021-10-19,2021,City Council — 10-19-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-10-18/2021-10-19_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/777945.pdf,pdf-text
2021-11-02,2021,City Council — 11-02-21 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-11-01/2021-11-02_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/793533.pdf,pdf-text
2021-11-16,2021,"City Council — 11-16-2021 CH CC Work Session, Board of Canvassers and Business Meeting Minutes-",board-of-canvassers,minutes/2021/2021-11-15/2021-11-16_board-of-canvassers.md,pmn,https://www.utah.gov/pmn/files/793535.pdf,pdf-text
2021-12-14,2021,City Council — 12-14-2021 CH CC Work Session and Business Meeting  Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2021/2021-12-13/2021-12-14_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/797595.pdf,pdf-text
2022-01-03,2022,City Council — 01-03-2022 CH CC Swear-In Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2022/2022-01-03/2022-01-03_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/803509.pdf,pdf-text
2022-01-04,2022,City Council — 01-04-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2022/2022-01-03/2022-01-04_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/803511.pdf,pdf-text
2022-01-18,2022,City Council — 01-18-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2022/2022-01-17/2022-01-18_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/809139.pdf,pdf-text
2022-01-25,2022,City Council — 012522 CHCC Retreat-APPROVED.pdf,retreat,minutes/2022/2022-01-24/2022-01-25_retreat.md,pmn,https://www.utah.gov/pmn/files/828275.pdf,pdf-text
2022-02-01,2022,City Council — 02-01-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2022/2022-01-31/2022-02-01_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/815057.pdf,pdf-text
2022-02-03,2022,City Council — 02-03-2022 CH CC Legislative Work Session Minutes-APPROVED.pdf,legislative-work-session,minutes/2022/2022-01-31/2022-02-03_legislative-work-session.md,pmn,https://www.utah.gov/pmn/files/815059.pdf,pdf-text
2022-02-15,2022,City Council — 02-15-2022 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2022/2022-02-14/2022-02-15_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/821717.pdf,pdf-text
2022-02-17,2022,City Council — 02-17-2022 CH CC Legislative Work Session Minutes-APPROVED.pdf,legislative-work-session,minutes/2022/2022-02-14/2022-02-17_legislative-work-session.md,pmn,https://www.utah.gov/pmn/files/821723.pdf,pdf-text
2022-02-24,2022,City Council — 02-24-2022 CH CC Legilative Work Session Minutes-APPROVED.pdf,work-session-and-business-meeting,minutes/2022/2022-02-21/2022-02-24_work-session-and-business-meeting.md,pmn,https://www.utah.gov/pmn/files/828281.pdf,pdf-text
