city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
vineyard,Council,AL-A1,At-Large,Cristy Welsh,cristy_welsh,2020-01-08,2024-01-10,elected,lost,2019,2020-01-08,2023-12-27,"election:2019 (Council RCV, Seat 1 winner, 347 first-choice rank1); minutes:2020-01-08 (seated — 'Mayor Julie Fullmer, Councilmembers Tyce Flake, Chris Judd, and Cristy Welsh'); election:2023 (ran, rank3 — lost)",high,DISTINCT surname 'Welsh' — keep full/distinct. Re-ran in 2023 and LOST (rank3 of 7); term expired Jan 2024. A1 vs A2 split of the 2019 pair (Welsh/Flake) is a labelling choice; anchored here because A2 carries the Cameron->Nair vacancy chain.
vineyard,Council,AL-A1,At-Large,Jacob Holdaway,jacob_holdaway,2024-01-10,,elected,serving,2023,2024-01-10,2026-06-09,"election:2023 (Council RCV winner, 1097 final-round rank1); minutes:2024-01-10 (seated); minutes:2026-01-14 (still serving — present list)",high,DISTINCT from Jacob Wood (AL-B1): two different Jacobs — never merge. Continuing member across the Jan-2026 turnover.
vineyard,Council,AL-A2,At-Large,Tyce Flake,tyce_flake,2020-01-08,2024-01-10,elected,did-not-run,2019,2020-01-08,2023-12-27,"election:2019 (Council RCV, Seat 2 winner, 277 first-choice rank2); minutes:2020-01-08 (seated); election:2023 (not a candidate)",high,Elected 2019 (RCV Seat 2). Not a candidate in 2023 (won by Holdaway/Cameron) -> term expired Jan 2024. A1/A2 split of the 2019 pair is a labelling choice.
vineyard,Council,AL-A2,At-Large,Sara Cameron,sara_cameron,2024-01-10,2025-10-22,elected,resigned,2023,2024-01-10,2025-10-08,"election:2023 (Council RCV winner, 907 final-round); minutes:2024-01-10 (seated); minutes:2025-10-22 (last documented service — present + voting); election_results/CLAUDE.md cross-check + vineyardutah.gov council page (Cameron resigned, Ezra Nair appointed ~Nov 2025)",medium,"MID-TERM VACANCY #2. Elected 2023 to a term running to Jan-2028; resigned mid-term. The resignation/appointment minutes are in an un-recovered gap, so the VACANT window is documented-service-bounded, not exact (medium on the dates, high on the fact). By 2026-01-14 Cameron appears only in 'Others Speaking' (a resident), confirming her departure."
vineyard,Council,AL-A2,At-Large,VACANT,vacant,2025-10-22,2026-01-14,vacated,filled,,,,Cameron resigned ~Nov 2025 (election_results cross-check + city council page). EXACT resignation & Nair-appointment dates fall in the 2025-11/12 minutes GAP: no Nov-2025 council minutes were recovered and 2025-12-10 is unrecoverable (minutes_unrecovered.csv). VACANT interval bounded by Cameron's last documented service (2025-10-22) and Nair's first documented seating (2026-01-14).,medium,Explicit VACANT interval: seat empty between the predecessor's documented departure and the successor's seating (no two people hold one seat at once).
vineyard,Council,AL-A2,At-Large,Ezra Nair,ezra_nair,2026-01-14,,appointed,serving,,2026-01-14,2026-06-09,appt:~Nov-2025 (council-appointed to fill Cameron's vacated seat — election_results/CLAUDE.md cross-check + vineyardutah.gov); minutes:2026-01-14 (first documented seating — present list 'Councilmember Ezra Nair'); votes:cities.db first_seen 2026-01-14,high,"APPOINTED (not elected — Nair was NOT a 2025 winner; he was applicant #10 at the 2024-11-20 vacancy interview and was later appointed to Cameron's seat). start_date = first DOCUMENTED seating (2026-01-14); the actual ~Nov-2025 appointment/oath minutes are in the recovery gap, so the precise oath date is not on disk (NOT fabricated). Fills the remainder of Cameron's 2024-2027(8) term."
vineyard,Council,AL-B1,At-Large,John Earnest,john_earnest,2018-01-01,2022-01-12,elected,did-not-run,2017,2020-01-08,2021-12-30,"votes:2020-01-08..2021-12-30 (observed serving, cities.db role); minutes:2020-01-08 (already seated at data floor — 'Councilmember John Earnest'); election:2021 (not a candidate)",medium,PRE-FLOOR term: the 2017 election predates the 2019 election-data floor and the 2020 minutes floor; term-start 2018-01 inferred from Vineyard's Cohort-B 4-year stagger (medium). Not a 2021 candidate (seat won by Sifuentes/Rasmussen) -> term expired Jan 2022. Earnest/Judd -> Sifuentes/Rasmussen pairing is a labelling choice.
vineyard,Council,AL-B1,At-Large,Mardi Sifuentes,mardi_sifuentes,2022-01-12,2026-01-14,elected,did-not-run,2021,2022-01-12,2025-10-22,"election:2021 (Council RCV, Seat 1 winner, 764 final-round); minutes:2022-01-12 (seated); election:2025 (ran for MAYOR, lost to Stratton 1173-1417); minutes:2025-10-22 (last served)",high,Elected to Council 2021. Did NOT seek council re-election in 2025 — she ran for MAYOR instead and LOST (Stratton won the open seat). Council term expired Jan 2026.
vineyard,Council,AL-B1,At-Large,Jacob Wood,jacob_wood,2026-01-14,,elected,serving,2025,2026-01-14,2026-06-09,"election:2025 (Council plurality vote-for-3 winner, 1389 rank2, 4-year term); minutes:2026-01-14 (seated)",high,DISTINCT from Jacob Holdaway (AL-A1). Won a 4-YEAR seat in the 2025 vote-for-3 (Wood/Lauret = the two 4-yr Cohort-B seats; McCumber drew the 2-yr AL-C seat). Wood/Lauret -> B1/B2 split is a labelling choice; the person-tenures are exact.
vineyard,Council,AL-B2,At-Large,Chris Judd,chris_judd,2018-01-01,2022-01-12,elected,did-not-run,2017,2020-01-08,2021-12-30,"votes:2020-01-08..2021-12-30 (observed serving, cities.db role); minutes:2020-01-08 (already seated at data floor — 'Councilmember Chris Judd'); election:2021 (not a candidate)",medium,"PRE-FLOOR term (2017 cycle; term-start 2018-01 inferred, medium). Not a 2021 candidate -> term expired Jan 2022. Earnest/Judd -> Sifuentes/Rasmussen pairing is a labelling choice."
