date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-06-22,2026,"2026, Bluffdale City Council Meeting Agenda 06-22-2026",Council,1,"Council Member Austin moved to APPROVE Resolution 2026-25, adopting the final tax rate 9 for Salt Lake County for the purpose of Levying taxes within the City of Bluffdale General 10 Fund for the Fiscal Year 2026-2027",Resolution,The motion passed 13,Steve Austin,,,,minutes/2026/2026-06-22/council_2026-06-22_1834.md
2026-06-22,2026,"2026, Bluffdale City Council Meeting Agenda 06-22-2026",Council,2,Council Member Aston moved to ADJOURN,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Wendy Aston,,,,minutes/2026/2026-06-22/council_2026-06-22_1834.md
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",Council,1,"Council Member Austin moved to APPROVE the June 10, 2026, City Council Meeting Minutes 40 and Agenda, as presented",Procedural/Administrative,The motion passed 41 with the unanimous consent of the Council,Steve Austin,,,,minutes/2026/2026-06-22/council_2026-06-24_1835.md
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",Council,2,"Council Member Aston moved to APPROVE the Consent Agenda, as presented. Council 21",Procedural/Administrative,The motion passed with the unanimous consent of the 22 Council,Wendy Aston,,,,minutes/2026/2026-06-22/council_2026-06-24_1835.md
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",Council,3,Council Member Wilding moved to APPROVE Resolution 2026-35 — A Resolution Adopting 2 Amendments to the Bluffdale City Policies and Procedures Manual Adding Optional and 3 Voluntary Employee-Paid Short-Term Disability Benefit,Resolution,The motion passed with the unanimous 6 consent of the Council,Greg Wilding,,Greg Wilding,Aye,minutes/2026/2026-06-22/council_2026-06-24_1835.md
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",Council,3,Council Member Wilding moved to APPROVE Resolution 2026-35 — A Resolution Adopting 2 Amendments to the Bluffdale City Policies and Procedures Manual Adding Optional and 3 Voluntary Employee-Paid Short-Term Disability Benefit,Resolution,The motion passed with the unanimous 6 consent of the Council,Greg Wilding,,Mackey Smith,Aye,minutes/2026/2026-06-22/council_2026-06-24_1835.md
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",Council,3,Council Member Wilding moved to APPROVE Resolution 2026-35 — A Resolution Adopting 2 Amendments to the Bluffdale City Policies and Procedures Manual Adding Optional and 3 Voluntary Employee-Paid Short-Term Disability Benefit,Resolution,The motion passed with the unanimous 6 consent of the Council,Greg Wilding,,Steve Austin,Aye,minutes/2026/2026-06-22/council_2026-06-24_1835.md
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",Council,3,Council Member Wilding moved to APPROVE Resolution 2026-35 — A Resolution Adopting 2 Amendments to the Bluffdale City Policies and Procedures Manual Adding Optional and 3 Voluntary Employee-Paid Short-Term Disability Benefit,Resolution,The motion passed with the unanimous 6 consent of the Council,Greg Wilding,,Wendy Aston,Aye,minutes/2026/2026-06-22/council_2026-06-24_1835.md
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",LBA,4,Trustee Austin moved to APPROVE LBA Resolution 2026-33 — Adopting a Final Budget 5 Adjustment for the 2025-2026 Fiscal Year Budget,Budget,The motion passed with the unanimous consent of the Board,Steve Austin,,,,minutes/2026/2026-06-22/council_2026-06-24_1835.md
2026-06-24,2026,"2026, Bluffdale City Council Meeting Agenda LBA RDA 06-24-2026",Council,5,Council Member Austin moved to ADJOURN,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Steve Austin,,,,minutes/2026/2026-06-22/council_2026-06-24_1835.md
