date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2022-08-16,2022,City Council Meeting,Council,1,Councilmember Vawdrey moved to go into a closed session to discuss pending or reasonably imminent litigation,Procedural/Administrative,4-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember T. Lowery,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,1,Councilmember Vawdrey moved to go into a closed session to discuss pending or reasonably imminent litigation,Procedural/Administrative,4-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember F. Lowry,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,1,Councilmember Vawdrey moved to go into a closed session to discuss pending or reasonably imminent litigation,Procedural/Administrative,4-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Roberts,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,1,Councilmember Vawdrey moved to go into a closed session to discuss pending or reasonably imminent litigation,Procedural/Administrative,4-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Vawdrey,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,1,Councilmember Vawdrey moved to go into a closed session to discuss pending or reasonably imminent litigation,Procedural/Administrative,4-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Green,Absent,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,2,Councilmember Vawdrey moved to approve both Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Green,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,2,Councilmember Vawdrey moved to approve both Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember T. Lowery,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,2,Councilmember Vawdrey moved to approve both Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember F. Lowry,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,2,Councilmember Vawdrey moved to approve both Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Roberts,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
2022-08-16,2022,City Council Meeting,Council,2,Councilmember Vawdrey moved to approve both Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Vawdrey,Aye,minutes/2022/2022-08-15/2022-08-16_city-council.md,minutes
