date,year,title,slug,path,source,source_url,format
2020-01-08,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/010820_Minutes_APPROVED.pdf?t=202309190902130,text
2020-02-12,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-02-10/2020-02-12_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/021220_Minutes_APPROVED.pdf?t=202309190902130,text
2020-02-26,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-02-24/2020-02-26_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/022620_Minutes_APPROVED.pdf?t=202309190902130,text
2020-03-11,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-03-09/2020-03-11_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/PC%20Minutes%2003112020.pdf?t=202309190902130,ocr
2020-03-25,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-03-23/2020-03-25_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/032520_Minutes_APPROVED.pdf?t=202309190902130,text
2020-04-08,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-04-06/2020-04-08_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/040820_Minutes_APPROVED.pdf?t=202309190902130,text
2020-04-22,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-04-20/2020-04-22_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/20200422%20%20PC%20Minutes.pdf?t=202309190902130,ocr
2020-05-13,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/20200513%20%20PC%20Minutes.pdf?t=202309190902130,ocr
2020-06-10,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/20200610%20%20PC%20Minutes.pdf?t=202309190902130,ocr
2020-07-08,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/20200708%20%20PC%20Minutes.pdf?t=202309190902130,ocr
2020-07-22,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-07-20/2020-07-22_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/20200722%20%20PC%20Minutes.pdf?t=202309190902130,ocr
2020-08-12,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-08-10/2020-08-12_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/200812%20%20PC%20Minutes.pdf?t=202309190902130,ocr
2020-08-26,2020,Planning Commission Special Meeting,planning-commission-special-meeting,minutes/2020/2020-08-24/2020-08-26_planning-commission-special-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/20200826%20%20PC%20Special%20Meeti.pdf?t=202309190902140,ocr
2020-09-09,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/200909%20%20PC%20Minutes.pdf?t=202309190902140,ocr
2020-10-14,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/201014%20%20PC%20Minutes.pdf?t=202309190902140,ocr
2020-10-28,2020,Planning Commission Special Meeting,planning-commission-special-meeting,minutes/2020/2020-10-26/2020-10-28_planning-commission-special-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/201028%20%20PC%20Special%20Meeting.pdf?t=202309190902140,text
2020-11-18,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-11-16/2020-11-18_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/20201118%20%20PC%20Minutes.pdf?t=202309190902140,text
2020-12-09,2020,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2020/2020-12-07/2020-12-09_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2020/Minutes/20201209%20%20PC%20Minutes.pdf?t=202309190902140,ocr
2021-01-13,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-01-11/2021-01-13_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/210113%20%20PC%20Minutes.pdf?t=202309190902110,text
2021-02-10,2021,Planning Commission Special Meeting,planning-commission-special-meeting,minutes/2021/2021-02-08/2021-02-10_planning-commission-special-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210210%20%20PC%20Special%20Meeti.pdf?t=202309190902110,text
2021-02-24,2021,Planning Commission Special Meeting,planning-commission-special-meeting,minutes/2021/2021-02-22/2021-02-24_planning-commission-special-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210224%20%20PC%20Special%20Meeti.pdf?t=202309190902120,ocr
2021-03-10,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-03-08/2021-03-10_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210310%20%20PC%20Minutes.pdf?t=202309190902120,text
2021-03-24,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-03-22/2021-03-24_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/03.24.21_Minutes_Approved.pdf?t=202503171751300,text
2021-04-14,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-04-12/2021-04-14_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210414%20%20PC%20Minutes.pdf?t=202309190902120,ocr
2021-04-28,2021,Planning Commission Work Session,planning-commission-work-session,minutes/2021/2021-04-26/2021-04-28_planning-commission-work-session.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210428%20%20PC%20Workshop%20Meet.pdf?t=202309190902120,ocr
2021-05-26,2021,Planning Commission Special Meeting,planning-commission-special-meeting,minutes/2021/2021-05-24/2021-05-26_planning-commission-special-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210526%20%20PC%20Special%20Meeti.pdf?t=202309190902120,ocr
2021-06-09,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-06-07/2021-06-09_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210609%20%20PC%20Minutes.pdf?t=202309190902120,text
2021-06-23,2021,Planning Commission Special Meeting,planning-commission-special-meeting,minutes/2021/2021-06-21/2021-06-23_planning-commission-special-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210623%20%20PC%20Special%20Meeti.pdf?t=202309190902120,text
2021-07-14,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-07-12/2021-07-14_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210714%20%20PC%20Minutes.pdf?t=202309190902120,ocr
2021-08-11,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-08-09/2021-08-11_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210811%20%20PC%20Minutes.pdf?t=202309190902120,text
2021-08-25,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-08-23/2021-08-25_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210825%20%20PC%20Minutes.pdf?t=202309190902120,text
2021-09-15,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-09-13/2021-09-15_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/20210915%20%20PC%20Minutes.pdf?t=202309190902120,text
2021-10-13,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-10-11/2021-10-13_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/10132021%20Minutes.pdf?t=202309190902120,text
2021-11-10,2021,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2021/2021-11-08/2021-11-10_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2021/Minutes/PC%20Minutes%20%2011102021.pdf?t=202309190902130,text
2022-01-12,2022,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2022/2022-01-10/2022-01-12_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2022/Minutes/20220112%20%20PC%20Minutes.pdf?t=202309190902100,text
2022-01-26,2022,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2022/2022-01-24/2022-01-26_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2022/Minutes/PC%20Minutes%20%201262022.pdf?t=202309190902100,text
2022-02-09,2022,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2022/2022-02-07/2022-02-09_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2022/Minutes/PC%20Minutes%20%20292022.pdf?t=202309190902100,text
2022-02-23,2022,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2022/2022-02-21/2022-02-23_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2022/Minutes/PC%20Minutes%202232022.pdf?t=202309190902100,text
2022-03-09,2022,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2022/2022-03-07/2022-03-09_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2022/Minutes/Minutes%20%20392022.pdf?t=202309190902100,text
2022-04-13,2022,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2022/2022-04-11/2022-04-13_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2022/Minutes/041322%20Approved%20PC%20Minutes.pdf?t=202309190902100,text
2022-04-27,2022,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2022/2022-04-25/2022-04-27_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2022/Minutes/042722%20Approved%20PC%20Minutes.pdf?t=202309190902100,text
2022-05-11,2022,Planning Commission Regular Meeting,planning-commission-regular-meeting,minutes/2022/2022-05-09/2022-05-11_planning-commission-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Planning%20&%20Zoning%20Commission/2022/Minutes/051122%20Approved%20PC%20Minutes.pdf?t=202309190902100,text
