source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,1,2020-01-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,2,2020-01-08,PlanningCommission,Land-Use/Zoning,Public-Hearing,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:ph-openclose,high
minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,3,2020-01-08,PlanningCommission,Ordinance,Ordinance,,recommendation,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,4,2020-01-08,PlanningCommission,Land-Use/Zoning,Land-Use,General-Plan-Amendment,recommendation,pass,,,,unanimous-declared,Unanimous Pass,rule:lu-gpa,high
minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,5,2020-01-08,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:lu-subdiv,high
minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,6,2020-01-08,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:lu-site,high
minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,7,2020-01-08,PlanningCommission,Appointment,Appointment,,final-action,unknown,,,,voice,Recorded (voice vote),crosswalk,high
minutes/2020/2020-01-06/2020-01-08_planning-commission-regular-meeting.md,8,2020-01-08,PlanningCommission,Appointment,Procedural-Administrative,,procedural,unknown,,,,voice,Recorded (voice vote),rule:proc-minutes,high
minutes/2020/2020-02-10/2020-02-12_planning-commission-regular-meeting.md,1,2020-02-12,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-02-10/2020-02-12_planning-commission-regular-meeting.md,2,2020-02-12,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-02-24/2020-02-26_planning-commission-regular-meeting.md,1,2020-02-26,PlanningCommission,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,rule:proc-minutes,high
minutes/2020/2020-04-06/2020-04-08_planning-commission-regular-meeting.md,1,2020-04-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_planning-commission-regular-meeting.md,2,2020-04-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_planning-commission-regular-meeting.md,3,2020-04-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_planning-commission-regular-meeting.md,4,2020-04-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_planning-commission-regular-meeting.md,5,2020-04-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
minutes/2020/2020-04-06/2020-04-08_planning-commission-regular-meeting.md,6,2020-04-08,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,,,,unanimous-declared,Unanimous Pass,rule:lu-subdiv,high
minutes/2020/2020-04-20/2020-04-22_planning-commission-regular-meeting.md,1,2020-04-22,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,1,2020-05-13,PlanningCommission,Other,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-generic,medium
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,2,2020-05-13,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,3,2020-05-13,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,4,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,procedural,pass,4,0,,roll-call,4-0 Pass,rule:lu-rezone,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,5,2020-05-13,PlanningCommission,Other,Other,,final-action,pass,4,0,,roll-call,4-0 Pass,rule:no-signal,low
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,6,2020-05-13,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,7,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,8,2020-05-13,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,9,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,10,2020-05-13,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,11,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,12,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,13,2020-05-13,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,14,2020-05-13,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,15,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,16,2020-05-13,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,17,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-cup,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,18,2020-05-13,PlanningCommission,Other,Other,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:no-signal,low
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,19,2020-05-13,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,20,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-cup,high
minutes/2020/2020-05-11/2020-05-13_planning-commission-regular-meeting.md,21,2020-05-13,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,1,2020-06-10,PlanningCommission,Other,Other,,final-action,pass,4,0,,roll-call,4-0 Pass,rule:no-signal,low
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,2,2020-06-10,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,3,2020-06-10,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,4,2020-06-10,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-textamend,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,5,2020-06-10,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,6,2020-06-10,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,7,2020-06-10,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,8,2020-06-10,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,9,2020-06-10,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,10,2020-06-10,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,11,2020-06-10,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,12,2020-06-10,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-cup,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,13,2020-06-10,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-cup,high
minutes/2020/2020-06-08/2020-06-10_planning-commission-regular-meeting.md,14,2020-06-10,PlanningCommission,Other,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,rule:proc-minutes,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,1,2020-07-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,2,2020-07-08,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,3,2,,roll-call,3-2 Pass,rule:lu-rezone,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,3,2020-07-08,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,3,2,,roll-call,3-2 Pass,rule:lu-cup,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,4,2020-07-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,5,2020-07-08,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,6,2020-07-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,7,2020-07-08,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,3,2,,roll-call,3-2 Pass,rule:lu-textamend,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,8,2020-07-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,9,2020-07-08,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-rezone,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,10,2020-07-08,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-cup,high
minutes/2020/2020-07-06/2020-07-08_planning-commission-regular-meeting.md,11,2020-07-08,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
minutes/2020/2020-07-20/2020-07-22_planning-commission-regular-meeting.md,1,2020-07-22,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-07-20/2020-07-22_planning-commission-regular-meeting.md,2,2020-07-22,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-07-20/2020-07-22_planning-commission-regular-meeting.md,3,2020-07-22,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-07-20/2020-07-22_planning-commission-regular-meeting.md,4,2020-07-22,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-07-20/2020-07-22_planning-commission-regular-meeting.md,5,2020-07-22,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-07-20/2020-07-22_planning-commission-regular-meeting.md,6,2020-07-22,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-07-20/2020-07-22_planning-commission-regular-meeting.md,7,2020-07-22,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-08-10/2020-08-12_planning-commission-regular-meeting.md,1,2020-08-12,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-08-10/2020-08-12_planning-commission-regular-meeting.md,2,2020-08-12,PlanningCommission,Other,Other,,final-action,pass,4,0,,roll-call,4-0 Pass,rule:no-signal,low
minutes/2020/2020-08-10/2020-08-12_planning-commission-regular-meeting.md,3,2020-08-12,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-08-10/2020-08-12_planning-commission-regular-meeting.md,4,2020-08-12,PlanningCommission,Other,Other,,final-action,pass,4,0,,roll-call,4-0 Pass,rule:no-signal,low
minutes/2020/2020-08-10/2020-08-12_planning-commission-regular-meeting.md,5,2020-08-12,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-08-10/2020-08-12_planning-commission-regular-meeting.md,6,2020-08-12,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,3,1,,roll-call,3-1 Pass,rule:lu-textamend,high
minutes/2020/2020-08-10/2020-08-12_planning-commission-regular-meeting.md,7,2020-08-12,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-08-24/2020-08-26_planning-commission-special-meeting.md,1,2020-08-26,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-cup,high
minutes/2020/2020-08-24/2020-08-26_planning-commission-special-meeting.md,2,2020-08-26,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,1,2020-09-09,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,2,2020-09-09,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,3,0,,roll-call,3-0 Pass,crosswalk,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,3,2020-09-09,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-rezone,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,4,2020-09-09,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,5,2020-09-09,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,3,2,,roll-call,3-2 Pass,rule:lu-cup,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,6,2020-09-09,PlanningCommission,Other,Appointment,,final-action,pass,4,0,,roll-call,4-0 Pass,rule:officer-elect,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,7,2020-09-09,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,fail,,,,voice,Fail (voice vote),rule:lu-rezone,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,8,2020-09-09,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,3,1,,roll-call,3-1 Pass,rule:lu-rezone,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,9,2020-09-09,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-pud,high
minutes/2020/2020-09-07/2020-09-09_planning-commission-regular-meeting.md,10,2020-09-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,1,2020-10-14,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,2,2020-10-14,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-textamend,high
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,3,2020-10-14,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,4,2020-10-14,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,4,0,,roll-call,4-0 Pass,crosswalk,medium
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,5,2020-10-14,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,6,2020-10-14,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,unknown,,,,voice,Recorded (voice vote),rule:lu-subdiv,high
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,7,2020-10-14,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,8,2020-10-14,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:lu-textamend,high
minutes/2020/2020-10-12/2020-10-14_planning-commission-regular-meeting.md,9,2020-10-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-12-07/2020-12-09_planning-commission-regular-meeting.md,1,2020-12-09,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-12-07/2020-12-09_planning-commission-regular-meeting.md,2,2020-12-09,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-cup,high
minutes/2020/2020-12-07/2020-12-09_planning-commission-regular-meeting.md,3,2020-12-09,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,3,0,,roll-call,3-0 Pass,crosswalk,high
minutes/2020/2020-12-07/2020-12-09_planning-commission-regular-meeting.md,4,2020-12-09,PlanningCommission,Ceremonial,Other,,recommendation,pass,4,0,,roll-call,4-0 Pass,rule:rec-not-ceremonial,low
minutes/2020/2020-12-07/2020-12-09_planning-commission-regular-meeting.md,5,2020-12-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
