date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-08-04,2020,Logan City Council Meeting,Council,1,"approve the July 7, 2020 minutes as presented and approve tonight’s agenda",Procedural/Administrative,Carried unanimously (no names),Jeannie F. Simmonds,Jess W. Bradfield,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,2,approve ratification of Steven E. Harris as presented,Appointment,Carried unanimously (no names),Tom Jensen,Jeannie F. Simmonds,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,3,approve Resolution 20-30 as presented,Budget Amendment,Carried unanimously (no names),Jess W. Bradfield,Jeannie F. Simmonds,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,4,deny Ordinance 20-18 as presented,Ordinance,Carried unanimously (no names),Jeannie F. Simmonds,Jess W. Bradfield,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,5,deny Ordinance 20-19 as presented,Land-Use/Zoning,Carried unanimously (no names),Jess W. Bradfield,Jeannie F. Simmonds,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,6,approve Ordinance 20-20 as amended,Ordinance,Carried unanimously (no names),Jeannie F. Simmonds,Mark A. Anderson,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,7,approve Ordinance 20-21 as presented,Land-Use/Zoning,Carried unanimously (no names),Jeannie F. Simmonds,Jess W. Bradfield,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,8,approve Ordinance 20-22 as presented,Ordinance,Carried unanimously (no names),Tom Jensen,Mark A. Anderson,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,9,approve Ordinance 20-23 as presented,Ordinance,Carried unanimously (no names),Tom Jensen,Jess W. Bradfield,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan City Council Meeting,Council,10,approve Ordinance 20-24 as presented,Land-Use/Zoning,Carried unanimously (no names),Jeannie F. Simmonds,Jess W. Bradfield,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
2020-08-04,2020,Logan Redevelopment Agency Meeting,RDA,1,approve Resolution 20-31 RDA as presented,Resolution,Carried (no names),Jess W. Bradfield,Mark A. Anderson,,,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_redevelopment-agency-meeting.md
