source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,1,2020-01-09,PlanningCommission,Procedural/Administrative,Appointment,,final-action,pass,6,1,,roll-call,6:1 Pass,rule:officer-elect,high
planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,2,2020-01-09,PlanningCommission,Procedural/Administrative,Appointment,,final-action,pass,7,0,,roll-call,7:0 Pass,rule:officer-elect,high
planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,3,2020-01-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,4,2020-01-09,PlanningCommission,Land-Use/Zoning,Land-Use,Annexation,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-annex,high
planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,5,2020-01-09,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,6,2020-01-09,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),rule:lu-cup,high
planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,7,2020-01-09,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,1,2020-01-23,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,crosswalk,high
planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,2,2020-01-23,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,recommendation,pass,7,0,,roll-call,Positive recommendation 7:0,rule:lu-site,high
planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,3,2020-01-23,PlanningCommission,Land-Use/Zoning,Land-Use,General-Plan-Amendment,recommendation,pass,6,1,,roll-call,Positive recommendation 6:1,rule:lu-gpa,high
planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,4,2020-01-23,PlanningCommission,Public Hearing Action,Public-Hearing,,recommendation,pass,6,1,,roll-call,Positive recommendation 6:1,crosswalk,high
