date,year,title,slug,path,source,source_url,format
2020-01-09,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=272&doc_id=0638c067-4f53-11ea-9ca4-0050569183fa,text
2020-01-23,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-01-20/2020-01-23_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=275&doc_id=1739d310-4f53-11ea-9ca4-0050569183fa,text
2020-02-06,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-02-03/2020-02-06_planning-commission-meeting_clip278.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=278&doc_id=bd2ef5af-5a3a-11ea-9ca4-0050569183fa,text
2020-02-13,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-02-10/2020-02-13_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=282&doc_id=d8b72ebc-7a86-11ea-99b9-0050569183fa,text
2020-02-27,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-02-24/2020-02-27_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=285&doc_id=085649fa-7a87-11ea-99b9-0050569183fa,text
2020-03-05,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=286&doc_id=87fb8af2-a476-11eb-8549-0050569183fa,text
2020-03-12,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-03-09/2020-03-12_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=289&doc_id=c42752c5-865a-11ea-99b9-0050569183fa,text
2020-03-26,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-03-23/2020-03-26_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=293&doc_id=e1f684a1-865a-11ea-99b9-0050569183fa,text
2020-04-23,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-04-20/2020-04-23_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=300&doc_id=2594f59f-bca4-11ea-93cb-0050569183fa,text
2020-05-07,2020,Planning Commission,planning-commission-meeting,planning_commission/minutes/2020/2020-05-04/2020-05-07_planning-commission-meeting.md,granicus,https://lehi.granicus.com/MinutesViewer.php?view_id=1&clip_id=303&doc_id=6f3706be-a476-11eb-8549-0050569183fa,text
