date,year,title,slug,path,source,source_url,format
2020-01-02,2020,Planning Commission Study Meeting,planning-commission-study-meeting,planning_commission/minutes/2020/2019-12-30/2020-01-02_planning-commission-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_6961_Minutes_1_2_2020_3_30_00_PM.pdf?documentType=2&meetingId=6961,text
2020-01-08,2020,Planning Commission Regular Meeting,planning-commission-meeting,planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_6983_Minutes_1_8_2020_4_00_00_PM.pdf?documentType=2&meetingId=6983,text
2020-01-15,2020,Planning Commission Study Meeting,planning-commission-study-meeting,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_6962_Minutes_1_15_2020_3_30_00_PM.pdf?documentType=2&meetingId=6962,text
2020-01-22,2020,Planning Commission Regular Meeting,planning-commission-meeting,planning_commission/minutes/2020/2020-01-20/2020-01-22_planning-commission-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_6984_Minutes_1_22_2020_4_00_00_PM.pdf?documentType=2&meetingId=6984,text
2020-02-05,2020,Planning Commission Study Meeting,planning-commission-study-meeting,planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_6963_Minutes_2_5_2020_3_30_00_PM.pdf?documentType=2&meetingId=6963,text
2020-02-12,2020,Planning Commission Regular Meeting,planning-commission-meeting,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_6985_Minutes_2_12_2020_4_00_00_PM.pdf?documentType=2&meetingId=6985,text
2020-02-19,2020,Planning Commission Study Meeting,planning-commission-study-meeting,planning_commission/minutes/2020/2020-02-17/2020-02-19_planning-commission-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_6964_Minutes_2_19_2020_3_30_00_PM.pdf?documentType=2&meetingId=6964,text
2020-02-26,2020,Planning Commission Regular Meeting,planning-commission-meeting,planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_6986_Minutes_2_26_2020_4_00_00_PM.pdf?documentType=2&meetingId=6986,text
2020-03-04,2020,Planning Commission Study Meeting,planning-commission-study-meeting,planning_commission/minutes/2020/2020-03-02/2020-03-04_planning-commission-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_6965_Minutes_3_4_2020_3_30_00_PM.pdf?documentType=2&meetingId=6965,text
2020-03-11,2020,Planning Commission Regular Meeting,planning-commission-meeting,planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Public_Hearing_6987_Minutes_3_11_2020_4_00_00_PM.pdf?documentType=2&meetingId=6987,text
