dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-01-14_city-council,City Council Meeting,2020-01-14,meeting_minutes/minutes/2020/2020-01-13/2020-01-14_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=90&doc_id=396118e0-b0ca-11ea-888f-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-21_city-council,City Council Meeting,2020-01-21,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=101&doc_id=f2c9f09d-8674-11ea-99b9-0050569183fa,draper.granicus.com,,2026-07-19,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-11_city-council,City Council Meeting,2020-02-11,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=109&doc_id=db967238-88af-11ea-a2af-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-18_city-council,City Council Meeting,2020-02-18,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=112&doc_id=4314707b-88dc-11ea-a2af-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-10_city-council,City Council Meeting,2020-03-10,meeting_minutes/minutes/2020/2020-03-09/2020-03-10_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=114&doc_id=7152c6ed-8978-11ea-a2af-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-19_city-council-special,City Council Special Meeting,2020-03-19,meeting_minutes/minutes/2020/2020-03-16/2020-03-19_city-council-special.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=115&doc_id=04a0d478-898c-11ea-a2af-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-07_city-council,City Council Meeting,2020-04-07,meeting_minutes/minutes/2020/2020-04-06/2020-04-07_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=79&doc_id=b0f76303-84a3-11ea-99b9-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-21_city-council,City Council Meeting,2020-04-21,meeting_minutes/minutes/2020/2020-04-20/2020-04-21_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=84&doc_id=f961bfa2-9acf-11ea-a2af-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-05_city-council,City Council Meeting,2020-05-05,meeting_minutes/minutes/2020/2020-05-04/2020-05-05_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=153&doc_id=1f1ab8b3-a5ab-11ea-9e08-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-19_city-council,City Council Meeting,2020-05-19,meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=191&doc_id=d560cefc-b0c1-11ea-888f-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-06-02_city-council,City Council Meeting,2020-06-02,meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council.md,https://draper.granicus.com/MinutesViewer.php?view_id=1&clip_id=281&doc_id=a66bca78-b0c1-11ea-888f-0050569183fa,draper.granicus.com,,,text,meeting_minutes/CLAUDE.md §pipeline
