date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-02-17,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Larkin to approve the consent calendar as presented.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Natalie Larsen,Jimmie Hughes,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Larkin to approve the consent calendar as presented.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Natalie Larsen,Gregg McArthur,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Larkin to approve the consent calendar as presented.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Natalie Larsen,Dannielle Larkin,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Larkin to approve the consent calendar as presented.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Natalie Larsen,Natalie Larsen,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Larkin to approve the consent calendar as presented.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Natalie Larsen,Michelle Tanner,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,2,"A motion was made by Councilmember Larkin to approve the preliminary plat for Desert Canyon Townhomes, a 20-lot residential subdivision with the condition that the amenity be completed with 60% of the completion of the townhomes.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Gregg McArthur,Jimmie Hughes,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,2,"A motion was made by Councilmember Larkin to approve the preliminary plat for Desert Canyon Townhomes, a 20-lot residential subdivision with the condition that the amenity be completed with 60% of the completion of the townhomes.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Gregg McArthur,Gregg McArthur,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,2,"A motion was made by Councilmember Larkin to approve the preliminary plat for Desert Canyon Townhomes, a 20-lot residential subdivision with the condition that the amenity be completed with 60% of the completion of the townhomes.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Gregg McArthur,Dannielle Larkin,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,2,"A motion was made by Councilmember Larkin to approve the preliminary plat for Desert Canyon Townhomes, a 20-lot residential subdivision with the condition that the amenity be completed with 60% of the completion of the townhomes.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Gregg McArthur,Natalie Larsen,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
2022-02-17,2022,City Council Regular Meeting,Council,2,"A motion was made by Councilmember Larkin to approve the preliminary plat for Desert Canyon Townhomes, a 20-lot residential subdivision with the condition that the amenity be completed with 60% of the completion of the townhomes.",Land-Use/Zoning,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Gregg McArthur,Michelle Tanner,Aye,meeting_minutes/minutes/2022/2022-02-14/2022-02-17_city-council-regular-meeting.md
