date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-04-21,2022,City Council Meeting,Council,1,adopt Ordinance 2022-07,Ordinance,Ordinance 2022-07 was adopted by a unanimous vote.,Fotheringham,Durham,Brewer,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,1,adopt Ordinance 2022-07,Ordinance,Ordinance 2022-07 was adopted by a unanimous vote.,Fotheringham,Durham,Durham,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,1,adopt Ordinance 2022-07,Ordinance,Ordinance 2022-07 was adopted by a unanimous vote.,Fotheringham,Durham,Fotheringham,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,1,adopt Ordinance 2022-07,Ordinance,Ordinance 2022-07 was adopted by a unanimous vote.,Fotheringham,Durham,Gibbons,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,1,adopt Ordinance 2022-07,Ordinance,Ordinance 2022-07 was adopted by a unanimous vote.,Fotheringham,Durham,Quinn,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,1,adopt Ordinance 2022-07,Ordinance,Ordinance 2022-07 was adopted by a unanimous vote.,Fotheringham,Durham,Dahle,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,2,adopt Ordinance 2022-08,Ordinance,Ordinance 2022-08 was adopted by a unanimous vote.,Fotheringham,Quinn,Brewer,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,2,adopt Ordinance 2022-08,Ordinance,Ordinance 2022-08 was adopted by a unanimous vote.,Fotheringham,Quinn,Durham,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,2,adopt Ordinance 2022-08,Ordinance,Ordinance 2022-08 was adopted by a unanimous vote.,Fotheringham,Quinn,Fotheringham,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
2022-04-21,2022,City Council Meeting,Council,2,adopt Ordinance 2022-08,Ordinance,Ordinance 2022-08 was adopted by a unanimous vote.,Fotheringham,Quinn,Gibbons,Aye,minutes/2022/2022-04-18/2022-04-21_city-council-meeting_861649.md
