application_id,app_key,body_id,name,rep_title
1,Council|fox hollow subdivision,2,Fox Hollow Subdivision,approve the Fox Hollow Subdivision-Duane
2,Council|paradise horizon subdivision,2,Paradise Horizon Subdivision,approve the Paradise Horizon Subdivision
3,Council|little bear field subdivision,2,Little Bear Field Subdivision,deny the Little Bear Field Subdivision
4,Council|s|legislative/minutes/2016/2016-01-26_council.md|8,2,,approve the subdivision with the Findings
5,Council|nautica subdivision,2,Nautica Subdivision,deny Nautica Subdivision — Request for
6,Council|morley rezone,2,Morley Rezone,deny the Morley Rezone request
7,Council|hansen rezone,2,Hansen Rezone,deny the Hansen Rezone request
8,Council|hawk s ridge subdivision,2,Hawk's Ridge Subdivision,approve the Hawk's Ridge Subdivision
9,Council|phoebe meadow subdivision,2,Phoebe Meadow Subdivision,approve Phoebe Meadow Subdivision 1*
10,Council|dee petersen subdivision,2,Dee Petersen Subdivision,approve Dee Petersen Subdivision
11,Council|public hearing curtis rezone,2,Public Hearing-Curtis Rezone,close the Public Hearing-Curtis Rezone
12,Council|curtis rezone,2,Curtis Rezone,deny the Curtis Rezone request for a
13,Council|k welding subdivision,2,K Welding Subdivision,approve the K & K Welding Subdivision
14,Council|s|legislative/minutes/2017/2017-09-26_council.md|7,2,,approve the Conditional Use Permit for
15,Council|public hearing pate rezone,2,Public Hearing-Pate Rezone,close the Public Hearing-Pate Rezone
16,Council|mountain heights rezone,2,Mountain Heights Rezone,deny the Mountain Heights Rezone
17,Council|s|legislative/minutes/2017/2017-11-14_council.md|7,2,,deny the Rosehill Farms | Rezone AND
18,Council|south rezone,2,South Rezone,deny the 6800 South Rezone Request
19,Council|s|legislative/minutes/2018/2018-12-04_council.md|4,2,,deny the Tiny Pine rezone
20,Council|hawkes rezone,2,Hawkes Rezone,waive the rules and deny the Hawkes Rezone
21,Council|s|legislative/minutes/2019/2019-10-08_council.md|6,2,,allow the requested subdivision access to
22,Council|s|legislative/minutes/2020/2020-06-09_council.md|9,2,,waive the rules and deny the rezone and
23,Council|s|legislative/minutes/2021/2021-03-09_council_2.md|13,2,,accept the request to annex into Providence City. Seconded by Paul Borup
24,Council|bryan hansen rezone,2,Bryan Hansen Rezone,wave the rules and approve Bryan Hansen Rezone. Seconded by Nolan Gunnell
25,Council|riggs rezone,2,Riggs Rezone,waive the rules and approve the Riggs Rezone Seconded by Nolan Gunnell
26,Council|creekside estates rezone,2,Creekside Estates Rezone,waive the rules and approve the Creekside Estates Rezone Seconded by Paul Borup
27,Council|west edge rezone,2,West Edge Rezone,waive the rules and approve the West Edge Rezone; Seconded by Barbara Tidwell
28,Council|christy rezone,2,Christy Rezone,waive the rules and approve Ordinance 2021- 17 the Christy Rezone; Seconded Gordon Zilles
29,Council|s|legislative/minutes/2021/2021-10-12_council.md|11,2,,waive the rules and deny the rezone; Seconded Councilmember Borup
30,Council|s|legislative/minutes/2022/2022-01-25_council.md|12,2,,waive the rules and deny the rezone; Seconded by Erickson
31,Council|s|legislative/minutes/2022/2022-01-25_council.md|13,2,,waive the rules and approve the rezone; Seconded by Borup
32,Council|s|legislative/minutes/2022/2022-01-25_council.md|14,2,,waive the rules and approve the rezone; Seconded by Worthen
33,Council|ordinance 2022 17 woodbrey rezone,2,Ordinance 2022-17 Woodbrey Rezone,"set a public hearing for Ordinance 2022-17 Woodbrey Rezone for June 14, 2022"
34,Council|s|legislative/minutes/2022/2022-06-14_council.md|6,2,,waive the rules and support denial of the rezone
35,Council|s|legislative/minutes/2022/2022-07-12_council.md|12,2,,waive the rules and deny the rezone
36,Council|s|legislative/minutes/2022/2022-09-13_council.md|11,2,,deny the rezone based on the recommendation of the Planning and Zoning Commission
37,Council|smithfield country estates rezone,2,Smithfield Country Estates Rezone,strike from the agenda Public Hearings part b Smithfield Country Estates Rezone and Initial Proposals part h Secure Rural School Funding
38,Council|s|legislative/minutes/2022/2022-11-22_council.md|28,2,,accept the request to annex into Providence City. Seconded by Paul Borup
39,Council|s|legislative/minutes/2023/2023-05-09_council.md|8,2,,waive the rules and deny the proposed rezone as recommended by the Planning and Zoning Commission
40,Council|s|legislative/minutes/2023/2023-07-25_council.md|10,2,,deny the rezone request
41,Council|graham additional rezone,2,Graham Additional Rezone,deny Ordinance 2023-28 - Graham Additional Rezone
42,Council|s|legislative/minutes/2024/2024-03-26_council.md|6,2,,"approve Resolution 2024-05 amending Section VIII.AA of the County Personnel Policy and Procedure Manual Regarding Domestic Violence, Sexual Misconduct and Stalking; seconded by Councilmember Sandy Goodlander. 1:26:38"
43,Council|s|legislative/minutes/2024/2024-06-25_council.md|17,2,,suspend rules and approve Powder Mountain Development Agreement
44,Council|ordinance 2024 23 cvb rezone,2,Ordinance 2024-23 CVB Rezone,approve Ordinance 2024-23 CVB Rezone
45,Council|s|legislative/minutes/2025/2025-01-28_council.md|8,2,,approve Rezone
46,Council|s|legislative/minutes/2025/2025-01-28_council.md|9,2,,deny Rezone
47,Council|s|legislative/minutes/2025/2025-12-09_council.md|22,2,,"enter Executive Session: Strategy sessions to 1. Discuss the purchase, exchange, or lease of real property, or to discuss a proposed development agreement, project proposal, or financing proposal, and 2. Discussion of the character, professional competence, or physical or mental health of an individual"
48,Council|s|legislative/minutes/2025/2025-12-17_council.md|51,2,,"enter Executive Session: Strategy sessions to 1. Discuss the purchase, exchange, or lease of real property, or to discuss a proposed development agreement, project proposal, or financing proposal, and 2. Discussion of the character, professional competence, or physical or mental health of an individual"
49,PlanningCommission|pitcher subdivision,3,Pitcher Subdivision,"to approve the agenda with the name change for the Pitcher Subdivision to the Cody 10 Pitcher Subdivision and the Powder Mountain Discussion moving further down on the agenda and to 11 approve the minutes from October 3, 2024"
50,PlanningCommission|cvb rezone,3,CVB Rezone,to recommend approval to the County Council for the CVB Rezone with the three 52 conclusions
