meeting_id,body_id,meeting_date,title,source_file
1,2,2015-01-05,Cache County Council Council Meeting,legislative/minutes/2015/2015-01-05_council.md
2,2,2015-01-13,Cache County Council Council Meeting,legislative/minutes/2015/2015-01-13_council.md
3,2,2015-01-27,Cache County Council Council Meeting,legislative/minutes/2015/2015-01-27_council.md
4,2,2015-02-10,Cache County Council Council Meeting,legislative/minutes/2015/2015-02-10_council.md
5,2,2015-03-10,Cache County Council Council Meeting,legislative/minutes/2015/2015-03-10_council.md
6,2,2015-03-24,Cache County Council Council Meeting,legislative/minutes/2015/2015-03-24_council.md
7,2,2015-04-14,Cache County Council Council Meeting,legislative/minutes/2015/2015-04-14_council.md
8,2,2015-04-28,Cache County Council Council Meeting,legislative/minutes/2015/2015-04-28_council.md
9,2,2015-05-12,Cache County Council Council Meeting,legislative/minutes/2015/2015-05-12_council.md
10,2,2015-05-26,Cache County Council Council Meeting,legislative/minutes/2015/2015-05-26_council.md
11,2,2015-06-09,Cache County Council Council Meeting,legislative/minutes/2015/2015-06-09_council.md
12,2,2015-06-23,Cache County Council Council Meeting,legislative/minutes/2015/2015-06-23_council.md
13,2,2015-07-14,Cache County Council Council Meeting,legislative/minutes/2015/2015-07-14_council.md
14,2,2015-07-28,Cache County Council Council Meeting,legislative/minutes/2015/2015-07-28_council.md
15,2,2015-08-11,Cache County Council Council Meeting,legislative/minutes/2015/2015-08-11_council.md
16,2,2015-08-25,Cache County Council Council Meeting,legislative/minutes/2015/2015-08-25_council.md
17,2,2015-09-08,Cache County Council Council Meeting,legislative/minutes/2015/2015-09-08_council.md
18,2,2015-09-22,Cache County Council Council Meeting,legislative/minutes/2015/2015-09-22_council.md
19,2,2015-10-13,Cache County Council Council Meeting,legislative/minutes/2015/2015-10-13_council.md
20,2,2015-10-27,Cache County Council Council Meeting,legislative/minutes/2015/2015-10-27_council.md
21,2,2015-11-10,Cache County Council Council Meeting,legislative/minutes/2015/2015-11-10_council.md
22,2,2015-11-24,Cache County Council Council Meeting,legislative/minutes/2015/2015-11-24_council.md
23,2,2015-12-01,Cache County Council Council Meeting,legislative/minutes/2015/2015-12-01_council.md
24,2,2015-12-08,Cache County Council Council Meeting,legislative/minutes/2015/2015-12-08_council.md
25,2,2016-01-12,Cache County Council Council Meeting,legislative/minutes/2016/2016-01-12_council.md
26,2,2016-01-24,Cache County Council Council Meeting,legislative/minutes/2016/2016-01-24_council.md
27,2,2016-01-26,Cache County Council Council Meeting,legislative/minutes/2016/2016-01-26_council.md
28,2,2016-02-09,Cache County Council Council Meeting,legislative/minutes/2016/2016-02-09_council.md
29,2,2016-02-23,Cache County Council Council Meeting,legislative/minutes/2016/2016-02-23_council.md
30,2,2016-03-08,Cache County Council Council Meeting,legislative/minutes/2016/2016-03-08_council.md
31,2,2016-03-29,Cache County Council Council Meeting,legislative/minutes/2016/2016-03-29_council.md
32,2,2016-04-12,Cache County Council Council Meeting,legislative/minutes/2016/2016-04-12_council.md
33,2,2016-04-26,Cache County Council Council Meeting,legislative/minutes/2016/2016-04-26_council.md
34,2,2016-05-10,Cache County Council Council Meeting,legislative/minutes/2016/2016-05-10_council.md
35,2,2016-05-24,Cache County Council Council Meeting,legislative/minutes/2016/2016-05-24_council.md
36,2,2016-06-14,Cache County Council Council Meeting,legislative/minutes/2016/2016-06-14_council.md
37,2,2016-06-28,Cache County Council Council Meeting,legislative/minutes/2016/2016-06-28_council.md
38,2,2016-07-12,Cache County Council Council Meeting,legislative/minutes/2016/2016-07-12_council.md
39,2,2016-07-26,Cache County Council Council Meeting,legislative/minutes/2016/2016-07-26_council.md
40,2,2016-08-09,Cache County Council Council Meeting,legislative/minutes/2016/2016-08-09_council.md
41,2,2016-08-23,Cache County Council Council Meeting,legislative/minutes/2016/2016-08-23_council.md
42,2,2016-09-13,Cache County Council Council Meeting,legislative/minutes/2016/2016-09-13_council.md
43,2,2016-09-27,Cache County Council Council Meeting,legislative/minutes/2016/2016-09-27_council.md
44,2,2016-10-11,Cache County Council Council Meeting,legislative/minutes/2016/2016-10-11_council.md
45,2,2016-10-25,Cache County Council Council Meeting,legislative/minutes/2016/2016-10-25_council.md
46,2,2016-12-06,Cache County Council Council Meeting,legislative/minutes/2016/2016-12-06_council.md
47,2,2016-12-13,Cache County Council Council Meeting,legislative/minutes/2016/2016-12-13_council.md
48,2,2017-01-10,Cache County Council Council Meeting,legislative/minutes/2017/2017-01-10_council.md
49,2,2017-02-14,Cache County Council Council Meeting,legislative/minutes/2017/2017-02-14_council.md
50,2,2017-02-28,Cache County Council Council Meeting,legislative/minutes/2017/2017-02-28_council.md
51,2,2017-03-14,Cache County Council Council Meeting,legislative/minutes/2017/2017-03-14_council.md
52,2,2017-04-11,Cache County Council Council Meeting,legislative/minutes/2017/2017-04-11_council.md
53,2,2017-05-09,Cache County Council Council Meeting,legislative/minutes/2017/2017-05-09_council.md
54,2,2017-06-13,Cache County Council Council Meeting,legislative/minutes/2017/2017-06-13_council.md
55,2,2017-06-27,Cache County Council Council Meeting,legislative/minutes/2017/2017-06-27_council.md
56,2,2017-07-11,Cache County Council Council Meeting,legislative/minutes/2017/2017-07-11_council.md
57,2,2017-07-25,Cache County Council Council Meeting,legislative/minutes/2017/2017-07-25_council.md
58,2,2017-08-08,Cache County Council Council Meeting,legislative/minutes/2017/2017-08-08_council.md
59,2,2017-08-22,Cache County Council Council Meeting,legislative/minutes/2017/2017-08-22_council.md
60,2,2017-09-12,Cache County Council Council Meeting,legislative/minutes/2017/2017-09-12_council.md
61,2,2017-09-26,Cache County Council Council Meeting,legislative/minutes/2017/2017-09-26_council.md
62,2,2017-10-10,Cache County Council Council Meeting,legislative/minutes/2017/2017-10-10_council.md
63,2,2017-10-24,Cache County Council Council Meeting,legislative/minutes/2017/2017-10-24_council.md
64,2,2017-11-14,Cache County Council Council Meeting,legislative/minutes/2017/2017-11-14_council.md
65,2,2017-11-28,Cache County Council Council Meeting,legislative/minutes/2017/2017-11-28_council.md
66,2,2017-12-12,Cache County Council Council Meeting,legislative/minutes/2017/2017-12-12_council.md
67,2,2018-01-09,Cache County Council Council Meeting,legislative/minutes/2018/2018-01-09_council.md
68,2,2018-01-23,Cache County Council Council Meeting,legislative/minutes/2018/2018-01-23_council.md
69,2,2018-02-13,Cache County Council Council Meeting,legislative/minutes/2018/2018-02-13_council.md
70,2,2018-02-27,Cache County Council Council Meeting,legislative/minutes/2018/2018-02-27_council.md
71,2,2018-03-13,Cache County Council Council Meeting,legislative/minutes/2018/2018-03-13_council.md
72,2,2018-03-27,Cache County Council Council Meeting,legislative/minutes/2018/2018-03-27_council.md
73,2,2018-04-10,Cache County Council Council Meeting,legislative/minutes/2018/2018-04-10_council.md
74,2,2018-04-17,Cache County Council Council Meeting,legislative/minutes/2018/2018-04-17_council.md
75,2,2018-05-08,Cache County Council Council Meeting,legislative/minutes/2018/2018-05-08_council.md
76,2,2018-05-22,Cache County Council Council Meeting,legislative/minutes/2018/2018-05-22_council.md
77,2,2018-06-12,Cache County Council Council Meeting,legislative/minutes/2018/2018-06-12_council.md
78,2,2018-06-26,Cache County Council Council Meeting,legislative/minutes/2018/2018-06-26_council.md
79,2,2018-07-10,Cache County Council Council Meeting,legislative/minutes/2018/2018-07-10_council.md
80,2,2018-07-31,Cache County Council Council Meeting,legislative/minutes/2018/2018-07-31_council.md
81,2,2018-08-14,Cache County Council Council Meeting,legislative/minutes/2018/2018-08-14_council.md
82,2,2018-08-28,Cache County Council Council Meeting,legislative/minutes/2018/2018-08-28_council.md
83,2,2018-09-11,Cache County Council Council Meeting,legislative/minutes/2018/2018-09-11_council.md
84,2,2018-09-25,Cache County Council Council Meeting,legislative/minutes/2018/2018-09-25_council.md
85,2,2018-10-09,Cache County Council Council Meeting,legislative/minutes/2018/2018-10-09_council.md
86,2,2018-10-23,Cache County Council Council Meeting,legislative/minutes/2018/2018-10-23_council.md
87,2,2018-11-13,Cache County Council Council Meeting,legislative/minutes/2018/2018-11-13_council.md
88,2,2018-11-27,Cache County Council Council Meeting,legislative/minutes/2018/2018-11-27_council.md
89,2,2018-12-04,Cache County Council Council Meeting,legislative/minutes/2018/2018-12-04_council.md
90,2,2018-12-11,Cache County Council Council Meeting,legislative/minutes/2018/2018-12-11_council.md
91,2,2019-01-08,Cache County Council Council Meeting,legislative/minutes/2019/2019-01-08_council.md
92,2,2019-01-22,Cache County Council Council Meeting,legislative/minutes/2019/2019-01-22_council.md
93,2,2019-02-12,Cache County Council Council Meeting,legislative/minutes/2019/2019-02-12_council.md
94,2,2019-02-26,Cache County Council Council Meeting,legislative/minutes/2019/2019-02-26_council.md
95,2,2019-03-12,Cache County Council Council Meeting,legislative/minutes/2019/2019-03-12_council.md
96,2,2019-03-26,Cache County Council Council Meeting,legislative/minutes/2019/2019-03-26_council.md
97,2,2019-04-09,Cache County Council Council Meeting,legislative/minutes/2019/2019-04-09_council.md
98,2,2019-04-23,Cache County Council Council Meeting,legislative/minutes/2019/2019-04-23_council.md
99,2,2019-05-14,Cache County Council Council Meeting,legislative/minutes/2019/2019-05-14_council.md
100,2,2019-05-28,Cache County Council Council Meeting,legislative/minutes/2019/2019-05-28_council.md
101,2,2019-06-11,Cache County Council Council Meeting,legislative/minutes/2019/2019-06-11_council.md
102,2,2019-06-25,Cache County Council Council Meeting,legislative/minutes/2019/2019-06-25_council.md
103,2,2019-07-09,Cache County Council Council Meeting,legislative/minutes/2019/2019-07-09_council.md
104,2,2019-07-30,Cache County Council Council Meeting,legislative/minutes/2019/2019-07-30_council.md
105,2,2019-08-13,Cache County Council Council Meeting,legislative/minutes/2019/2019-08-13_council.md
106,2,2019-08-27,Cache County Council Council Meeting,legislative/minutes/2019/2019-08-27_council.md
107,2,2019-09-10,Cache County Council Council Meeting,legislative/minutes/2019/2019-09-10_council.md
108,2,2019-09-24,Cache County Council Council Meeting,legislative/minutes/2019/2019-09-24_council.md
109,2,2019-10-08,Cache County Council Council Meeting,legislative/minutes/2019/2019-10-08_council.md
110,2,2019-10-22,Cache County Council Council Meeting,legislative/minutes/2019/2019-10-22_council.md
111,2,2019-11-05,Cache County Council Council Meeting,legislative/minutes/2019/2019-11-05_council.md
112,2,2019-11-12,Cache County Council Council Meeting,legislative/minutes/2019/2019-11-12_council.md
113,2,2019-11-26,Cache County Council Council Meeting,legislative/minutes/2019/2019-11-26_council.md
114,2,2019-11-26,Cache County Council Council Meeting,legislative/minutes/2019/2019-11-26_council_2.md
115,2,2019-12-03,Cache County Council Council Meeting,legislative/minutes/2019/2019-12-03_council.md
116,2,2019-12-10,Cache County Council Council Meeting,legislative/minutes/2019/2019-12-10_council.md
117,2,2020-01-14,Cache County Council Council Meeting,legislative/minutes/2020/2020-01-14_council.md
118,2,2020-01-28,Cache County Council Council Meeting,legislative/minutes/2020/2020-01-28_council.md
