vote_id,motion_id,person_id,vote_value
1,1458,12,Aye
2,1458,1,Aye
3,1458,16,Aye
4,1458,2,Aye
5,1458,7,Aye
6,1458,8,Aye
7,1458,13,Aye
8,1459,12,Aye
9,1459,1,Aye
10,1459,16,Aye
11,1459,2,Aye
12,1459,7,Aye
13,1459,8,Aye
14,1459,13,Aye
15,1460,12,Aye
16,1460,1,Aye
17,1460,16,Aye
18,1460,2,Aye
19,1460,7,Aye
20,1460,8,Aye
21,1460,13,Aye
22,1461,12,Aye
23,1461,1,Aye
24,1461,16,Aye
25,1461,2,Aye
26,1461,7,Aye
27,1461,8,Aye
28,1462,12,Aye
29,1462,1,Aye
30,1462,16,Aye
31,1462,2,Aye
32,1462,7,Aye
33,1462,8,Aye
34,1462,13,Aye
35,1463,12,Aye
36,1463,1,Aye
37,1463,16,Aye
38,1463,2,Aye
39,1463,7,Aye
40,1463,8,Aye
41,1463,13,Aye
42,1464,12,Aye
43,1464,1,Aye
44,1464,16,Aye
45,1464,2,Aye
46,1464,7,Aye
47,1464,8,Aye
48,1464,13,Aye
49,1465,12,Aye
50,1465,1,Aye
51,1465,16,Aye
52,1465,2,Aye
53,1465,7,Aye
54,1465,8,Aye
55,1465,13,Aye
56,1466,12,Aye
57,1466,1,Aye
58,1466,16,Aye
59,1466,2,Aye
60,1466,7,Aye
61,1466,8,Aye
62,1466,13,Aye
63,1467,12,Aye
64,1467,1,Aye
65,1467,16,Aye
66,1467,2,Aye
67,1467,7,Aye
68,1467,8,Aye
69,1468,12,Aye
70,1468,1,Aye
71,1468,16,Aye
72,1468,2,Aye
73,1468,7,Aye
74,1468,8,Aye
75,1469,12,Aye
76,1469,1,Aye
77,1469,16,Aye
78,1469,2,Aye
79,1469,7,Aye
80,1469,8,Aye
81,1469,13,Aye
82,1470,12,Aye
83,1470,1,Aye
84,1470,16,Aye
85,1470,2,Aye
86,1470,7,Aye
87,1470,8,Aye
88,1471,12,Aye
89,1471,1,Aye
90,1471,16,Aye
91,1471,2,Aye
92,1471,7,Aye
93,1471,8,Aye
94,1472,12,Aye
95,1472,1,Aye
96,1472,16,Aye
97,1472,2,Aye
98,1472,7,Aye
99,1472,8,Aye
100,1473,12,Aye
101,1473,1,Aye
102,1473,16,Aye
103,1473,2,Aye
104,1473,7,Aye
105,1473,8,Aye
106,1473,13,Aye
107,1474,12,Aye
108,1474,1,Aye
109,1474,16,Aye
110,1474,2,Aye
111,1474,7,Aye
112,1474,8,Aye
113,1474,13,Aye
114,1475,12,Aye
115,1475,1,Aye
116,1475,16,Aye
117,1475,2,Aye
118,1475,7,Aye
119,1475,8,Aye
120,1475,13,Aye
121,1476,12,Aye
122,1476,1,Aye
123,1476,2,Nay
124,1477,12,Aye
125,1477,1,Aye
126,1478,12,Aye
127,1478,1,Aye
128,1479,12,Aye
129,1479,1,Aye
130,1480,12,Aye
131,1480,1,Aye
132,1481,12,Aye
133,1481,1,Aye
134,1482,12,Aye
135,1482,1,Aye
136,1483,12,Aye
137,1483,1,Aye
138,1484,12,Aye
139,1484,1,Aye
140,1485,1,Aye
141,1485,2,Aye
142,1485,7,Aye
143,1485,8,Aye
144,1485,13,Aye
145,1485,16,Nay
146,1485,12,Nay
147,1486,12,Aye
148,1486,1,Aye
149,1486,7,Nay
150,1487,16,Aye
151,1487,2,Aye
152,1487,7,Aye
153,1487,8,Aye
154,1487,13,Aye
155,1487,12,Nay
156,1488,12,Aye
157,1488,1,Aye
158,1489,12,Aye
159,1489,1,Aye
160,1489,16,Aye
161,1489,7,Aye
162,1489,8,Aye
163,1489,13,Aye
164,1489,2,Nay
165,1490,12,Aye
166,1490,1,Aye
167,1490,16,Aye
168,1490,2,Aye
169,1490,7,Aye
170,1490,8,Aye
171,1490,13,Aye
172,1491,12,Aye
173,1491,1,Aye
174,1491,16,Aye
175,1491,2,Aye
176,1491,7,Aye
177,1491,8,Aye
178,1491,13,Aye
179,1492,12,Aye
180,1492,1,Aye
181,1492,16,Aye
182,1492,2,Aye
183,1492,7,Aye
184,1492,8,Aye
185,1492,13,Aye
186,1493,12,Aye
187,1493,1,Aye
188,1493,16,Aye
189,1493,2,Aye
190,1493,7,Aye
191,1493,8,Aye
192,1493,13,Aye
193,1494,12,Aye
194,1494,1,Aye
195,1494,16,Aye
196,1494,2,Aye
197,1494,7,Aye
198,1494,8,Aye
199,1494,13,Aye
200,1495,12,Aye
201,1495,1,Aye
202,1495,16,Aye
203,1495,2,Aye
204,1495,7,Aye
205,1495,8,Aye
206,1495,13,Aye
207,1496,12,Aye
208,1496,1,Aye
209,1496,16,Aye
210,1496,2,Aye
211,1496,7,Aye
212,1496,8,Aye
213,1496,13,Aye
214,1497,12,Aye
215,1497,1,Aye
216,1497,16,Aye
217,1497,2,Aye
218,1497,7,Aye
219,1497,8,Aye
220,1497,13,Aye
221,1498,12,Aye
222,1498,1,Aye
223,1498,16,Aye
224,1498,2,Aye
225,1498,7,Aye
226,1498,8,Aye
227,1498,13,Aye
228,1499,12,Aye
229,1499,1,Aye
230,1499,16,Aye
231,1499,2,Aye
232,1499,7,Aye
233,1499,8,Aye
234,1499,13,Aye
235,1500,12,Aye
236,1500,1,Aye
237,1500,16,Aye
238,1500,2,Aye
239,1500,7,Aye
240,1500,8,Aye
241,1500,13,Aye
242,1501,12,Aye
243,1501,1,Aye
244,1501,16,Aye
245,1501,2,Aye
246,1501,7,Aye
247,1501,8,Aye
248,1501,13,Aye
249,1502,12,Aye
250,1502,1,Aye
251,1502,16,Aye
252,1502,2,Aye
253,1502,7,Aye
254,1502,8,Aye
255,1502,13,Aye
256,1503,12,Aye
257,1503,1,Aye
258,1503,16,Aye
259,1503,2,Aye
260,1503,7,Aye
261,1503,8,Aye
262,1503,13,Aye
263,1504,12,Aye
264,1504,1,Aye
265,1504,16,Aye
266,1504,2,Aye
267,1504,7,Aye
268,1504,8,Aye
269,1504,13,Aye
270,1505,8,Aye
271,1505,13,Aye
272,1505,12,Nay
273,1505,16,Abstain
274,1506,12,Aye
275,1506,8,Nay
276,1506,13,Nay
277,1506,16,Abstain
278,1507,12,Aye
279,1507,1,Aye
280,1507,16,Aye
281,1507,2,Aye
282,1507,7,Aye
283,1507,8,Aye
284,1507,13,Aye
285,1508,12,Aye
286,1508,1,Aye
287,1508,2,Aye
288,1508,7,Aye
289,1508,16,Nay
290,1508,8,Nay
291,1509,2,Aye
292,1509,7,Aye
293,1509,8,Aye
294,1509,13,Aye
295,1510,12,Aye
296,1510,16,Aye
297,1510,2,Aye
298,1510,7,Aye
299,1510,8,Aye
300,1510,13,Aye
301,1511,12,Aye
302,1511,16,Aye
303,1511,2,Aye
304,1511,7,Aye
305,1511,8,Aye
306,1511,13,Aye
307,1512,12,Aye
308,1512,16,Aye
309,1512,2,Aye
310,1512,7,Aye
311,1512,8,Aye
312,1512,13,Aye
313,1513,12,Aye
314,1513,16,Aye
315,1513,2,Aye
316,1513,7,Aye
317,1513,8,Aye
318,1513,13,Aye
319,1514,12,Aye
320,1515,12,Aye
321,1516,12,Aye
322,1517,16,Aye
323,1517,7,Aye
324,1517,8,Aye
325,1517,13,Aye
326,1517,2,Nay
327,1517,12,Abstain
328,1518,12,Aye
329,1518,16,Aye
330,1518,2,Aye
331,1518,7,Aye
332,1518,8,Aye
333,1518,13,Aye
334,1519,12,Aye
335,1519,16,Aye
336,1519,2,Aye
337,1519,7,Aye
338,1519,8,Aye
339,1519,13,Aye
340,1520,16,Aye
341,1520,7,Aye
342,1520,8,Aye
343,1520,13,Aye
344,1520,2,Nay
345,1521,12,Aye
346,1521,16,Aye
347,1521,2,Aye
348,1521,7,Aye
349,1521,8,Aye
350,1521,13,Aye
351,1522,12,Aye
352,1522,16,Aye
353,1522,2,Aye
354,1522,7,Aye
355,1522,8,Aye
356,1522,13,Aye
357,1523,12,Aye
358,1523,16,Aye
359,1523,2,Aye
360,1523,7,Aye
361,1523,8,Aye
362,1523,13,Aye
363,1524,12,Aye
364,1524,16,Aye
365,1524,2,Aye
366,1524,7,Aye
367,1524,8,Aye
368,1524,13,Aye
369,1525,12,Aye
370,1525,16,Aye
371,1525,2,Aye
372,1525,7,Aye
373,1525,8,Aye
374,1525,13,Aye
375,1526,12,Aye
376,1526,16,Aye
377,1526,2,Aye
378,1526,7,Aye
379,1526,8,Aye
380,1526,13,Aye
381,1527,12,Aye
382,1527,16,Aye
383,1527,2,Aye
384,1527,7,Aye
385,1527,8,Aye
386,1527,13,Aye
387,1528,12,Aye
388,1528,16,Aye
389,1528,2,Aye
390,1528,7,Aye
391,1528,8,Aye
392,1528,13,Aye
393,1529,12,Aye
394,1529,16,Aye
395,1529,2,Aye
396,1529,7,Aye
397,1529,8,Aye
398,1529,13,Aye
399,1530,12,Aye
400,1530,16,Aye
401,1530,2,Aye
402,1530,7,Aye
403,1530,8,Aye
404,1530,13,Aye
405,1531,12,Aye
406,1531,16,Aye
407,1531,2,Aye
408,1531,7,Aye
409,1531,8,Aye
410,1531,13,Aye
411,1532,12,Aye
412,1532,16,Aye
413,1532,2,Aye
414,1532,7,Aye
415,1532,8,Aye
416,1532,13,Aye
417,1533,12,Aye
418,1533,16,Aye
419,1533,2,Aye
420,1533,7,Aye
421,1533,8,Aye
422,1533,13,Aye
423,1534,1,Aye
424,1534,16,Aye
425,1534,2,Aye
426,1534,8,Aye
427,1534,13,Aye
428,1534,12,Absent
429,1534,7,Absent
430,1535,1,Aye
431,1535,16,Aye
432,1535,2,Aye
433,1535,8,Aye
434,1535,13,Aye
435,1535,12,Absent
436,1535,7,Absent
437,1536,1,Aye
438,1536,16,Aye
439,1536,2,Aye
440,1536,8,Aye
441,1536,13,Aye
442,1536,12,Absent
443,1536,7,Absent
444,1537,1,Aye
445,1537,16,Aye
446,1537,2,Aye
447,1537,8,Aye
448,1537,13,Aye
449,1537,12,Absent
450,1537,7,Absent
451,1538,1,Aye
452,1538,16,Aye
453,1538,2,Aye
454,1538,7,Absent
455,1538,8,Aye
456,1538,13,Aye
457,1538,12,Absent
458,1539,12,Aye
459,1539,1,Aye
460,1539,16,Aye
461,1539,2,Aye
462,1539,7,Aye
463,1539,8,Aye
464,1539,13,Aye
465,1540,12,Aye
466,1540,1,Aye
467,1540,16,Aye
468,1540,2,Aye
469,1540,8,Aye
470,1540,7,Absent
471,1540,13,Absent
472,1541,12,Aye
473,1541,1,Aye
474,1541,16,Aye
475,1541,2,Aye
476,1541,8,Aye
477,1541,13,Aye
478,1541,7,Aye
479,1542,1,Aye
480,1542,16,Aye
481,1542,2,Aye
482,1542,8,Aye
483,1542,13,Aye
484,1542,12,Abstain
485,1542,7,Abstain
486,1543,12,Aye
487,1543,1,Aye
488,1543,16,Aye
489,1543,2,Aye
490,1543,8,Aye
491,1543,13,Aye
492,1543,7,Aye
493,1544,12,Aye
494,1544,1,Aye
495,1544,16,Aye
496,1544,2,Aye
497,1544,8,Aye
498,1544,13,Aye
499,1544,7,Aye
500,1545,12,Aye
501,1545,1,Aye
502,1545,16,Aye
503,1545,8,Aye
504,1545,13,Aye
505,1545,7,Aye
506,1545,2,Nay
507,1546,12,Aye
508,1546,1,Aye
509,1546,16,Aye
510,1546,2,Aye
511,1546,8,Aye
512,1546,13,Aye
513,1546,7,Aye
514,1547,1,Aye
515,1547,16,Aye
516,1547,2,Aye
517,1547,8,Aye
518,1547,13,Aye
519,1547,7,Aye
520,1547,12,Nay
521,1548,12,Aye
522,1548,1,Aye
523,1548,16,Aye
524,1548,2,Aye
525,1548,8,Aye
526,1548,13,Aye
527,1548,7,Aye
528,1549,12,Aye
529,1549,1,Aye
530,1549,16,Aye
531,1549,2,Aye
532,1549,8,Aye
533,1549,13,Aye
534,1549,7,Aye
535,1550,12,Aye
536,1550,1,Aye
537,1550,16,Aye
538,1550,2,Aye
539,1550,8,Aye
540,1550,13,Aye
541,1550,7,Aye
542,1551,12,Aye
543,1551,1,Aye
544,1551,16,Aye
545,1551,2,Aye
546,1551,8,Aye
547,1551,13,Aye
548,1551,7,Aye
549,1552,12,Aye
550,1552,1,Aye
551,1552,16,Aye
552,1552,2,Aye
553,1552,8,Aye
554,1552,13,Aye
555,1552,7,Aye
556,1554,12,Aye
557,1554,1,Aye
558,1554,16,Aye
559,1554,2,Aye
560,1554,8,Aye
561,1554,13,Aye
562,1554,7,Aye
563,1555,12,Aye
564,1555,1,Aye
565,1555,16,Aye
566,1555,2,Aye
567,1555,8,Aye
568,1555,13,Aye
569,1555,7,Aye
570,1556,12,Aye
571,1556,1,Aye
572,1556,16,Aye
573,1556,2,Aye
574,1556,8,Aye
575,1556,13,Aye
576,1556,7,Aye
577,1557,12,Aye
578,1557,1,Aye
579,1557,16,Aye
580,1557,2,Aye
581,1557,8,Aye
582,1557,13,Aye
583,1557,7,Aye
584,1558,12,Aye
585,1558,1,Aye
586,1558,16,Aye
587,1558,2,Aye
588,1558,8,Aye
589,1558,13,Aye
590,1558,7,Aye
591,1559,12,Aye
592,1559,1,Aye
593,1559,16,Aye
594,1559,2,Aye
595,1559,8,Aye
596,1559,13,Aye
597,1559,7,Aye
598,1560,12,Aye
599,1560,1,Aye
600,1560,16,Aye
601,1560,2,Aye
602,1560,8,Aye
603,1560,13,Aye
604,1560,7,Aye
605,1561,12,Aye
606,1561,1,Aye
607,1561,16,Aye
608,1561,2,Aye
609,1561,8,Aye
610,1561,13,Aye
611,1561,7,Aye
612,1562,12,Aye
613,1562,1,Aye
614,1562,16,Aye
615,1562,2,Aye
616,1562,8,Aye
617,1562,13,Aye
618,1562,7,Aye
619,1563,12,Aye
620,1563,1,Aye
621,1563,16,Aye
622,1563,2,Aye
623,1563,8,Aye
624,1563,13,Aye
625,1563,7,Aye
626,1564,12,Aye
627,1564,1,Aye
628,1564,16,Aye
629,1564,2,Aye
630,1564,8,Aye
631,1564,13,Aye
632,1564,7,Aye
633,1565,12,Aye
634,1565,1,Aye
635,1565,16,Aye
636,1565,2,Aye
637,1565,8,Aye
638,1565,13,Aye
639,1565,7,Aye
640,1566,12,Aye
641,1566,1,Aye
642,1566,16,Aye
643,1566,2,Aye
644,1566,8,Aye
645,1566,13,Aye
646,1566,7,Aye
647,1567,12,Aye
648,1567,1,Aye
649,1567,16,Aye
650,1567,2,Aye
651,1567,8,Aye
652,1567,13,Aye
653,1567,7,Aye
654,1568,12,Aye
655,1568,1,Aye
656,1568,16,Aye
657,1568,2,Aye
658,1568,8,Aye
659,1568,13,Aye
660,1568,7,Aye
661,1569,12,Aye
662,1569,1,Aye
663,1569,16,Aye
664,1569,2,Aye
665,1569,8,Aye
666,1569,13,Aye
667,1569,7,Aye
668,1570,12,Aye
669,1570,1,Aye
670,1570,16,Aye
671,1570,2,Aye
672,1570,8,Aye
673,1570,13,Aye
674,1570,7,Aye
675,1571,12,Aye
676,1571,1,Aye
677,1571,2,Aye
