source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,1,2020-01-08,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,,,,unanimous-declared,Approved (Final Action) (unanimous),rule:lu-cup,high
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,2,2020-01-08,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,3,2020-01-08,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,,,,unanimous-declared,Positive recommendation (unanimous),rule:lu-rezone,high
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,4,2020-01-08,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,1,2020-03-11,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,2,2020-03-11,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,,,,unanimous-declared,Positive recommendation (unanimous),rule:lu-rezone,high
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,3,2020-03-11,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,,,,unanimous-declared,Positive recommendation (unanimous),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,4,2020-03-11,PlanningCommission,Ceremonial,Ceremonial,,recommendation,pass,,,,unanimous-declared,Positive recommendation (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-05-11/2020-05-13_planning-commission-meeting.md,1,2020-05-13,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
planning_commission/minutes/2020/2020-05-11/2020-05-13_planning-commission-meeting.md,2,2020-05-13,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,,,,unanimous-declared,Approved (Final Action) (unanimous),rule:lu-subdiv,high
planning_commission/minutes/2020/2020-06-08/2020-06-10_planning-commission-meeting.md,1,2020-06-10,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
planning_commission/minutes/2020/2020-06-08/2020-06-10_planning-commission-meeting.md,2,2020-06-10,PlanningCommission,Ceremonial,Ceremonial,,recommendation,pass,,,,unanimous-declared,Positive recommendation (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-07-06/2020-07-08_planning-commission-meeting.md,1,2020-07-08,PlanningCommission,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
planning_commission/minutes/2020/2020-11-02/2020-11-04_planning-commission-meeting.md,1,2020-11-04,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-11-02/2020-11-04_planning-commission-meeting.md,2,2020-11-04,PlanningCommission,Ceremonial,Ceremonial,,recommendation,pass,,,,unanimous-declared,Positive recommendation (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-11-02/2020-11-04_planning-commission-meeting.md,3,2020-11-04,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2020/2020-11-02/2020-11-04_planning-commission-meeting.md,4,2020-11-04,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,,,,unanimous-declared,Positive recommendation (unanimous),rule:lu-subdiv,high
planning_commission/minutes/2021/2021-03-08/2021-03-10_planning-commission-meeting.md,1,2021-03-10,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-04-12/2021-04-14_planning-commission-meeting.md,1,2021-04-14,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-04-12/2021-04-14_planning-commission-meeting.md,2,2021-04-14,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-04-12/2021-04-14_planning-commission-meeting.md,3,2021-04-14,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
planning_commission/minutes/2021/2021-04-12/2021-04-14_planning-commission-meeting.md,4,2021-04-14,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,,,,unanimous-declared,Positive recommendation (unanimous),rule:lu-subdiv,high
