date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-02-05,2020,Planning Commission,PlanningCommission,1,"APPROVE THE MINUTES FROM THE JANUARY 15, 2020 PLANNING COMMISSION MEETINGS",Procedural/Administrative,3:0 Pass,Bryce Brady,Tay Gudmundson,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-meeting.md
2020-02-05,2020,Planning Commission,PlanningCommission,1,"APPROVE THE MINUTES FROM THE JANUARY 15, 2020 PLANNING COMMISSION MEETINGS",Procedural/Administrative,3:0 Pass,Bryce Brady,Tay Gudmundson,Jessica Welch,Aye,planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-meeting.md
2020-02-05,2020,Planning Commission,PlanningCommission,1,"APPROVE THE MINUTES FROM THE JANUARY 15, 2020 PLANNING COMMISSION MEETINGS",Procedural/Administrative,3:0 Pass,Bryce Brady,Tay Gudmundson,Tim Blackburn,Aye,planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-meeting.md
2020-02-05,2020,Planning Commission,PlanningCommission,2,"ADJOURN THE FEBRUARY 5, 2020 PLANNING COMMISSION MEETING",Procedural/Administrative,3:0 Pass,Tay Gudmundson,Tim Blackburn,Bryce Brady,Aye,planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-meeting.md
2020-02-05,2020,Planning Commission,PlanningCommission,2,"ADJOURN THE FEBRUARY 5, 2020 PLANNING COMMISSION MEETING",Procedural/Administrative,3:0 Pass,Tay Gudmundson,Tim Blackburn,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-meeting.md
2020-02-05,2020,Planning Commission,PlanningCommission,2,"ADJOURN THE FEBRUARY 5, 2020 PLANNING COMMISSION MEETING",Procedural/Administrative,3:0 Pass,Tay Gudmundson,Tim Blackburn,Jessica Welch,Aye,planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,1,APPROVE THE TWO CONSENT ITEMS,Procedural/Administrative,5:0 Approved (Final Action),Tim Blackburn,Shan Sullivan,Anthony Jenkins,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,1,APPROVE THE TWO CONSENT ITEMS,Procedural/Administrative,5:0 Approved (Final Action),Tim Blackburn,Shan Sullivan,Bryce Brady,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,1,APPROVE THE TWO CONSENT ITEMS,Procedural/Administrative,5:0 Approved (Final Action),Tim Blackburn,Shan Sullivan,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,1,APPROVE THE TWO CONSENT ITEMS,Procedural/Administrative,5:0 Approved (Final Action),Tim Blackburn,Shan Sullivan,Shan Sullivan,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,1,APPROVE THE TWO CONSENT ITEMS,Procedural/Administrative,5:0 Approved (Final Action),Tim Blackburn,Shan Sullivan,Tim Blackburn,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,2,"APPROVE THE SIGN STANDARD WAIVER FOR THE LITTLE CAESARS’ AWNING SIGN WITH THE LIST OF CONDITIONS FROM STAFF. CONDITIONS: 1. THE APPLICANT SHALL BE IN COMPLIANCE WITH ALL FEDERAL, STATE, AND LOCAL LAWS. 2. THE SIGN PERMIT SHALL BE IN CONFORMANCE WITH THE SIGN ORDINANCE AND SIGN STANDARD WAIVER",Ordinance,5:0 Approved (Final Action),Shan Sullivan,Bryce Brady,Anthony Jenkins,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,2,"APPROVE THE SIGN STANDARD WAIVER FOR THE LITTLE CAESARS’ AWNING SIGN WITH THE LIST OF CONDITIONS FROM STAFF. CONDITIONS: 1. THE APPLICANT SHALL BE IN COMPLIANCE WITH ALL FEDERAL, STATE, AND LOCAL LAWS. 2. THE SIGN PERMIT SHALL BE IN CONFORMANCE WITH THE SIGN ORDINANCE AND SIGN STANDARD WAIVER",Ordinance,5:0 Approved (Final Action),Shan Sullivan,Bryce Brady,Bryce Brady,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,2,"APPROVE THE SIGN STANDARD WAIVER FOR THE LITTLE CAESARS’ AWNING SIGN WITH THE LIST OF CONDITIONS FROM STAFF. CONDITIONS: 1. THE APPLICANT SHALL BE IN COMPLIANCE WITH ALL FEDERAL, STATE, AND LOCAL LAWS. 2. THE SIGN PERMIT SHALL BE IN CONFORMANCE WITH THE SIGN ORDINANCE AND SIGN STANDARD WAIVER",Ordinance,5:0 Approved (Final Action),Shan Sullivan,Bryce Brady,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,2,"APPROVE THE SIGN STANDARD WAIVER FOR THE LITTLE CAESARS’ AWNING SIGN WITH THE LIST OF CONDITIONS FROM STAFF. CONDITIONS: 1. THE APPLICANT SHALL BE IN COMPLIANCE WITH ALL FEDERAL, STATE, AND LOCAL LAWS. 2. THE SIGN PERMIT SHALL BE IN CONFORMANCE WITH THE SIGN ORDINANCE AND SIGN STANDARD WAIVER",Ordinance,5:0 Approved (Final Action),Shan Sullivan,Bryce Brady,Shan Sullivan,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,2,"APPROVE THE SIGN STANDARD WAIVER FOR THE LITTLE CAESARS’ AWNING SIGN WITH THE LIST OF CONDITIONS FROM STAFF. CONDITIONS: 1. THE APPLICANT SHALL BE IN COMPLIANCE WITH ALL FEDERAL, STATE, AND LOCAL LAWS. 2. THE SIGN PERMIT SHALL BE IN CONFORMANCE WITH THE SIGN ORDINANCE AND SIGN STANDARD WAIVER",Ordinance,5:0 Approved (Final Action),Shan Sullivan,Bryce Brady,Tim Blackburn,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,3,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR SWIG,Land-Use/Zoning,5:0 Approved (Final Action),Bryce Brady,Tim Blackburn,Anthony Jenkins,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,3,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR SWIG,Land-Use/Zoning,5:0 Approved (Final Action),Bryce Brady,Tim Blackburn,Bryce Brady,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,3,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR SWIG,Land-Use/Zoning,5:0 Approved (Final Action),Bryce Brady,Tim Blackburn,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,3,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR SWIG,Land-Use/Zoning,5:0 Approved (Final Action),Bryce Brady,Tim Blackburn,Shan Sullivan,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,3,APPROVE THE SIGN STANDARD WAIVER WITH LISTED CONDITIONS BY STAFF FOR SWIG,Land-Use/Zoning,5:0 Approved (Final Action),Bryce Brady,Tim Blackburn,Tim Blackburn,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,4,RECOMMEND APPROVAL OF THE PRELIMINARY AND FINAL YARD C PLAT WITH CONDITIONS AS RECOMMENDED BY STAFF. CONDITIONS: 1. THE APPLICANT PAYS ANY OUTSTANDING FEES 2. THE APPLICANT MAKES ANY REDLINE CORRECTIONS PRIOR TO THE RECORDATION OF THE PLAT. 3. ALL CITY AND COUNTY REQUIREMENTS WILL NEED TO BE MET...,Land-Use/Zoning,Positive recommendation 5:0,Tim Blackburn,Shan Sullivan,Anthony Jenkins,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,4,RECOMMEND APPROVAL OF THE PRELIMINARY AND FINAL YARD C PLAT WITH CONDITIONS AS RECOMMENDED BY STAFF. CONDITIONS: 1. THE APPLICANT PAYS ANY OUTSTANDING FEES 2. THE APPLICANT MAKES ANY REDLINE CORRECTIONS PRIOR TO THE RECORDATION OF THE PLAT. 3. ALL CITY AND COUNTY REQUIREMENTS WILL NEED TO BE MET...,Land-Use/Zoning,Positive recommendation 5:0,Tim Blackburn,Shan Sullivan,Bryce Brady,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,4,RECOMMEND APPROVAL OF THE PRELIMINARY AND FINAL YARD C PLAT WITH CONDITIONS AS RECOMMENDED BY STAFF. CONDITIONS: 1. THE APPLICANT PAYS ANY OUTSTANDING FEES 2. THE APPLICANT MAKES ANY REDLINE CORRECTIONS PRIOR TO THE RECORDATION OF THE PLAT. 3. ALL CITY AND COUNTY REQUIREMENTS WILL NEED TO BE MET...,Land-Use/Zoning,Positive recommendation 5:0,Tim Blackburn,Shan Sullivan,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,4,RECOMMEND APPROVAL OF THE PRELIMINARY AND FINAL YARD C PLAT WITH CONDITIONS AS RECOMMENDED BY STAFF. CONDITIONS: 1. THE APPLICANT PAYS ANY OUTSTANDING FEES 2. THE APPLICANT MAKES ANY REDLINE CORRECTIONS PRIOR TO THE RECORDATION OF THE PLAT. 3. ALL CITY AND COUNTY REQUIREMENTS WILL NEED TO BE MET...,Land-Use/Zoning,Positive recommendation 5:0,Tim Blackburn,Shan Sullivan,Shan Sullivan,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,4,RECOMMEND APPROVAL OF THE PRELIMINARY AND FINAL YARD C PLAT WITH CONDITIONS AS RECOMMENDED BY STAFF. CONDITIONS: 1. THE APPLICANT PAYS ANY OUTSTANDING FEES 2. THE APPLICANT MAKES ANY REDLINE CORRECTIONS PRIOR TO THE RECORDATION OF THE PLAT. 3. ALL CITY AND COUNTY REQUIREMENTS WILL NEED TO BE MET...,Land-Use/Zoning,Positive recommendation 5:0,Tim Blackburn,Shan Sullivan,Tim Blackburn,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,5,OPEN THE PUBLIC HEARING AT 6:51 PM,Public Hearing Action,5:0 Pass,Shan Sullivan,Bryce Brady,Anthony Jenkins,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,5,OPEN THE PUBLIC HEARING AT 6:51 PM,Public Hearing Action,5:0 Pass,Shan Sullivan,Bryce Brady,Bryce Brady,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,5,OPEN THE PUBLIC HEARING AT 6:51 PM,Public Hearing Action,5:0 Pass,Shan Sullivan,Bryce Brady,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,5,OPEN THE PUBLIC HEARING AT 6:51 PM,Public Hearing Action,5:0 Pass,Shan Sullivan,Bryce Brady,Shan Sullivan,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,5,OPEN THE PUBLIC HEARING AT 6:51 PM,Public Hearing Action,5:0 Pass,Shan Sullivan,Bryce Brady,Tim Blackburn,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,6,CLOSE THE PUBLIC HEARING AT 6:57 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Jeff Knighton,Anthony Jenkins,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,6,CLOSE THE PUBLIC HEARING AT 6:57 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Jeff Knighton,Bryce Brady,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,6,CLOSE THE PUBLIC HEARING AT 6:57 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Jeff Knighton,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,6,CLOSE THE PUBLIC HEARING AT 6:57 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Jeff Knighton,Shan Sullivan,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,6,CLOSE THE PUBLIC HEARING AT 6:57 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Jeff Knighton,Tim Blackburn,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,8,OPEN THE PUBLIC HEARING AT 7:27 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Bryce Brady,Anthony Jenkins,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,8,OPEN THE PUBLIC HEARING AT 7:27 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Bryce Brady,Bryce Brady,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,8,OPEN THE PUBLIC HEARING AT 7:27 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Bryce Brady,Jeff Knighton,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,8,OPEN THE PUBLIC HEARING AT 7:27 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Bryce Brady,Shan Sullivan,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,8,OPEN THE PUBLIC HEARING AT 7:27 PM,Public Hearing Action,5:0 Pass,Tim Blackburn,Bryce Brady,Tim Blackburn,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,9,CLOSE THE PUBLIC HEARING AT 7:52 PM,Public Hearing Action,5:0 Pass,Jeff Knighton,Bryce Brady,Anthony Jenkins,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
2020-04-01,2020,Planning Commission,PlanningCommission,9,CLOSE THE PUBLIC HEARING AT 7:52 PM,Public Hearing Action,5:0 Pass,Jeff Knighton,Bryce Brady,Bryce Brady,Aye,planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md
