source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-meeting.md,1,2020-02-05,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,3:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-02-03/2020-02-05_planning-commission-meeting.md,2,2020-02-05,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,3,0,,roll-call,3:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,1,2020-04-01,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,2,2020-04-01,PlanningCommission,Ordinance,Land-Use,Variance-Exception,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-variance,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,3,2020-04-01,PlanningCommission,Land-Use/Zoning,Land-Use,Variance-Exception,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-variance,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,4,2020-04-01,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,recommendation,pass,5,0,,roll-call,Positive recommendation 5:0,rule:lu-subdiv,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,5,2020-04-01,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,6,2020-04-01,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,8,2020-04-01,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,9,2020-04-01,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-03-30/2020-04-01_planning-commission-meeting.md,10,2020-04-01,PlanningCommission,Ordinance,Ordinance,,recommendation,pass,5,0,,roll-call,Positive recommendation 5:0,crosswalk,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,1,2020-05-06,PlanningCommission,Land-Use/Zoning,Land-Use,Variance-Exception,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-variance,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,2,2020-05-06,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,3,2020-05-06,PlanningCommission,Other,Public-Hearing,,procedural,pass,5,0,,roll-call,5:0 Pass,rule:ph-openclose,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,4,2020-05-06,PlanningCommission,Land-Use/Zoning,Land-Use,Rezone,recommendation,pass,5,0,,roll-call,Positive recommendation 5:0,rule:lu-rezone,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,5,2020-05-06,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,6,2020-05-06,PlanningCommission,Public Hearing Action,Public-Hearing,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,7,2020-05-06,PlanningCommission,Ordinance,Land-Use,Text-Amendment,recommendation,pass,5,0,,roll-call,Positive recommendation 5:0,rule:lu-textamend,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,8,2020-05-06,PlanningCommission,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-textamend,high
planning_commission/minutes/2020/2020-05-04/2020-05-06_planning-commission-meeting.md,9,2020-05-06,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-06-01/2020-06-03_planning-commission-meeting.md,1,2020-06-03,PlanningCommission,Land-Use/Zoning,Land-Use,Variance-Exception,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-variance,high
planning_commission/minutes/2020/2020-06-01/2020-06-03_planning-commission-meeting.md,2,2020-06-03,PlanningCommission,Land-Use/Zoning,Land-Use,Variance-Exception,final-action,pass,5,0,,roll-call,5:0 Approved (Final Action),rule:lu-variance,high
