meeting_id,body_id,meeting_date,title,source_file
1,2,2020-01-07,City Council Meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md
2,2,2020-01-21,City Council Meeting,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md
3,2,2020-02-04,City Council Meeting,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md
4,2,2020-02-11,Work Session Agenda,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council-meeting.md
5,2,2020-02-18,City Council Meeting,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md
6,2,2020-03-03,City Council Meeting,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md
7,2,2020-03-17,City Council Meeting,meeting_minutes/minutes/2020/2020-03-16/2020-03-17_city-council-meeting.md
8,2,2020-04-07,City Council Meeting,meeting_minutes/minutes/2020/2020-04-06/2020-04-07_city-council-meeting.md
9,2,2020-04-21,City Council Meeting,meeting_minutes/minutes/2020/2020-04-20/2020-04-21_city-council-meeting.md
10,2,2020-04-28,City Council and Work Session Agenda,meeting_minutes/minutes/2020/2020-04-27/2020-04-28_city-council-meeting.md
11,2,2020-05-05,City Council Meeting,meeting_minutes/minutes/2020/2020-05-04/2020-05-05_city-council-meeting.md
12,2,2020-05-19,City Council Meeting,meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council-meeting.md
13,2,2020-06-02,City Council Meeting,meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council-meeting.md
14,2,2020-06-16,City Council Meeting,meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md
15,2,2020-07-07,City Council Meeting,meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md
16,2,2020-07-21,City Council Meeting,meeting_minutes/minutes/2020/2020-07-20/2020-07-21_city-council-meeting.md
17,2,2020-08-04,City Council Meeting,meeting_minutes/minutes/2020/2020-08-03/2020-08-04_city-council-meeting.md
18,2,2020-08-18,City Council Meeting,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md
19,2,2020-08-25,Work Session and Regular Council,meeting_minutes/minutes/2020/2020-08-24/2020-08-25_city-council-meeting.md
20,2,2020-09-01,City Council Meeting,meeting_minutes/minutes/2020/2020-08-31/2020-09-01_city-council-meeting.md
21,2,2020-09-15,City Council Meeting,meeting_minutes/minutes/2020/2020-09-14/2020-09-15_city-council-meeting.md
22,2,2020-10-06,City Council Meeting,meeting_minutes/minutes/2020/2020-10-05/2020-10-06_city-council-meeting.md
23,2,2020-11-03,City Council Meeting,meeting_minutes/minutes/2020/2020-11-02/2020-11-03_city-council-meeting.md
24,2,2020-11-17,City Council Meeting,meeting_minutes/minutes/2020/2020-11-16/2020-11-17_city-council-meeting.md
25,2,2020-12-01,City Council Meeting,meeting_minutes/minutes/2020/2020-11-30/2020-12-01_city-council-meeting.md
26,2,2020-12-15,City Council Meeting,meeting_minutes/minutes/2020/2020-12-14/2020-12-15_city-council-meeting.md
27,2,2021-01-05,City Council Meeting,meeting_minutes/minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md
28,2,2021-01-12,Work Session Agenda,meeting_minutes/minutes/2021/2021-01-11/2021-01-12_city-council-meeting.md
29,2,2021-01-19,City Council Meeting,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md
30,2,2021-02-02,City Council Meeting,meeting_minutes/minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md
31,2,2021-02-09,Work Session,meeting_minutes/minutes/2021/2021-02-08/2021-02-09_city-council-meeting.md
32,2,2021-02-16,City Council Meeting,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md
33,2,2021-02-23,Work Session Agenda,meeting_minutes/minutes/2021/2021-02-22/2021-02-23_city-council-meeting.md
34,2,2021-03-02,City Council Meeting,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_city-council-meeting.md
35,2,2021-03-09,Work Session Agenda,meeting_minutes/minutes/2021/2021-03-08/2021-03-09_city-council-meeting.md
36,2,2021-03-16,City Council Meeting,meeting_minutes/minutes/2021/2021-03-15/2021-03-16_city-council-meeting.md
37,2,2021-03-23,Work Session,meeting_minutes/minutes/2021/2021-03-22/2021-03-23_city-council-meeting.md
38,2,2021-04-06,City Council Meeting,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_city-council-meeting.md
39,2,2021-04-20,City Council Meeting,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md
40,2,2021-05-04,City Council Meeting,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md
41,2,2021-05-11,Work Session and Council Meeting,meeting_minutes/minutes/2021/2021-05-10/2021-05-11_city-council-meeting.md
42,2,2021-05-18,City Council Meeting,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md
43,2,2021-06-01,City Council Meeting,meeting_minutes/minutes/2021/2021-05-31/2021-06-01_city-council-meeting.md
44,2,2021-06-15,City Council Meeting,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md
45,2,2021-07-06,City Council Meeting,meeting_minutes/minutes/2021/2021-07-05/2021-07-06_city-council-meeting.md
46,2,2021-07-13,Work Session Agenda,meeting_minutes/minutes/2021/2021-07-12/2021-07-13_city-council-meeting.md
47,2,2021-07-20,City Council Meeting,meeting_minutes/minutes/2021/2021-07-19/2021-07-20_city-council-meeting.md
48,1,2021-07-27,Community Reinvestment Agency Agenda,meeting_minutes/minutes/2021/2021-07-26/2021-07-27_city-council-meeting-2.md
49,2,2021-07-27,City Council Meeting,meeting_minutes/minutes/2021/2021-07-26/2021-07-27_city-council-meeting-3.md
50,2,2021-08-03,City Council Meeting,meeting_minutes/minutes/2021/2021-08-02/2021-08-03_city-council-meeting.md
51,2,2021-08-17,City Council Meeting,meeting_minutes/minutes/2021/2021-08-16/2021-08-17_city-council-meeting.md
52,2,2021-09-21,City Council Meeting,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
53,2,2021-09-28,Work Session Agenda,meeting_minutes/minutes/2021/2021-09-27/2021-09-28_city-council-meeting.md
54,2,2021-10-05,City Council Meeting,meeting_minutes/minutes/2021/2021-10-04/2021-10-05_city-council-meeting.md
55,2,2021-10-19,City Council Meeting,meeting_minutes/minutes/2021/2021-10-18/2021-10-19_city-council-meeting.md
56,2,2021-11-02,Council Meeting,meeting_minutes/minutes/2021/2021-11-01/2021-11-02_city-council-meeting.md
57,2,2021-11-16,City Council Meeting,meeting_minutes/minutes/2021/2021-11-15/2021-11-16_city-council-meeting.md
58,2,2021-11-23,Work Session Agenda,meeting_minutes/minutes/2021/2021-11-22/2021-11-23_city-council-meeting.md
59,2,2021-12-07,City Council Meeting,meeting_minutes/minutes/2021/2021-12-06/2021-12-07_city-council-meeting.md
60,2,2021-12-21,City Council Meeting,meeting_minutes/minutes/2021/2021-12-20/2021-12-21_city-council-meeting.md
61,2,2022-01-04,City Council Meeting,meeting_minutes/minutes/2022/2022-01-03/2022-01-04_city-council-meeting.md
62,2,2022-01-18,City Council Meeting,meeting_minutes/minutes/2022/2022-01-17/2022-01-18_city-council-meeting.md
63,2,2022-01-25,Work Session Agenda,meeting_minutes/minutes/2022/2022-01-24/2022-01-25_city-council-meeting.md
64,2,2022-02-01,City Council Meeting,meeting_minutes/minutes/2022/2022-01-31/2022-02-01_city-council-meeting.md
65,2,2022-02-15,City Council Meeting,meeting_minutes/minutes/2022/2022-02-14/2022-02-15_city-council-meeting.md
66,2,2022-02-22,Work Session,meeting_minutes/minutes/2022/2022-02-21/2022-02-22_city-council-meeting.md
67,2,2022-03-01,City Council Meeting,meeting_minutes/minutes/2022/2022-02-28/2022-03-01_city-council-meeting.md
68,2,2022-03-15,City Council Meeting,meeting_minutes/minutes/2022/2022-03-14/2022-03-15_city-council-meeting.md
69,2,2022-03-22,Work Session Agenda,meeting_minutes/minutes/2022/2022-03-21/2022-03-22_city-council-meeting.md
70,2,2022-04-05,City Council Meeting,meeting_minutes/minutes/2022/2022-04-04/2022-04-05_city-council-meeting.md
71,2,2022-04-12,Work Session Agenda,meeting_minutes/minutes/2022/2022-04-11/2022-04-12_city-council-meeting.md
72,2,2022-04-19,City Council Meeting,meeting_minutes/minutes/2022/2022-04-18/2022-04-19_city-council-meeting.md
73,2,2022-04-26,Work Session,meeting_minutes/minutes/2022/2022-04-25/2022-04-26_city-council-meeting.md
74,2,2022-05-03,City Council Meeting,meeting_minutes/minutes/2022/2022-05-02/2022-05-03_city-council-meeting.md
75,2,2022-05-17,City Council Meeting,meeting_minutes/minutes/2022/2022-05-16/2022-05-17_city-council-meeting.md
76,2,2022-05-24,Work Session,meeting_minutes/minutes/2022/2022-05-23/2022-05-24_city-council-meeting.md
77,2,2022-06-07,City Council Meeting,meeting_minutes/minutes/2022/2022-06-06/2022-06-07_city-council-meeting.md
78,2,2022-06-21,City Council Meeting,meeting_minutes/minutes/2022/2022-06-20/2022-06-21_city-council-meeting.md
79,2,2022-06-28,Work Session Agenda,meeting_minutes/minutes/2022/2022-06-27/2022-06-28_city-council-meeting.md
80,2,2022-07-05,City Council Meeting,meeting_minutes/minutes/2022/2022-07-04/2022-07-05_city-council-meeting.md
81,2,2022-07-12,Work Session,meeting_minutes/minutes/2022/2022-07-11/2022-07-12_city-council-meeting.md
82,2,2022-07-19,City Council Meeting,meeting_minutes/minutes/2022/2022-07-18/2022-07-19_city-council-meeting.md
83,2,2022-07-26,Work Session,meeting_minutes/minutes/2022/2022-07-25/2022-07-26_city-council-meeting.md
84,2,2022-08-02,City Council Meeting,meeting_minutes/minutes/2022/2022-08-01/2022-08-02_city-council-meeting.md
85,2,2022-08-09,"City Council Public Hearing, Work Session and Regular Council Meeting",meeting_minutes/minutes/2022/2022-08-08/2022-08-09_city-council-meeting.md
86,2,2022-08-16,City Council Meeting,meeting_minutes/minutes/2022/2022-08-15/2022-08-16_city-council-meeting.md
87,2,2022-09-06,City Council Meeting,meeting_minutes/minutes/2022/2022-09-05/2022-09-06_city-council-meeting.md
88,2,2022-09-20,City Council Meeting,meeting_minutes/minutes/2022/2022-09-19/2022-09-20_city-council-meeting.md
89,2,2022-09-27,Work Session,meeting_minutes/minutes/2022/2022-09-26/2022-09-27_city-council-meeting.md
90,2,2022-10-04,City Council Meeting,meeting_minutes/minutes/2022/2022-10-03/2022-10-04_city-council-meeting.md
91,2,2022-10-11,Work Session,meeting_minutes/minutes/2022/2022-10-10/2022-10-11_city-council-meeting.md
92,2,2022-10-18,City Council Meeting,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
93,2,2022-11-01,City Council Meeting,meeting_minutes/minutes/2022/2022-10-31/2022-11-01_city-council-meeting.md
94,2,2022-11-15,City Council Meeting,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
95,2,2022-12-06,City Council Meeting,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md
96,2,2022-12-13,Work Session,meeting_minutes/minutes/2022/2022-12-12/2022-12-13_city-council-meeting.md
97,2,2023-01-03,City Council Meeting,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md
98,2,2023-01-10,Work Session,meeting_minutes/minutes/2023/2023-01-09/2023-01-10_city-council-meeting.md
99,2,2023-01-17,City Council Meeting,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md
100,2,2023-02-07,City Council Meeting,meeting_minutes/minutes/2023/2023-02-06/2023-02-07_city-council-meeting.md
101,2,2023-02-21,City Council Meeting,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
102,2,2023-03-07,City Council Meeting,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
103,2,2023-03-14,Work Session Agenda,meeting_minutes/minutes/2023/2023-03-13/2023-03-14_city-council-meeting.md
104,2,2023-03-21,City Council Meeting,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md
105,2,2023-04-04,City Council Meeting,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md
106,2,2023-04-11,Work Session Agenda,meeting_minutes/minutes/2023/2023-04-10/2023-04-11_city-council-meeting.md
107,2,2023-04-18,City Council Meeting,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md
