date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-02-03,2026,Logan City Council Meeting,Council,1,"amend tonight’s Agenda Item 11 and approve minutes from the January 20, 2026 Council meeting as presented",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Melissa Dahle,Melissa Dahle,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,1,"amend tonight’s Agenda Item 11 and approve minutes from the January 20, 2026 Council meeting as presented",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Melissa Dahle,Mike Johnson,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,1,"amend tonight’s Agenda Item 11 and approve minutes from the January 20, 2026 Council meeting as presented",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Melissa Dahle,Katie Lee-Koven,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,1,"amend tonight’s Agenda Item 11 and approve minutes from the January 20, 2026 Council meeting as presented",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Melissa Dahle,Ernesto López,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,1,"amend tonight’s Agenda Item 11 and approve minutes from the January 20, 2026 Council meeting as presented",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Melissa Dahle,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,2,"continue Resolution 26-02 to August 18, 2026 without a public hearing and after a decision has been made by the County on the future of a library",Procedural/Administrative,5-0 Pass,Melissa Dahle,Jeannie F. Simmonds,Melissa Dahle,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,2,"continue Resolution 26-02 to August 18, 2026 without a public hearing and after a decision has been made by the County on the future of a library",Procedural/Administrative,5-0 Pass,Melissa Dahle,Jeannie F. Simmonds,Mike Johnson,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,2,"continue Resolution 26-02 to August 18, 2026 without a public hearing and after a decision has been made by the County on the future of a library",Procedural/Administrative,5-0 Pass,Melissa Dahle,Jeannie F. Simmonds,Katie Lee-Koven,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,2,"continue Resolution 26-02 to August 18, 2026 without a public hearing and after a decision has been made by the County on the future of a library",Procedural/Administrative,5-0 Pass,Melissa Dahle,Jeannie F. Simmonds,Ernesto López,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
2026-02-03,2026,Logan City Council Meeting,Council,2,"continue Resolution 26-02 to August 18, 2026 without a public hearing and after a decision has been made by the County on the future of a library",Procedural/Administrative,5-0 Pass,Melissa Dahle,Jeannie F. Simmonds,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2026/2026-02-02/2026-02-03_city-council-meeting.md
