dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,1,2017-01-09,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,1
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,2,2017-01-09,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,2
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,3,2017-01-09,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,3
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,4,2017-01-09,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,4
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,5,2017-01-09,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,5
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,6,2017-01-09,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,6
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,7,2017-01-09,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,7
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,8,2017-01-09,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,8
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,9,2017-01-09,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,9
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,10,2017-01-09,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,10
meeting_minutes,minutes/2017/2017-01-09/2017-01-09_city-council-meeting-122.md,11,2017-01-09,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,11
meeting_minutes,minutes/2017/2017-01-16/2017-01-17_city-council-agenda-98.md,1,2017-01-17,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,12
meeting_minutes,minutes/2017/2017-01-16/2017-01-17_city-council-agenda-98.md,2,2017-01-17,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,13
meeting_minutes,minutes/2017/2017-01-16/2017-01-17_city-council-agenda-98.md,3,2017-01-17,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,14
meeting_minutes,minutes/2017/2017-01-16/2017-01-17_city-council-agenda-98.md,4,2017-01-17,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,medium,15
meeting_minutes,minutes/2017/2017-01-16/2017-01-17_city-council-agenda-98.md,5,2017-01-17,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,medium,16
meeting_minutes,minutes/2017/2017-01-16/2017-01-17_city-council-agenda-98.md,6,2017-01-17,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,17
meeting_minutes,minutes/2017/2017-01-16/2017-01-17_city-council-agenda-98.md,7,2017-01-17,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,18
meeting_minutes,minutes/2017/2017-01-23/2017-01-23_city-council-agenda-97.md,1,2017-01-23,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,19
meeting_minutes,minutes/2017/2017-01-23/2017-01-23_city-council-agenda-97.md,2,2017-01-23,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,20
