vote_id,motion_id,person_id,vote_value
1,36,2,Aye
2,36,3,Aye
3,36,10,Aye
4,36,15,Aye
5,36,23,Aye
6,37,2,Aye
7,37,3,Aye
8,37,10,Aye
9,37,15,Aye
10,37,23,Aye
11,38,2,Aye
12,38,3,Aye
13,38,10,Aye
14,38,15,Aye
15,38,23,Aye
16,39,2,Aye
17,39,3,Aye
18,39,10,Aye
19,39,15,Aye
20,39,23,Aye
21,40,2,Aye
22,40,3,Aye
23,40,10,Aye
24,40,15,Aye
25,40,23,Aye
26,41,2,Aye
27,41,3,Aye
28,41,10,Aye
29,41,15,Aye
30,41,23,Aye
31,42,2,Aye
32,42,3,Aye
33,42,10,Aye
34,42,15,Aye
35,42,23,Aye
36,43,2,Aye
37,43,3,Aye
38,43,10,Aye
39,43,15,Aye
40,43,23,Aye
41,46,3,Aye
42,46,10,Aye
43,46,15,Aye
44,46,23,Aye
45,48,2,Aye
46,48,3,Aye
47,48,10,Aye
48,48,15,Aye
49,48,23,Aye
50,49,2,Aye
51,49,3,Aye
52,49,10,Aye
53,49,15,Aye
54,49,23,Aye
55,51,2,Aye
56,51,3,Aye
57,51,10,Aye
58,51,15,Aye
59,51,23,Aye
60,53,2,Aye
61,53,3,Aye
62,53,10,Aye
63,53,15,Aye
64,53,23,Aye
65,55,2,Aye
66,55,3,Aye
67,55,10,Aye
68,55,15,Aye
69,55,23,Aye
70,56,2,Aye
71,56,3,Aye
72,56,10,Aye
73,56,15,Aye
74,56,23,Aye
75,59,2,Aye
76,59,3,Aye
77,59,10,Aye
78,59,15,Aye
79,59,23,Aye
80,60,2,Aye
81,60,3,Aye
82,60,10,Aye
83,60,15,Aye
84,60,23,Aye
85,61,2,Aye
86,61,3,Aye
87,61,10,Aye
88,61,15,Aye
89,61,23,Aye
90,63,2,Aye
91,63,3,Aye
92,63,10,Aye
93,63,15,Aye
94,63,23,Aye
95,64,2,Aye
96,64,3,Aye
97,64,10,Aye
98,64,15,Aye
99,64,23,Aye
100,65,2,Aye
101,65,3,Aye
102,65,10,Aye
103,65,15,Aye
104,65,23,Aye
105,66,2,Aye
106,66,3,Aye
107,66,10,Aye
108,66,15,Aye
109,66,23,Aye
110,67,2,Aye
111,67,3,Aye
112,67,10,Aye
113,67,15,Aye
114,67,23,Aye
115,69,2,Aye
116,69,3,Aye
117,69,10,Aye
118,69,15,Aye
119,69,23,Aye
120,70,2,Aye
121,70,3,Aye
122,70,10,Aye
123,70,15,Aye
124,70,23,Aye
125,71,2,Aye
126,71,3,Aye
127,71,10,Aye
128,71,15,Aye
129,71,23,Aye
130,72,2,Aye
131,72,3,Aye
132,72,10,Aye
133,72,15,Aye
134,72,23,Aye
135,73,2,Aye
136,73,3,Aye
137,73,10,Aye
138,73,15,Aye
139,73,23,Aye
140,74,2,Aye
141,74,3,Aye
142,74,10,Aye
143,74,15,Aye
144,74,23,Aye
145,76,2,Aye
146,76,3,Aye
147,76,10,Aye
148,76,15,Aye
149,76,23,Aye
150,77,2,Aye
151,77,3,Aye
152,77,10,Aye
153,77,15,Aye
154,77,23,Aye
155,79,2,Aye
156,79,3,Aye
157,79,10,Aye
158,79,15,Aye
159,79,23,Aye
160,80,2,Aye
161,80,3,Aye
162,80,10,Aye
163,80,15,Aye
164,80,23,Aye
165,81,2,Aye
166,81,3,Aye
167,81,10,Aye
168,81,15,Aye
169,81,23,Aye
170,82,2,Aye
171,82,3,Aye
172,82,10,Aye
173,82,15,Aye
174,82,23,Aye
175,83,2,Aye
176,83,3,Aye
177,83,10,Aye
178,83,15,Aye
179,83,23,Aye
180,84,2,Aye
181,84,3,Aye
182,84,10,Aye
183,84,15,Aye
184,84,23,Aye
185,86,2,Aye
186,86,3,Aye
187,86,10,Aye
188,86,15,Aye
189,86,23,Aye
190,87,2,Aye
191,87,3,Aye
192,87,10,Aye
193,87,15,Aye
194,87,23,Aye
195,88,2,Aye
196,88,3,Aye
197,88,10,Aye
198,88,15,Aye
199,88,23,Aye
200,89,2,Aye
201,89,3,Aye
202,89,10,Aye
203,89,15,Aye
204,89,23,Aye
205,90,2,Aye
206,90,3,Aye
207,90,10,Aye
208,90,15,Aye
209,90,23,Aye
210,91,2,Aye
211,91,3,Aye
212,91,10,Aye
213,91,15,Aye
214,91,23,Aye
215,93,2,Aye
216,93,3,Aye
217,93,15,Aye
218,93,23,Aye
219,94,2,Aye
220,94,3,Aye
221,94,15,Aye
222,94,23,Aye
223,95,2,Aye
224,95,3,Aye
225,95,15,Aye
226,95,23,Aye
227,96,2,Aye
228,96,3,Aye
229,96,15,Aye
230,96,23,Aye
231,98,2,Aye
232,98,3,Aye
233,98,10,Aye
234,98,15,Aye
235,98,23,Aye
236,99,2,Aye
237,99,3,Aye
238,99,10,Aye
239,99,15,Aye
240,99,23,Aye
241,100,2,Aye
242,100,3,Aye
243,100,10,Aye
244,100,15,Aye
245,100,23,Aye
246,101,2,Aye
247,101,3,Aye
248,101,10,Aye
249,101,15,Aye
250,101,23,Aye
251,103,2,Aye
252,103,10,Aye
253,103,15,Aye
254,103,23,Aye
255,105,2,Aye
256,105,10,Aye
257,105,15,Aye
258,105,23,Aye
259,106,2,Aye
260,106,10,Aye
261,106,15,Aye
262,106,23,Aye
263,107,2,Aye
264,107,10,Aye
265,107,15,Aye
266,107,23,Aye
267,108,2,Aye
268,108,10,Aye
269,108,15,Aye
270,108,23,Aye
271,109,2,Aye
272,109,10,Aye
273,109,15,Aye
274,109,23,Aye
275,110,2,Aye
276,110,10,Aye
277,110,15,Aye
278,110,23,Aye
279,112,2,Aye
280,112,3,Aye
281,112,10,Aye
282,112,15,Aye
283,112,23,Aye
284,113,2,Aye
285,113,3,Aye
286,113,10,Aye
287,113,15,Aye
288,113,23,Aye
289,114,2,Aye
290,114,3,Aye
291,114,10,Aye
292,114,15,Aye
293,114,23,Aye
294,115,2,Aye
295,117,2,Aye
296,117,3,Aye
297,117,10,Aye
298,117,15,Aye
299,117,23,Aye
300,118,2,Aye
301,118,3,Aye
302,118,10,Aye
303,118,15,Aye
304,118,23,Aye
305,120,2,Aye
306,120,3,Aye
307,120,10,Aye
308,120,15,Aye
309,121,2,Aye
310,121,3,Aye
311,121,10,Aye
312,121,15,Aye
313,122,2,Aye
314,122,3,Aye
315,122,10,Aye
316,122,15,Aye
317,123,2,Aye
318,123,3,Aye
319,123,10,Aye
320,123,15,Aye
321,124,2,Aye
322,124,3,Aye
323,124,10,Aye
324,124,15,Aye
325,125,2,Aye
326,125,3,Aye
327,125,10,Aye
328,125,15,Aye
329,126,2,Aye
330,126,3,Aye
331,126,10,Aye
332,126,15,Aye
333,127,2,Aye
334,127,3,Aye
335,127,10,Aye
336,127,15,Aye
337,127,23,Aye
338,128,2,Aye
339,128,3,Aye
340,128,10,Aye
341,128,15,Aye
342,128,23,Aye
343,129,2,Aye
344,129,3,Aye
345,129,10,Aye
346,129,15,Aye
347,129,23,Aye
348,130,2,Aye
349,130,3,Aye
350,130,10,Aye
351,130,15,Aye
352,130,23,Aye
353,131,2,Aye
354,131,3,Aye
355,131,10,Aye
356,131,15,Aye
357,131,23,Aye
358,133,2,Aye
359,133,3,Aye
360,133,10,Aye
361,133,15,Aye
362,133,23,Aye
363,524,3,Aye
364,524,10,Aye
365,524,15,Aye
366,524,23,Aye
367,525,3,Aye
368,525,10,Aye
369,525,15,Aye
370,525,23,Aye
371,526,3,Aye
372,526,10,Aye
373,526,15,Aye
374,526,23,Aye
375,533,3,Aye
376,533,10,Aye
377,533,15,Aye
378,533,23,Aye
379,710,3,Aye
380,710,10,Aye
381,710,23,Aye
382,710,2,Nay
383,710,15,Abstain
384,737,2,Aye
385,737,3,Aye
386,737,15,Aye
387,737,23,Aye
388,737,10,Absent
389,930,2,Aye
390,930,3,Aye
391,930,15,Aye
392,930,23,Aye
393,930,10,Absent
394,931,2,Aye
395,931,3,Aye
396,931,15,Aye
397,931,23,Aye
398,931,10,Absent
399,932,2,Aye
400,932,3,Aye
401,932,15,Aye
402,932,23,Aye
403,932,10,Absent
404,1035,2,Aye
405,1035,15,Aye
406,1035,23,Aye
407,1035,3,Nay
408,1035,10,Nay
409,1141,2,Aye
410,1141,3,Aye
411,1141,10,Aye
412,1141,23,Aye
413,1149,2,Aye
414,1149,3,Aye
415,1149,10,Aye
416,1149,23,Aye
417,1150,2,Aye
418,1150,3,Aye
419,1150,10,Aye
420,1150,23,Aye
421,1166,3,Aye
422,1166,10,Aye
423,1166,15,Aye
424,1166,23,Aye
425,1179,2,Aye
426,1179,3,Aye
427,1179,10,Aye
428,1179,15,Aye
429,1179,23,Aye
430,1351,2,Aye
431,1351,3,Aye
432,1351,23,Aye
433,1351,26,Aye
434,1352,2,Aye
435,1352,3,Aye
436,1352,23,Aye
437,1352,26,Aye
438,1353,2,Aye
439,1353,3,Aye
440,1353,23,Aye
441,1353,26,Aye
442,1354,2,Aye
443,1354,3,Aye
444,1354,23,Aye
445,1354,26,Aye
446,1355,2,Aye
447,1355,3,Aye
448,1355,23,Aye
449,1355,26,Aye
450,1356,2,Aye
451,1356,3,Aye
452,1356,23,Aye
453,1356,26,Aye
454,1357,2,Aye
455,1357,3,Aye
456,1357,23,Aye
457,1357,26,Aye
458,1359,2,Aye
459,1359,3,Aye
460,1359,15,Aye
461,1359,23,Aye
462,1359,26,Aye
463,1360,2,Aye
464,1360,3,Aye
465,1360,15,Aye
466,1360,23,Aye
467,1360,26,Aye
468,1361,2,Aye
469,1361,3,Aye
470,1361,15,Aye
471,1361,23,Aye
472,1361,26,Aye
473,1362,2,Aye
474,1362,3,Aye
475,1362,15,Aye
476,1362,23,Aye
477,1362,26,Aye
478,1363,2,Aye
479,1363,3,Aye
480,1363,15,Aye
481,1363,23,Aye
482,1363,26,Aye
483,1364,2,Aye
484,1364,3,Aye
485,1364,15,Aye
486,1364,23,Aye
487,1364,26,Aye
488,1365,2,Aye
489,1365,3,Aye
490,1365,15,Aye
491,1365,23,Aye
492,1365,26,Aye
493,1366,2,Aye
494,1366,3,Aye
495,1366,15,Aye
496,1366,23,Aye
497,1366,26,Aye
498,1367,2,Aye
499,1367,3,Aye
500,1367,23,Aye
501,1367,26,Aye
502,1368,2,Aye
503,1368,3,Aye
504,1368,23,Aye
505,1368,26,Aye
506,1369,2,Aye
507,1369,3,Aye
508,1369,23,Aye
509,1369,26,Aye
510,1370,2,Aye
511,1370,3,Aye
512,1370,23,Aye
513,1370,26,Aye
514,1371,2,Aye
515,1371,3,Aye
516,1371,15,Aye
517,1371,23,Aye
518,1371,26,Aye
519,1372,2,Aye
520,1372,3,Aye
521,1372,15,Aye
522,1372,23,Aye
523,1372,26,Aye
524,1373,2,Aye
525,1373,3,Aye
526,1373,15,Aye
527,1373,23,Aye
528,1373,26,Aye
529,1374,2,Aye
530,1374,3,Aye
531,1374,15,Aye
532,1374,23,Aye
533,1374,26,Aye
534,1375,2,Aye
535,1375,3,Aye
536,1375,15,Aye
537,1375,23,Aye
538,1375,26,Aye
539,1376,2,Aye
540,1376,3,Aye
541,1376,15,Aye
542,1376,23,Aye
543,1376,26,Aye
544,1377,2,Aye
545,1377,3,Aye
546,1377,15,Aye
547,1377,23,Aye
548,1377,26,Aye
549,1378,2,Aye
550,1378,3,Aye
551,1378,15,Aye
552,1378,23,Aye
553,1378,26,Aye
554,1379,2,Aye
555,1379,3,Aye
556,1379,15,Aye
557,1379,23,Aye
558,1379,26,Aye
559,1380,2,Aye
560,1380,3,Aye
561,1380,15,Aye
562,1380,23,Aye
563,1380,26,Aye
564,1381,2,Aye
565,1381,3,Aye
566,1381,15,Aye
567,1381,23,Aye
568,1381,26,Aye
569,1382,2,Aye
570,1382,3,Aye
571,1382,15,Aye
572,1382,26,Aye
573,1382,23,Absent
574,1383,2,Aye
575,1383,3,Aye
576,1383,15,Aye
577,1383,23,Aye
578,1383,26,Aye
579,1384,2,Aye
580,1384,3,Aye
581,1384,15,Aye
582,1384,23,Aye
583,1384,26,Aye
584,1385,2,Aye
585,1385,3,Aye
586,1385,15,Aye
587,1385,23,Aye
588,1385,26,Aye
589,1386,2,Aye
590,1386,3,Aye
591,1386,15,Aye
592,1386,23,Aye
593,1386,26,Aye
594,1387,2,Aye
595,1387,3,Aye
596,1387,15,Aye
597,1387,26,Aye
598,1388,2,Aye
599,1388,3,Aye
600,1388,15,Aye
601,1388,26,Aye
602,1389,2,Aye
603,1389,3,Aye
604,1389,15,Aye
605,1389,26,Aye
606,1390,2,Aye
607,1390,3,Aye
608,1390,15,Aye
609,1390,26,Aye
610,1391,2,Aye
611,1391,3,Aye
612,1391,15,Aye
613,1391,26,Absent
614,1392,2,Aye
615,1392,3,Aye
616,1392,15,Aye
617,1392,26,Absent
618,1393,2,Aye
619,1393,3,Aye
620,1393,15,Aye
621,1393,26,Aye
622,1394,2,Aye
623,1394,3,Aye
624,1394,15,Aye
625,1394,26,Aye
626,1395,2,Aye
627,1395,3,Aye
628,1395,15,Aye
629,1395,26,Aye
630,1396,2,Aye
631,1396,3,Aye
632,1396,15,Aye
633,1396,26,Aye
634,1397,2,Aye
635,1397,3,Aye
636,1397,15,Aye
637,1397,23,Aye
638,1397,26,Aye
639,1398,2,Aye
640,1398,3,Aye
641,1398,15,Aye
642,1398,23,Aye
643,1398,26,Aye
