date,year,title,slug,path,source,source_url,format
2023-01-04,2023,Summit County Council — County Council,2023-01-04_council_102,minutes/2023/2023-01-04_council_102.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=102,text
2023-01-05,2023,Summit County Council — County Council,2023-01-05_council_43,minutes/2023/2023-01-05_council_43.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=43,text
2023-01-11,2023,Summit County Council — County Council,2023-01-11_council_105,minutes/2023/2023-01-11_council_105.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=105,text
2023-01-25,2023,Summit County Council — County Council,2023-01-25_council_45,minutes/2023/2023-01-25_council_45.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=45,text
2023-02-01,2023,Summit County Council — County Council,2023-02-01_council_65,minutes/2023/2023-02-01_council_65.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=65,text
2023-02-08,2023,Summit County Council — County Council,2023-02-08_council_66,minutes/2023/2023-02-08_council_66.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=66,text
2023-02-15,2023,Summit County Council — County Council,2023-02-15_council_71,minutes/2023/2023-02-15_council_71.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=71,text
2023-02-22,2023,Summit County Council — County Council,2023-02-22_council_73,minutes/2023/2023-02-22_council_73.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=73,text
2023-03-01,2023,Summit County Council — County Council,2023-03-01_council_93,minutes/2023/2023-03-01_council_93.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=93,text
2023-03-03,2023,Summit County Council — County Council,2023-03-03_council_97,minutes/2023/2023-03-03_council_97.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=97,text
2023-03-08,2023,Summit County Council — County Council,2023-03-08_council_99,minutes/2023/2023-03-08_council_99.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=99,text
2023-03-13,2023,Summit County Council — County Council,2023-03-13_council_107,minutes/2023/2023-03-13_council_107.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=107,text
2023-03-15,2023,Summit County Council — County Council,2023-03-15_council_108,minutes/2023/2023-03-15_council_108.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=108,text
2023-03-29,2023,Summit County Council — County Council,2023-03-29_council_125,minutes/2023/2023-03-29_council_125.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=125,text
2023-04-05,2023,Summit County Council — County Council,2023-04-05_council_130,minutes/2023/2023-04-05_council_130.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=130,text
2023-04-12,2023,Summit County Council — County Council,2023-04-12_council_136,minutes/2023/2023-04-12_council_136.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=136,text
2023-04-19,2023,Summit County Council — County Council,2023-04-19_council_146,minutes/2023/2023-04-19_council_146.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=146,text
2023-04-24,2023,Summit County Council — County Council,2023-04-24_council_156,minutes/2023/2023-04-24_council_156.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=156,text
2023-04-25,2023,Summit County Council — County Council,2023-04-25_council_157,minutes/2023/2023-04-25_council_157.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=157,text
2023-05-03,2023,Summit County Council — County Council,2023-05-03_council_161,minutes/2023/2023-05-03_council_161.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=161,text
2023-05-10,2023,Summit County Council — County Council,2023-05-10_council_179,minutes/2023/2023-05-10_council_179.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=179,text
2023-05-15,2023,Summit County Council — County Council,2023-05-15_council_184,minutes/2023/2023-05-15_council_184.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=184,text
2023-05-24,2023,Summit County Council — County Council,2023-05-24_council_190,minutes/2023/2023-05-24_council_190.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=190,text
2023-05-31,2023,Summit County Council — County Council,2023-05-31_council_194,minutes/2023/2023-05-31_council_194.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=194,text
2023-06-07,2023,Summit County Council — County Council,2023-06-07_council_201,minutes/2023/2023-06-07_council_201.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=201,text
2023-06-21,2023,Summit County Council — County Council,2023-06-21_council_213,minutes/2023/2023-06-21_council_213.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=213,text
2023-06-28,2023,Summit County Council — County Council,2023-06-28_council_219,minutes/2023/2023-06-28_council_219.md,granicus,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=219,text
