date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2023-01-04,2023,Summit County Council — County Council,Council,1,"Tonja Hanson made a motion to leave open session and convene in closed session to discuss personnel Roger Armstrong seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Tonja B Hanson,Roger Armstrong,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,2,"Canice Harte made a motion to leave closed session to discuss personnel and convene in closed session to discuss property acquisition Tonja Hanson seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Canice Harte,Tonja B Hanson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,3,"Roger Armstrong made a motion to leave closed session to discuss property acquisition and convene in closed session to discuss litigation Tonja Hanson seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Roger Armstrong,Tonja B Hanson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,4,"Roger Armstrong made a motion to leave closed session to discuss litigation and convene in closed session to discuss personnel Tonja Hanson seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Roger Armstrong,Tonja B Hanson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,5,"Tonja Hanson made a motion to leave closed session to discuss personnel and convene in open session Canice Harte seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Tonja B Hanson,Canice Harte,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,6,"Malena Stevens made a motion to appoint Roger Armstrong as 2023 Council Chair Canice Harte seconded, and all voted in favor, (5-0).",Appointment,"all voted in favor, (5-0)",Malena Stevens,Canice Harte,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,7,"Canice Harte made a motion to appoint Malena Stevens as 2023 Council Vice Chair Chris Robinson seconded, and all voted in favor, (5-0).",Appointment,"all voted in favor, (5-0)",Canice Harte,Christopher Robinson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,8,"Tonja Hanson made a motion to approve the 2023 Annual Notice of Scheduled Meetings with the deletion of the November 22 and December 27 meetings. Chris Robinson seconded, and all voted in favor, (5-0).",Other,"all voted in favor, (5-0)",Tonja B Hanson,Christopher Robinson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,9,"Malena Stevens made a motion to approve Council Chair Armstrong's suggested committee assignments for 2023 as stated by the Chair. Tonja Hanson seconded, and all voted in favor, (5-0).",Other,"all voted in favor, (5-0)",Malena Stevens,Tonja B Hanson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,10,"Chris Robinson made a motion to adopt Proclamation No. 2023-01, a Proclamation Recognizing Kirsten Whetstone for 29 Years of Public Service to the Citizens of Summit County, Utah Malena Stevens seconded, and all voted in favor, (5-0).",Other,"all voted in favor, (5-0)",Christopher Robinson,Malena Stevens,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,11,"Chris Robinson made a motion to adopt Proclamation 2023-03 a Proclamation Recognizing Glenn Wright for 6 Years of Service on the Summit County Council Malena Stevens seconded, and all voted in favor, (5-0).",Other,"all voted in favor, (5-0)",Christopher Robinson,Malena Stevens,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,12,"Tonja Hanson made a motion to convene as the Board of Equalization Malena Stevens seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Tonja B Hanson,Malena Stevens,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,13,"Malena Stevens made a motion to approve the 2022 Stipulations. Chris Robinson seconded, and all voted in favor, (5-0).",Board of Equalization,"all voted in favor, (5-0)",Malena Stevens,Christopher Robinson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,14,"Malena Stevens made a motion to dismiss as the Board of Equalization Chris Robinson seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Malena Stevens,Christopher Robinson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-04,2023,Summit County Council — County Council,Council,15,"Tonja Hanson made a motion to adjourn. Chris Robinson seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Tonja B Hanson,Christopher Robinson,,,minutes/2023/2023-01-04_council_102.md,minutes
2023-01-05,2023,Summit County Council — County Council,Council,1,"Chris Robinson made a motion to appoint Shayne Clay Scott as the new manager of Summit County, to approve the Employment Contract presented and to authorize the Chair to execute such Employment Contract Tonja Hanson seconded, and all voted in favor, (5-0).",Financial/Contract,"all voted in favor, (5-0)",Christopher Robinson,Tonja B Hanson,,,minutes/2023/2023-01-05_council_43.md,minutes
2023-01-05,2023,Summit County Council — County Council,Council,2,"Malena Stevens made a motion to adjourn. Tonja Hanson seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Malena Stevens,Tonja B Hanson,,,minutes/2023/2023-01-05_council_43.md,minutes
2023-01-11,2023,Summit County Council — County Council,Council,1,"Malena Stevens made a motion to convene in closed session to discuss litigation Canice Harte seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Malena Stevens,Canice Harte,,,minutes/2023/2023-01-11_council_105.md,minutes
2023-01-11,2023,Summit County Council — County Council,Council,2,"Malena Stevens made a motion to leave closed session to discuss litigation and convene in closed session to discuss property acquisition Canice Harte seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Malena Stevens,Canice Harte,,,minutes/2023/2023-01-11_council_105.md,minutes
2023-01-11,2023,Summit County Council — County Council,Council,3,"Malena Stevens made a motion to leave closed session to discuss property acquisition and convene in open session Canice Harte seconded, and all voted in favor, (5-0).",Procedural/Administrative,"all voted in favor, (5-0)",Malena Stevens,Canice Harte,,,minutes/2023/2023-01-11_council_105.md,minutes
2023-01-11,2023,Summit County Council — County Council,Council,4,"Chris Robinson made a motion to approve RAP TAX Recreation Committee's recommendations. Canice Harte seconded, and all voted in favor, (5-0).",Other,"all voted in favor, (5-0)",Christopher Robinson,Canice Harte,,,minutes/2023/2023-01-11_council_105.md,minutes
