city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
orem,Council,AL-A1,At-Large,Jeff Lambson,jeff_lambson,2020-01-14,2024-01-09,elected,reelected,2019,2020-01-14,2023-12-29,"election:2019 (Council at-large vote-for-3 winner, rank2, 7,995); minutes:2020-01-14 (seated — 'ELECTED OFFICIALS ... Jeff Lambson'); votes:cities.db role first_seen 2020-01-14",high,"CONTINUOUS ANCHOR of Class A. Elected 2019, re-elected 2023 (2nd term) -> see the next AL-A1 row. Term start = first documented meeting 2020-01-14 (term began Jan 2020; election-anchored)."
orem,Council,AL-A1,At-Large,Jeff Lambson,jeff_lambson,2024-01-09,,reelected,serving,2023,2024-01-09,2026-06-23,"election:2023 (Council at-large vote-for-3 winner, rank1, 9,098); minutes:2024-01-09 (seated); minutes:2026-01-13 (still serving — present list 'Jeff Lambson'); votes:cities.db last_seen 2026-05-05",high,"Re-elected 2023 to a 2nd term (to Jan-2028). Continuing member across the Jan-2026 turnover. first_vote/last_vote are clamped to this tenure's own [start_date, end_date) window (this 2nd term only), not the whole-career span (his 1st-term row carries its own earlier bounds)."
orem,Council,AL-A2,At-Large,Terry Peterson,terry_peterson,2020-01-14,2024-01-09,elected,did-not-run,2019,2020-01-14,2023-12-29,"election:2019 (Council at-large vote-for-3 winner, rank1, 9,858); minutes:2020-01-14 (seated — 'Terry Peterson'); election:2023 (not a candidate); votes:cities.db last_seen 2023-12-29",high,Elected 2019 (top vote-getter). Not a candidate in 2023 -> term expired Jan 2024. Peterson/Lauret -> Gale/Killpack is a labelling choice (two Class-A members left together in 2024); person-tenure is exact.
orem,Council,AL-A2,At-Large,Jenn Gale,jenn_gale,2024-01-09,,elected,serving,2023,2024-01-09,2026-06-23,"election:2023 (Council at-large vote-for-3 winner, rank2, 8,606); minutes:2024-01-09 (seated — 'Jenn Gale'); minutes:2026-01-13 (still serving); votes:cities.db first_seen 2024-01-09",high,"Elected 2023 (1st term, to Jan-2028). Gale/Killpack -> A2/A3 split is a labelling choice; person-tenure is exact."
orem,Council,AL-A3,At-Large,Debby Lauret,debby_lauret,2020-01-14,2024-01-09,elected,did-not-run,2019,2020-01-14,2023-12-29,"election:2019 (Council at-large vote-for-3 winner, rank3, 6,740); minutes:2020-01-14 (seated — 'Debby Lauret'); election:2023 (not a candidate); votes:cities.db last_seen 2023-12-29",high,Elected 2019 (won the final seat by 12 votes over Lentz). Not a candidate in 2023 -> term expired Jan 2024. Name-spelling drift Debby/Debbie in minutes (normalized). Lauret/Peterson -> Gale/Killpack labelling choice.
orem,Council,AL-A3,At-Large,Chris Killpack,chris_killpack,2024-01-09,,elected,serving,2023,2024-01-09,2026-06-23,"election:2023 (Council at-large vote-for-3 winner, rank3, 8,457 — won seat 3 over Muhlestein 7,994); minutes:2024-01-09 (seated — 'Chris Killpack'); minutes:2026-01-13 (still serving); votes:cities.db first_seen 2024-01-09",high,"Elected 2023 (1st term, to Jan-2028). Killpack/Gale -> A3/A2 split is a labelling choice; person-tenure is exact."
orem,Council,AL-B1,At-Large,Brent Sumner,brent_sumner,2018-01-01,2022-01-04,elected,did-not-run,2017,2020-01-14,2021-12-14,"votes:2020-01-14..2021-12-14 (observed serving, cities.db role — named in the full-council Aye lists); minutes:2020-01-14 (already seated at data floor — 'ELECTED OFFICIALS ... Brent Sumner'); election:2021 (not a candidate)",medium,"PRE-FLOOR term: the 2017 election predates the 2019 election-data floor and the 2020-01-14 minutes floor; term-start 2018-01 inferred from Orem's Class-B 4-year stagger (medium — win predates data, continuous service inferred; NO fabricated 'election:2017' citation). Not a 2021 candidate (seat won by newcomer Millett) -> term expired Jan 2022."
orem,Council,AL-B1,At-Large,LaNae Millett,lanae_millett,2022-01-04,2026-01-13,elected,reelected,2021,2022-01-04,2025-12-09,"election:2021 (Council at-large vote-for-3 winner, rank1, 11,482); minutes:2022-01-04 (seated — 'LaNae Millett'); votes:cities.db role first_seen 2022-01-04",high,"CONTINUOUS ANCHOR of Class B from 2022. Elected 2021 (top vote-getter), re-elected 2025 -> see the next AL-B1 row. Name-spelling drift Millet/Millett in minutes (normalized)."
orem,Council,AL-B1,At-Large,LaNae Millett,lanae_millett,2026-01-13,,reelected,serving,2025,2026-01-13,2026-06-23,"election:2025 (Council at-large vote-for-3 winner, rank3, 9,077 — won seat 3 over Spencer 8,789); minutes:2026-01-13 (seated — present list 'LaNae Millett'); votes:cities.db last_seen 2026-05-05",high,"Re-elected 2025 to a 2nd term (to Jan-2030). Continuing member across the Jan-2026 turnover. first_vote/last_vote are clamped to this tenure's own [start_date, end_date) window (this 2nd term only), not the whole-career span (her 1st-term row carries its own earlier bounds)."
orem,Council,AL-B2,At-Large,David Spencer,david_spencer,2018-01-01,2022-01-04,elected,reelected,2017,2020-01-14,2021-12-14,"votes:2020-01-14.. (observed serving, cities.db role); minutes:2020-01-14 (already seated at data floor — 'David Spencer'); election:2021 (RE-ELECTED — see next row)",medium,"PRE-FLOOR term (2017 cycle; term-start 2018-01 inferred, medium; no fabricated 'election:2017'). Re-elected 2021 -> continues in the next AL-B2 row."
orem,Council,AL-B2,At-Large,David Spencer,david_spencer,2022-01-04,2026-01-13,reelected,lost,2021,2022-01-04,2025-12-09,"election:2021 (Council at-large vote-for-3 winner, rank2, 10,444); minutes:2022-01-04 (seated — 'David Spencer'); election:2025 (ran, rank4 general — LOST the final seat to Millett by 288); votes:cities.db last_seen 2025-12-09",high,"Re-elected 2021 to a term to Jan-2026. Ran again in the 2025 general and LOST (rank4 of 6, 8,789 — just missed seat 3). Term expired Jan 2026. Name Spencer is distinct (no collision)."
orem,Council,AL-B2,At-Large,Quinn Mecham,quinn_mecham,2026-01-13,,elected,serving,2025,2026-01-13,2026-06-23,"election:2025 (Council at-large vote-for-3 winner, rank1, 9,474); minutes:2026-01-13 (seated — present list 'Quinn Mecham'); votes:cities.db first_seen 2026-01-13",high,"Elected 2025 (top vote-getter, to Jan-2030). Mecham/Muhlestein -> B2/B3 split is a labelling choice (both arrived Jan-2026 as Spencer/Macdonald left); person-tenure is exact. (Mecham had also run in 2021, rank4 — lost that cycle.)"
orem,Council,AL-B3,At-Large,Tom Macdonald,tom_macdonald,2018-01-01,2022-01-04,elected,reelected,2017,2020-01-14,2021-12-14,"votes:2020-01-14.. (observed serving, cities.db role); minutes:2020-01-14 (already seated at data floor — 'Tom Macdonald'); election:2021 (RE-ELECTED — see next row)",medium,"PRE-FLOOR term (2017 cycle; term-start 2018-01 inferred, medium; no fabricated 'election:2017'). Re-elected 2021 -> continues in the next AL-B3 row. Name-spelling drift Macdonald/MacDonald in minutes (normalized)."
orem,Council,AL-B3,At-Large,Tom Macdonald,tom_macdonald,2022-01-04,2026-01-13,reelected,did-not-run,2021,2022-01-04,2025-12-09,"election:2021 (Council at-large vote-for-3 winner, rank3, 7,672); minutes:2022-01-04 (seated — 'Tom Macdonald'); election:2025 (not a candidate); votes:cities.db last_seen 2025-12-09",high,Re-elected 2021 to a term to Jan-2026. Not a candidate in 2025 -> term expired Jan 2026. Macdonald/Spencer -> Muhlestein/Mecham is a labelling choice; person-tenure exact.
orem,Council,AL-B3,At-Large,Crystal Muhlestein,crystal_muhlestein,2026-01-13,,elected,serving,2025,2026-01-13,2026-06-23,"election:2025 (Council at-large vote-for-3 winner, rank2, 9,102); minutes:2026-01-13 (seated — present list 'Crystal Muhlestein'); votes:cities.db first_seen 2026-01-13",high,"Elected 2025 (1st term, to Jan-2030). Muhlestein/Mecham -> B3/B2 split is a labelling choice; person-tenure is exact. (Muhlestein had also run in 2023, rank4 — lost that cycle.)"
orem,Mayor,MAYOR,At-Large,Richard Brunst,richard_brunst,2018-01-01,2022-01-04,elected,did-not-run,2017,2020-01-14,2021-12-14,"votes:2020-01-14..2021-12-14 (observed VOTING as Mayor, cities.db role Council — Orem's mayor is a full voting member; named in Aye lists e.g. 2020-01-14 'Those voting aye: Richard F. Brunst, Jeff Lambson, ...'); minutes:2020-01-14 (presiding + voting as 'Mayor Richard F. Brunst'); election:2021 (not a candidate — open seat won by Young)",medium,PRE-FLOOR Mayor term: elected Mayor 2017 (predates the 2019 election-data floor); term-start 2018-01 inferred (medium; no fabricated 'election:2017'). CONFIRMS non_voting_mayor=False: Brunst appears IN the roll-call Aye lists and moves/seconds motions -> the MAYOR row carries first_vote/last_vote. Did not seek re-election in 2021 -> term ended Jan 2022.
orem,Mayor,MAYOR,At-Large,David Young,david_young,2022-01-04,2026-01-13,elected,lost,2021,2022-01-04,2025-12-09,"election:2021 (Mayor winner, 9,647 / 59.06%, def. Jim Evans); minutes:2022-01-04 (presiding + voting as 'Mayor David A. Young' — e.g. 2022-01-11 'Those voting aye: David A. Young, ...'); election:2025 (ran for re-election, LOST to McCandless 9,056-9,574); votes:cities.db last_seen 2025-12-09",high,"Elected Mayor 2021. Orem's mayor VOTES (named in Aye lists) -> carries vote bounds. Ran for a 2nd term in 2025 and LOST to Karen McCandless (9,574-9,056). Term ended Jan 2026."
