date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2021-12-09,2021,White City Council Meeting,Council,1,to approve the financial report,Other,Pass (unanimous),Allan Perry,Phillip Cardenaz,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,2,"to approve the amendment on the October 7, 2021, minutes",Procedural/Administrative,Pass (unanimous),Scott Little,Allan Perry,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,3,"to accept the minutes of the White City Metro Township Council meeting held on October 7, 2021, with amendments",Procedural/Administrative,Pass (unanimous),Phillip Cardenaz,Scott Little,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,4,"to accept the minutes of the White City Metro Township Council meeting held on October 21, 2021",Procedural/Administrative,Pass (unanimous),Allan Perry,Phillip Cardenaz,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,5,to defer the decision to accept the agreement until the contract is finished. The motion,Contract/Purchase,Died (no second),Scott Little,,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,6,"to pass Resolution No. 21-12-01, approving and authorizing the execution of a license agreement with Google Fiber",Contract/Purchase,3-1 Pass,Allan Perry,Phillip Cardenaz,Scott Little,Nay,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,7,to open the public hearing,Public Hearing Action,Pass (unanimous),Allan Perry,Scott Little,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,8,to close the public hearing,Public Hearing Action,Pass (unanimous),Allan Perry,Phillip Cardenaz,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,9,to approve the following Resolution,Resolution,Pass (unanimous),Allan Perry,Phillip Cardenaz,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,10,to open the public hearing,Public Hearing Action,Pass (unanimous),Allan Perry,Phillip Cardenaz,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,11,to close the public hearing,Public Hearing Action,Pass (unanimous),Allan Perry,Phillip Cardenaz,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,12,to approve the following Resolution,Resolution,3-1 Pass,Phillip Cardenaz,Allan Perry,Scott Little,Nay,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,13,to open the public hearing,Public Hearing Action,Pass (unanimous),Allan Perry,Phillip Cardenaz,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,14,to close the public hearing,Public Hearing Action,Pass (unanimous),Phillip Cardenaz,Allan Perry,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
2021-12-09,2021,White City Council Meeting,Council,15,to approve the following Resolution with a change in the language on page 7 of the fee schedule from “fee” to “valuation”,Resolution,Pass (unanimous),Allan Perry,Phillip Cardenaz,,,meeting_minutes/minutes/2021/2021-12-09/2021-12-09_council-meeting.md,minutes
