date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-06-26,2024,City Council Meeting,Council,1,to APPROVE Ordinance No. 24-26 approving an update to the Master Development Agreement for Copper Rim Planned Community and approve a Major Variation to the Preliminary Development Plan located at approximately 7516 South Copper Rim Drive,Land-Use/Zoning,7-0 Pass,Kent Shelton,Kelvin Green,Bob Bedore,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_city-council-meeting.md
2024-06-26,2024,City Council Meeting,Council,1,to APPROVE Ordinance No. 24-26 approving an update to the Master Development Agreement for Copper Rim Planned Community and approve a Major Variation to the Preliminary Development Plan located at approximately 7516 South Copper Rim Drive,Land-Use/Zoning,7-0 Pass,Kent Shelton,Kelvin Green,Pamela Bloom,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_city-council-meeting.md
2024-06-26,2024,City Council Meeting,Council,1,to APPROVE Ordinance No. 24-26 approving an update to the Master Development Agreement for Copper Rim Planned Community and approve a Major Variation to the Preliminary Development Plan located at approximately 7516 South Copper Rim Drive,Land-Use/Zoning,7-0 Pass,Kent Shelton,Kelvin Green,Kelvin Green,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_city-council-meeting.md
2024-06-26,2024,City Council Meeting,Council,1,to APPROVE Ordinance No. 24-26 approving an update to the Master Development Agreement for Copper Rim Planned Community and approve a Major Variation to the Preliminary Development Plan located at approximately 7516 South Copper Rim Drive,Land-Use/Zoning,7-0 Pass,Kent Shelton,Kelvin Green,Zach Jacob,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_city-council-meeting.md
2024-06-26,2024,City Council Meeting,Council,1,to APPROVE Ordinance No. 24-26 approving an update to the Master Development Agreement for Copper Rim Planned Community and approve a Major Variation to the Preliminary Development Plan located at approximately 7516 South Copper Rim Drive,Land-Use/Zoning,7-0 Pass,Kent Shelton,Kelvin Green,Chad Lamb,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_city-council-meeting.md
2024-06-26,2024,City Council Meeting,Council,1,to APPROVE Ordinance No. 24-26 approving an update to the Master Development Agreement for Copper Rim Planned Community and approve a Major Variation to the Preliminary Development Plan located at approximately 7516 South Copper Rim Drive,Land-Use/Zoning,7-0 Pass,Kent Shelton,Kelvin Green,Kent Shelton,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_city-council-meeting.md
2024-06-26,2024,City Council Meeting,Council,1,to APPROVE Ordinance No. 24-26 approving an update to the Master Development Agreement for Copper Rim Planned Community and approve a Major Variation to the Preliminary Development Plan located at approximately 7516 South Copper Rim Drive,Land-Use/Zoning,7-0 Pass,Kent Shelton,Kelvin Green,Kayleen Whitelock,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_city-council-meeting.md
2024-06-26,2024,Municipal Building Authority Meeting,MBA,1,to APPROVE Resolution No. 113 adopting the Annual Budget for the Municipal Building Authority of the City of West Jordan for Fiscal Year 2025,Resolution,6-0 Pass,Chad Lamb,Bob Bedore,Bob Bedore,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_municipal-building-authority.md
2024-06-26,2024,Municipal Building Authority Meeting,MBA,1,to APPROVE Resolution No. 113 adopting the Annual Budget for the Municipal Building Authority of the City of West Jordan for Fiscal Year 2025,Resolution,6-0 Pass,Chad Lamb,Bob Bedore,Kelvin Green,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_municipal-building-authority.md
2024-06-26,2024,Municipal Building Authority Meeting,MBA,1,to APPROVE Resolution No. 113 adopting the Annual Budget for the Municipal Building Authority of the City of West Jordan for Fiscal Year 2025,Resolution,6-0 Pass,Chad Lamb,Bob Bedore,Zach Jacob,Aye,meeting_minutes/minutes/2024/2024-06-24/2024-06-26_municipal-building-authority.md
