date,year,title,slug,path,source,source_url,format
2020-01-07,2020,City Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Regular_Meeting_7055_Minutes_1_7_2020_6_30_00_PM.pdf?documentType=2&meetingId=7055,md
2020-01-07,2020,City Council Study Meeting,council-study-meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Study_Meeting_7005_Minutes_1_7_2020_4_30_00_PM.pdf?documentType=2&meetingId=7005,md
2020-01-07,2020,Municipal Building Authority Regular Meeting,municipal-building-authority-meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_municipal-building-authority-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/BA_Regular_Meeting_7107_Minutes_1_7_2020_6_30_00_PM.pdf?documentType=2&meetingId=7107,text
2020-01-07,2020,Redevelopment Agency Regular Meeting,redevelopment-agency-meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_redevelopment-agency-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/RDA_Regular_Meeting_7105_Minutes_1_7_2020_6_30_00_PM.pdf?documentType=2&meetingId=7105,text
2020-01-14,2020,City Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2020/2020-01-13/2020-01-14_council-regular-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Regular_Meeting_7056_Minutes_1_14_2020_6_30_00_PM.pdf?documentType=2&meetingId=7056,md
2020-01-14,2020,City Council Study Meeting,council-study-meeting,meeting_minutes/minutes/2020/2020-01-13/2020-01-14_council-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Study_Meeting_7006_Minutes_1_14_2020_4_30_00_PM.pdf?documentType=2&meetingId=7006,md
2020-01-21,2020,City Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_council-regular-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Regular_Meeting_7121_Minutes_1_21_2020_6_30_00_PM.pdf?documentType=2&meetingId=7121,md
2020-01-21,2020,City Council Study Meeting,council-study-meeting,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_council-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Study_Meeting_7007_Minutes_1_21_2020_4_30_00_PM.pdf?documentType=2&meetingId=7007,md
2020-01-28,2020,City Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2020/2020-01-27/2020-01-28_council-regular-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Regular_Meeting_7058_Minutes_1_28_2020_6_30_00_PM.pdf?documentType=2&meetingId=7058,md
2020-01-28,2020,City Council Study Meeting,council-study-meeting,meeting_minutes/minutes/2020/2020-01-27/2020-01-28_council-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Study_Meeting_7008_Minutes_1_28_2020_4_30_00_PM.pdf?documentType=2&meetingId=7008,md
2020-02-04,2020,City Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_council-regular-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Regular_Meeting_7059_Minutes_2_4_2020_6_30_00_PM.pdf?documentType=2&meetingId=7059,md
2020-02-04,2020,City Council Study Meeting,council-study-meeting,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_council-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Study_Meeting_7009_Minutes_2_4_2020_4_30_00_PM.pdf?documentType=2&meetingId=7009,md
2020-02-04,2020,Redevelopment Agency Special Meeting,redevelopment-agency-meeting,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_redevelopment-agency-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/Special_RDA_Meeting_7124_Minutes_2_4_2020_6_30_00_PM.pdf?documentType=2&meetingId=7124,text
2020-02-11,2020,City Council Regular Meeting,council-regular-meeting,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_council-regular-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Regular_Meeting_7060_Minutes_2_11_2020_6_30_00_PM.pdf?documentType=2&meetingId=7060,md
2020-02-11,2020,City Council Study Meeting,council-study-meeting,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_council-study-meeting.md,onbase,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFile/City_Council_Study_Meeting_7010_Minutes_2_11_2020_4_30_00_PM.pdf?documentType=2&meetingId=7010,md
