source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,1,2020-01-07,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-agenda,high
pmn_backfill/text/2020-01-07_city-council-study-meeting.txt,1,2020-01-07,Council,Appointment,Appointment,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,2,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-07_city-council-study-meeting.txt,2,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,3,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,4,2020-01-07,Council,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,5,2020-01-07,Council,Resolution,Resolution,,final-action,pass,3,0,,tally-only,3-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,6,2020-01-07,Council,Ordinance,Ordinance,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,7,2020-01-07,Council,Ordinance,Ordinance,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,8,2020-01-07,Council,Other,Other,,final-action,pass,4,0,,tally-only,4-0 Pass,rule:no-signal,low
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,9,2020-01-07,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-session,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,10,2020-01-07,Council,Other,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-session,high
pmn_backfill/text/2020-01-07_city-council-regular-meeting.txt,11,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-21_city-council-study-meeting.txt,1,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,1,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,2,2020-01-21,Council,Land-Use/Zoning,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,rule:proc-session,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,5,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,6,2020-01-21,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,7,2020-01-21,Council,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,8,2020-01-21,Council,Ordinance,Land-Use,Text-Amendment,procedural,pass,4,0,,tally-only,4-0 Pass,rule:lu-textamend,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,9,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,3,2020-01-21,RDA,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-21_combined-city-council-redevelopment-agency-meeting.txt,4,2020-01-21,RDA,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass,crosswalk,high
pmn_backfill/text/2020-01-29_city-council-budget-meeting.txt,1,2020-01-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Unanimous Pass,crosswalk,high
