referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
97,medium,subject,Council,PlanningCommission,62,439,2025-02-12,"that we recommend approval of the text amendment to Section 17-7-17 of the Midvale City Municipal Code entitled Transit Oriented Development Overlay Zone (TODO) and Section 17-2-4 to clarify the definition of the term “Development” as provided in the attachments, with the findings noted in the staff report",229,2025-04-15,"to Approve Ordinance No. 2025-O-05 approving a text amendment to Section 17-7-1.13 of the Midvale City Municipal Code clarifying the duplex overlay zone language, Section 17-7-1.3(A)(1) changing language to be clearer, and Section 17-2-4 clarifying the “Duplex dwelling” definition",,0.2,
51,medium,subject,Council,PlanningCommission,20,364,2022-04-27,that we approve the Preliminary Subdivision Plan located at 100 W. Center with the finding and conditions included in the staff report,106,2022-05-17,to approve the Preliminary Subdivision Plan located at 100 W Center with the findings and conditions included in the staff report. The motion was SEGONDED by Council Member Paul Glover,,0.306,
40,medium,subject,Council,PlanningCommission,314,309,2021-02-24,"we adopt the findings and conditions of approval presented in the Staff Report, recommending the City Council approve the preliminary condominium plat for the Jordan Heights at View 78 Phase 1C Condominium with conditions",92,2022-01-04,to Approve the Amended Final Subdivision for the Jordan Heights at View 78 Phase 1 consistent with the finding noted in the summary report,,0.319,
43,medium,subject,Council,PlanningCommission,20,354,2022-01-26,that we recommend denial of the Rezone located at 160 E 7200 S consistent with the findings noted in the staff report,96,2022-02-15,"to Approve Ordinance No, 2022-0.05 approving the rezone located at 170 E 7200 S consistent with the findings noted in the summary report",,0.345,
112,medium,subject,Council,PlanningCommission,20,486,2026-05-13,"that we recommend approval of the zoning code text amendment to various Sections of Title 17 as provided in the attachments, with the finding noted in the staff report",269,2026-06-02,"to approve ORDINANCE NO. 2026-O-15 modifying setback exceptions in various sections of Title 17 based on changes in the Utah State Code from H.B. 476 in the 2024 General Session as provided in the attachments, with the finding noted in the staff report",,0.361,
64,medium,subject,Council,PlanningCommission,-50,386,2023-03-08,"that we recommend denial of the request to amendment Midvale Municipal Code Section 17-7-1.4 regarding Development Standards in the SF-1 Zone, with the findings and conditions as noted in the staff report",130,2023-01-17,to Approve Ordinance No. 2O23-O-O1 Amending Section 5.08 of the Midvale Municipal Code regarding Business Licenses,,0.392,
78,medium,subject,Council,PlanningCommission,244,386,2023-03-08,"that we recommend denial of the request to amendment Midvale Municipal Code Section 17-7-1.4 regarding Development Standards in the SF-1 Zone, with the findings and conditions as noted in the staff report",155,2023-11-07,to Approve Ordinance No. 2O23-O-O1 Amending Section 5.08 of the Midvale Municipal Code regarding Business Licenses,,0.392,
84,medium,subject,Council,PlanningCommission,41,417,2024-04-24,"that we recommend approval of the text amendment to remove Sections 17-7-7.6, 17-7-10.12.12(D), and 17-7-13.5 and relocate amended outdoor storage and storage yard regulations to Section 17- 6-3 as provided in the attachments, with the findings included in the staff report",192,2024-06-04,"to Approve Ordinance No. 2024-O-16 Amending the Midvale City Municipal Code Section 17-7- 12.2 to Remove Commercial Nursery as a Use in the Regional Commercial (RC) Zone, Section 17-7-13.2 to Add Storage Yard as a Use in the Clean Industrial (CI) Zone, and Sections 17-2-15 and 17-2- 19 to Refine the Definitions of Outdoor Storage and Storage Yards",,0.505,
90,medium,subject,Council,PlanningCommission,55,429,2024-10-09,"that we recommend approval of the text amendment to sections of Chapter 17-7-11 of the Midvale City Municipal Code as provided in the attachments, with the finding noted in the staff report",218,2024-12-03,"to Approve Ordinance No. 2024-O-30 Approving a Text Amendment to amend Sections 16.02.020, 16.02.030, 16.03.020 and 16.03.030 of the Midvale City Municipal Code as provided in the attachments, with the finding noted in the staff report",,0.509,
100,medium,subject,Council,PlanningCommission,69,443,2025-03-26,"that we recommend approval of the text amendment as provided in the attachments, with the finding noted in the staff report",233,2025-06-03,"to approve Ordinance No. 2025-O-10 amending Section 17-3-1 of the Midvale City Municipal Code as provided in the attachments, with the finding noted in the staff report",,0.518,
