date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,1,MOTION: Council Member Hyland moved to CLOSE the Work Session and open the Closed Meeting for the purpose of discussing property acquisition. The motion was seconded by Council Member Holton,Procedural/Administrative,Passed (unanimous consent),Suzanne Hyland,Matt Holton,,,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,2,MOTION: Council Member Birrell moved to CLOSE the Closed Meeting and ADJOURN the City Council Work Session. The motion was seconded by Council Member Hyland,Procedural/Administrative,Passed (unanimous consent),Ellen Birrell,Suzanne Hyland,,,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Holton moved to APPROVE Ordinance 413, Amending Code Chapter 2.30. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Holton-Yes, Council Member Hyland-Yes, Council Member Birrell-Yes, and Mayor Weichers-Yes",Ordinance,Passed unanimously,Matt Holton,Suzanne Hyland,Matt Holton,Aye,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Holton moved to APPROVE Ordinance 413, Amending Code Chapter 2.30. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Holton-Yes, Council Member Hyland-Yes, Council Member Birrell-Yes, and Mayor Weichers-Yes",Ordinance,Passed unanimously,Matt Holton,Suzanne Hyland,Suzanne Hyland,Aye,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Holton moved to APPROVE Ordinance 413, Amending Code Chapter 2.30. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Holton-Yes, Council Member Hyland-Yes, Council Member Birrell-Yes, and Mayor Weichers-Yes",Ordinance,Passed unanimously,Matt Holton,Suzanne Hyland,Ellen Birrell,Aye,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Holton moved to APPROVE Ordinance 413, Amending Code Chapter 2.30. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Holton-Yes, Council Member Hyland-Yes, Council Member Birrell-Yes, and Mayor Weichers-Yes",Ordinance,Passed unanimously,Matt Holton,Suzanne Hyland,Mike Weichers,Aye,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,4,"MOTION: Council Member Birrell moved to APPROVE Ordinance 414, Adopting and Amended Budget for FY 2023-2024. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Holton-Yes, Council Member Hyland-Yes, Council Member Birrell-Yes, and Mayor Weichers-Yes",Budget Amendment,Passed unanimously,Ellen Birrell,Suzanne Hyland,Matt Holton,Aye,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,4,"MOTION: Council Member Birrell moved to APPROVE Ordinance 414, Adopting and Amended Budget for FY 2023-2024. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Holton-Yes, Council Member Hyland-Yes, Council Member Birrell-Yes, and Mayor Weichers-Yes",Budget Amendment,Passed unanimously,Ellen Birrell,Suzanne Hyland,Suzanne Hyland,Aye,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,4,"MOTION: Council Member Birrell moved to APPROVE Ordinance 414, Adopting and Amended Budget for FY 2023-2024. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Holton-Yes, Council Member Hyland-Yes, Council Member Birrell-Yes, and Mayor Weichers-Yes",Budget Amendment,Passed unanimously,Ellen Birrell,Suzanne Hyland,Ellen Birrell,Aye,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
2024-04-16,2024,"City Council — April 16, 2024 Work Session and Business Meeting&nbsp;",Council,4,"MOTION: Council Member Birrell moved to APPROVE Ordinance 414, Adopting and Amended Budget for FY 2023-2024. The motion was seconded by Council Member Hyland. Vote on motion: Council Member Holton-Yes, Council Member Hyland-Yes, Council Member Birrell-Yes, and Mayor Weichers-Yes",Budget Amendment,Passed unanimously,Ellen Birrell,Suzanne Hyland,Mike Weichers,Aye,minutes/2024/2024-04-15/2024-04-16_work-session-and-business-meeting.md,minutes
