date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-09-02,2020,City Council Meeting,Council,1,moved appoint Sarah Niitsuma and Tommy Kelly to the Cultural Diversity Committee,Appointment,4-0 Pass,Curt Cochran,Dan Armstrong,Dan Armstrong,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,1,moved appoint Sarah Niitsuma and Tommy Kelly to the Cultural Diversity Committee,Appointment,4-0 Pass,Curt Cochran,Dan Armstrong,Ernest Burgess,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,1,moved appoint Sarah Niitsuma and Tommy Kelly to the Cultural Diversity Committee,Appointment,4-0 Pass,Curt Cochran,Dan Armstrong,Meredith Harker,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,1,moved appoint Sarah Niitsuma and Tommy Kelly to the Cultural Diversity Committee,Appointment,4-0 Pass,Curt Cochran,Dan Armstrong,Curt Cochran,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,2,"moved approve the minutes of August 19, 2020 as presented",Procedural/Administrative,4-0 Pass,Curt Cochran,Ernest Burgess,Curt Cochran,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,2,"moved approve the minutes of August 19, 2020 as presented",Procedural/Administrative,4-0 Pass,Curt Cochran,Ernest Burgess,Meredith Harker,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,2,"moved approve the minutes of August 19, 2020 as presented",Procedural/Administrative,4-0 Pass,Curt Cochran,Ernest Burgess,Ernest Burgess,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,2,"moved approve the minutes of August 19, 2020 as presented",Procedural/Administrative,4-0 Pass,Curt Cochran,Ernest Burgess,Dan Armstrong,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,3,moved approve Resolution 20-35 as presented,Resolution,4-0 Pass,Ernest Burgess,Dan Armstrong,Meredith Harker,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,3,moved approve Resolution 20-35 as presented,Resolution,4-0 Pass,Ernest Burgess,Dan Armstrong,Dan Armstrong,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,3,moved approve Resolution 20-35 as presented,Resolution,4-0 Pass,Ernest Burgess,Dan Armstrong,Curt Cochran,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,3,moved approve Resolution 20-35 as presented,Resolution,4-0 Pass,Ernest Burgess,Dan Armstrong,Ernest Burgess,Aye,minutes/2020/2020-08-31/2020-09-02_city-council.md
2020-09-02,2020,City Council Meeting,Council,4,"moved adjourn, and Chair Harker",Procedural/Administrative,,Curt Cochran,,,,minutes/2020/2020-08-31/2020-09-02_city-council.md
