date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2021-09-21,2021,City Council Meeting,Council,1,"approve the consent agenda which included the approval of the minutes for the regular council meeting held on 8-17-21, work session held on 8-17-21, work session held on 8-24-21, work session on 9-14-21, and council meeting and public hearing on 9-14-21, a list of claims on the warrant register dated 9-21-21, the sale of burial rights to April and Michael Flickinger, Marjorie and Marlow Blackett Family, Nate Elgin Garrett, and Rhonda and Kal",Public Hearing Action,Pass (unanimous),Nathan Memmott,Skip Worwood,,,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,2,approve th,Other,Pass (unanimous),Nathan Memmott,Skip Worwood,,,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,3,adopt Ordinance 09-21-2021 Bar,Ordinance,4-1 Pass,Larry Ostler,Justin D. Seely,Larry Ostler,Aye,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,3,adopt Ordinance 09-21-2021 Bar,Ordinance,4-1 Pass,Larry Ostler,Justin D. Seely,Nathan Memmott,Aye,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,3,adopt Ordinance 09-21-2021 Bar,Ordinance,4-1 Pass,Larry Ostler,Justin D. Seely,Skip Worwood,Aye,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,3,adopt Ordinance 09-21-2021 Bar,Ordinance,4-1 Pass,Larry Ostler,Justin D. Seely,Justin D. Seely,Aye,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,3,adopt Ordinance 09-21-2021 Bar,Ordinance,4-1 Pass,Larry Ostler,Justin D. Seely,Kent Jones,Nay,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,4,adopt Ordinance 09-21-21-,Ordinance,Pass (unanimous),Larry Ostler,Kent Jones,,,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,5,change the area identified from a Level 3 to a Level 2 on the Annexation Are,Land-Use/Zoning,Pass,Skip Worwood,Larry Ostler,,,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,6,adopt Ordinance 09-21-2021-,Ordinance,Pass (unanimous),Justin D. Seely,Kent Jones,,,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
2021-09-21,2021,City Council Meeting,Council,7,approve the out-of-state trave,Other,Pass (unanimous),Larry Ostler,Skip Worwood,,,meeting_minutes/minutes/2021/2021-09-20/2021-09-21_city-council-meeting.md
