source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2021/2021-01-04/2021-01-05_council-formal-meeting.md,1,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2021/2021-01-04/2021-01-05_council-work-session.md,1,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6-0 Pass,crosswalk,high
minutes/2021/2021-01-04/2021-01-05_council-formal-meeting.md,2,2021-01-05,Council,Public Hearing Action,Public-Hearing,,procedural,pass,6,0,,roll-call,6-0 Pass,crosswalk,high
minutes/2021/2021-01-04/2021-01-05_council-formal-meeting.md,3,2021-01-05,Council,Procedural/Administrative,Appointment,,final-action,pass,6,0,,roll-call,6-0 Pass,rule:officer-elect,high
minutes/2021/2021-01-04/2021-01-05_council-formal-meeting.md,4,2021-01-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6-0 Pass,crosswalk,high
minutes/2021/2021-01-04/2021-01-05_council-formal-meeting.md,5,2021-01-05,Council,Interlocal/Agreement,Interlocal,,final-action,pass,6,0,,roll-call,6-0 Pass,crosswalk,high
minutes/2021/2021-01-04/2021-01-05_council-formal-meeting.md,6,2021-01-05,Council,Appointment/Advice & Consent,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6-0 Pass,rule:proc-agenda,high
minutes/2021/2021-01-11/2021-01-12_council-work-session.md,1,2021-01-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2021/2021-01-18/2021-01-19_council-formal-meeting.md,1,2021-01-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
minutes/2021/2021-01-18/2021-01-19_council-formal-meeting.md,2,2021-01-19,Council,Public Hearing Action,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,rule:proc-agenda,high
minutes/2021/2021-01-18/2021-01-19_council-formal-meeting.md,3,2021-01-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
minutes/2021/2021-01-18/2021-01-19_council-formal-meeting.md,4,2021-01-19,Council,Budget Amendment,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
minutes/2021/2021-01-18/2021-01-19_council-formal-meeting.md,5,2021-01-19,Council,Budget Amendment,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
minutes/2021/2021-01-18/2021-01-19_council-formal-meeting.md,6,2021-01-19,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
