date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:30 p.m,Procedural/Administrative,5-0 Pass,Bev Uipi,Cheri Jackson,Bev Uipi,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:30 p.m,Procedural/Administrative,5-0 Pass,Bev Uipi,Cheri Jackson,Cheri Jackson,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:30 p.m,Procedural/Administrative,5-0 Pass,Bev Uipi,Cheri Jackson,Jeff Silvestrini,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:30 p.m,Procedural/Administrative,5-0 Pass,Bev Uipi,Cheri Jackson,Silvia Catten,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:30 p.m,Procedural/Administrative,5-0 Pass,Bev Uipi,Cheri Jackson,Thom DeSirant,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,2,to open the public hearing,Public Hearing Action,5-0 Pass,Bev Uipi,Thom DeSirant,Bev Uipi,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,2,to open the public hearing,Public Hearing Action,5-0 Pass,Bev Uipi,Thom DeSirant,Cheri Jackson,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,2,to open the public hearing,Public Hearing Action,5-0 Pass,Bev Uipi,Thom DeSirant,Jeff Silvestrini,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,2,to open the public hearing,Public Hearing Action,5-0 Pass,Bev Uipi,Thom DeSirant,Silvia Catten,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,2,to open the public hearing,Public Hearing Action,5-0 Pass,Bev Uipi,Thom DeSirant,Thom DeSirant,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,3,to close the public hearing,Public Hearing Action,5-0 Pass,Bev Uipi,Cheri Jackson,Bev Uipi,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
2023-10-23,2023,City Council Meeting Agenda and Packet,Council,3,to close the public hearing,Public Hearing Action,5-0 Pass,Bev Uipi,Cheri Jackson,Cheri Jackson,Aye,minutes/2023/2023-10-23/2023-10-23_city-council-meeting-agenda-and-packet-737.md
