date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2022-10-04,2022,Revised Council Formal Meeting,Council,1,"Approve the formal meeting minutes of July 19, 2022",Procedural/Administrative,7-0 Pass,Amy Fowler,Daniel Dugan,Alejandro Puy,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,1,Exit the Closed Session,Procedural/Administrative,7-0 Pass,Amy Fowler,Chris Wharton,Alejandro Puy,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,1,"Approve the formal meeting minutes of July 19, 2022",Procedural/Administrative,7-0 Pass,Amy Fowler,Daniel Dugan,Amy Fowler,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,1,Exit the Closed Session,Procedural/Administrative,7-0 Pass,Amy Fowler,Chris Wharton,Amy Fowler,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,1,"Approve the formal meeting minutes of July 19, 2022",Procedural/Administrative,7-0 Pass,Amy Fowler,Daniel Dugan,Ana Valdemoros,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,1,Exit the Closed Session,Procedural/Administrative,7-0 Pass,Amy Fowler,Chris Wharton,Ana Valdemoros,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,1,"Approve the formal meeting minutes of July 19, 2022",Procedural/Administrative,7-0 Pass,Amy Fowler,Daniel Dugan,Chris Wharton,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,1,Exit the Closed Session,Procedural/Administrative,7-0 Pass,Amy Fowler,Chris Wharton,Chris Wharton,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,1,"Approve the formal meeting minutes of July 19, 2022",Procedural/Administrative,7-0 Pass,Amy Fowler,Daniel Dugan,Daniel Dugan,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,1,Exit the Closed Session,Procedural/Administrative,7-0 Pass,Amy Fowler,Chris Wharton,Daniel Dugan,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,1,"Approve the formal meeting minutes of July 19, 2022",Procedural/Administrative,7-0 Pass,Amy Fowler,Daniel Dugan,Darin Mano,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,1,Exit the Closed Session,Procedural/Administrative,7-0 Pass,Amy Fowler,Chris Wharton,Darin Mano,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,1,"Approve the formal meeting minutes of July 19, 2022",Procedural/Administrative,7-0 Pass,Amy Fowler,Daniel Dugan,Victoria Petro,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,1,Exit the Closed Session,Procedural/Administrative,7-0 Pass,Amy Fowler,Chris Wharton,Victoria Petro,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,2,Adopt Joint Ceremonial Resolution 29 of 2022 Declaring the Second Monday in October as Indigenous Peoples Day in Salt Lake City,Ceremonial Resolution,7-0 Pass,Amy Fowler,Victoria Petro,Alejandro Puy,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,2,Enter into Closed Session for the purposes of strategy session of reasonably imminent litigation and attorney-client matters that are privileged pursuant to Utah Code § 78B-1-137,Procedural/Administrative,7-0 Pass,Chris Wharton,Amy Fowler,Alejandro Puy,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,2,Adopt Joint Ceremonial Resolution 29 of 2022 Declaring the Second Monday in October as Indigenous Peoples Day in Salt Lake City,Ceremonial Resolution,7-0 Pass,Amy Fowler,Victoria Petro,Amy Fowler,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,2,Enter into Closed Session for the purposes of strategy session of reasonably imminent litigation and attorney-client matters that are privileged pursuant to Utah Code § 78B-1-137,Procedural/Administrative,7-0 Pass,Chris Wharton,Amy Fowler,Amy Fowler,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
2022-10-04,2022,Revised Council Formal Meeting,Council,2,Adopt Joint Ceremonial Resolution 29 of 2022 Declaring the Second Monday in October as Indigenous Peoples Day in Salt Lake City,Ceremonial Resolution,7-0 Pass,Amy Fowler,Victoria Petro,Ana Valdemoros,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-formal-meeting.md,minutes
2022-10-04,2022,Revised Council Work Session Meeting,Council,2,Enter into Closed Session for the purposes of strategy session of reasonably imminent litigation and attorney-client matters that are privileged pursuant to Utah Code § 78B-1-137,Procedural/Administrative,7-0 Pass,Chris Wharton,Amy Fowler,Ana Valdemoros,Aye,minutes/2022/2022-10-03/2022-10-04_revised-council-work-session-meeting.md,minutes
