dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-01-08_city-council-meeting,City Council Meeting,2020-01-08,meeting_minutes/minutes/2020/2020-01-06/2020-01-08_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_01_08.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-15_city-council-meeting,City Council Meeting,2020-01-15,meeting_minutes/minutes/2020/2020-01-13/2020-01-15_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_01_15.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-22_city-council-meeting,City Council Meeting,2020-01-22,meeting_minutes/minutes/2020/2020-01-20/2020-01-22_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_01_22.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-29_city-council-meeting,City Council Meeting,2020-01-29,meeting_minutes/minutes/2020/2020-01-27/2020-01-29_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_01_29.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-12_city-council-meeting,City Council Meeting,2020-02-12,meeting_minutes/minutes/2020/2020-02-10/2020-02-12_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_02_12.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-12_community-development-agency-meeting,Community Development Agency Meeting,2020-02-12,meeting_minutes/minutes/2020/2020-02-10/2020-02-12_community-development-agency-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_02_12_CDA.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-26_city-council-meeting,City Council Meeting,2020-02-26,meeting_minutes/minutes/2020/2020-02-24/2020-02-26_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_02_26.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-11_community-development-agency-meeting,Community Development Agency Meeting,2020-03-11,meeting_minutes/minutes/2020/2020-03-09/2020-03-11_community-development-agency-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_03_11_CDA.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-08_city-council-meeting,City Council Meeting,2020-04-08,meeting_minutes/minutes/2020/2020-04-06/2020-04-08_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_04_08.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-08_community-development-agency-meeting,Community Development Agency Meeting,2020-04-08,meeting_minutes/minutes/2020/2020-04-06/2020-04-08_community-development-agency-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_04_08_CDA.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-22_city-council-meeting,City Council Meeting,2020-04-22,meeting_minutes/minutes/2020/2020-04-20/2020-04-22_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_04_22.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-06_city-council-meeting,City Council Meeting,2020-05-06,meeting_minutes/minutes/2020/2020-05-04/2020-05-06_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_05_06.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-27_city-council-meeting,City Council Meeting,2020-05-27,meeting_minutes/minutes/2020/2020-05-25/2020-05-27_city-council-meeting.md,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-minutes/2020_05_27.pdf,s3-us-west-1.amazonaws.com,,,text,meeting_minutes/CLAUDE.md §pipeline
