source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,1,2020-01-08,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,3,2020-01-08,PlanningCommission,Zoning Map Amendment,Land-Use,Rezone,recommendation,pass,8,0,,roll-call,Positive recommendation 8:0,crosswalk,high
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,4,2020-01-08,PlanningCommission,Planned Development,Land-Use,Other-Land-Use,final-action,pass,7,1,,roll-call,7:1 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,6,2020-01-08,PlanningCommission,Other,Other,,procedural,pass,6,2,,roll-call,6:2 Pass,rule:no-signal,low
planning_commission/minutes/2020/2020-01-06/2020-01-08_planning-commission-meeting.md,7,2020-01-08,PlanningCommission,Other,Ordinance,,procedural,pass,8,0,,roll-call,8:0 Pass,rule:ordinance-weak,medium
planning_commission/minutes/2020/2020-01-20/2020-01-22_planning-commission-meeting.md,1,2020-01-22,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-01-20/2020-01-22_planning-commission-meeting.md,2,2020-01-22,PlanningCommission,Planned Development,Land-Use,Other-Land-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-01-20/2020-01-22_planning-commission-meeting.md,3,2020-01-22,PlanningCommission,Design Review,Land-Use,Site-Plan-Design-Review,final-action,pass,5,1,,roll-call,5:1 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-01-20/2020-01-22_planning-commission-meeting.md,4,2020-01-22,PlanningCommission,Street/Alley Closure,Land-Use,Vacation,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,crosswalk,high
planning_commission/minutes/2020/2020-01-20/2020-01-22_planning-commission-meeting.md,5,2020-01-22,PlanningCommission,Planned Development,Land-Use,Other-Land-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,1,2020-02-12,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,2,2020-02-12,PlanningCommission,Planned Development,Land-Use,Other-Land-Use,final-action,pass,8,0,,roll-call,8:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,3,2020-02-12,PlanningCommission,Master Plan Amendment,Land-Use,General-Plan-Amendment,recommendation,pass,8,0,,roll-call,Negative recommendation 8:0,crosswalk,high
planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,4,2020-02-12,PlanningCommission,Design Review,Land-Use,Site-Plan-Design-Review,final-action,pass,8,0,,roll-call,8:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,5,2020-02-12,PlanningCommission,Other,Land-Use,Vacation,recommendation,pass,8,0,,roll-call,Positive recommendation 8:0,rule:lu-vacate,high
planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,6,2020-02-12,PlanningCommission,Conditional Use,Land-Use,Conditional-Use,final-action,pass,8,0,,roll-call,8:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,7,2020-02-12,PlanningCommission,Conditional Use,Land-Use,Conditional-Use,final-action,pass,8,0,,roll-call,8:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md,8,2020-02-12,PlanningCommission,Zoning Map Amendment,Land-Use,Rezone,recommendation,pass,8,0,,roll-call,Positive recommendation 8:0,crosswalk,high
planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,1,2020-02-26,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,2,2020-02-26,PlanningCommission,Other,Other,,procedural,pass,6,0,,roll-call,6:0 Pass,rule:no-signal,low
planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,3,2020-02-26,PlanningCommission,Conditional Use,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),crosswalk,medium
planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,4,2020-02-26,PlanningCommission,Conditional Use,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,5,2020-02-26,PlanningCommission,Planned Development,Land-Use,Other-Land-Use,final-action,pass,6,0,,roll-call,6:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,6,2020-02-26,PlanningCommission,Zoning Map Amendment,Land-Use,Rezone,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,crosswalk,high
planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,7,2020-02-26,PlanningCommission,Other,Other,,recommendation,pass,6,0,,roll-call,Positive recommendation 6:0,rule:no-signal,low
planning_commission/minutes/2020/2020-02-24/2020-02-26_planning-commission-meeting.md,8,2020-02-26,PlanningCommission,Consent Agenda,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,1,2020-03-11,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,2,2020-03-11,PlanningCommission,Other,Other,,procedural,pass,8,0,,roll-call,8:0 Pass,rule:no-signal,low
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,3,2020-03-11,PlanningCommission,Master Plan Amendment,Land-Use,General-Plan-Amendment,recommendation,pass,8,0,,roll-call,Positive recommendation 8:0,crosswalk,high
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,4,2020-03-11,PlanningCommission,Street/Alley Closure,Land-Use,Vacation,recommendation,pass,7,1,,roll-call,Positive recommendation 7:1,crosswalk,high
planning_commission/minutes/2020/2020-03-09/2020-03-11_planning-commission-meeting.md,5,2020-03-11,PlanningCommission,Design Review,Land-Use,Site-Plan-Design-Review,final-action,pass,7,0,,roll-call,7:0 Approved (Final Action),crosswalk,high
planning_commission/minutes/2020/2020-04-06/2020-04-08_planning-commission-meeting.md,1,2020-04-08,PlanningCommission,Minutes,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6:0 Pass,crosswalk,high
