city,candidate,election_year,office,seat,raised,spent,n_filings,n_live,basis,review_flag
ogden,Richard Hyer,2019,Council,2,0.0,25.0,1,1,summary,
ogden,Ben Nadolski,2019,Council,4,0.0,0.0,1,1,summary,
ogden,Luis Lopez,2019,Council,At-Large C,0.0,0.0,1,1,summary,
ogden,Mike Caldwell,2019,Mayor,,53125.5,49558.31,1,1,summary,
ogden,Angel Castillo,2019,Mayor,,50701.56,32991.11,1,1,summary,
ogden,Daniel Tabbish,2019,Mayor,,26321.75,15150.16,1,1,summary,
ogden,John H Thompson,2019,Mayor,,0.0,0.0,1,1,summary,
ogden,Angela Choberka,2021,Council,1,9976.6,9348.19,1,1,summary,
ogden,Thomas H. Gooch,2021,Council,1,330.0,396.0,1,1,summary,
ogden,Priscilla Martinez,2021,Council,3,33125.22,14546.34,1,1,summary,
ogden,Ken Richey,2021,Council,3,12620.8,11858.45,1,1,summary,
ogden,Mary Khalaf,2021,Council,3,125.0,532.35,1,1,summary,
ogden,Marcia L. White,2021,Council,At-Large A,2265.0,4274.73,1,1,summary,
ogden,Daniel J. Gladwell,2021,Council,At-Large A,0.0,1332.61,1,1,summary,
ogden,Jase Reyneveld,2021,Council,At-Large A,920.47,920.47,1,1,summary,
ogden,Jack Barnes,2021,Council,At-Large A,0.0,0.0,1,1,summary,
ogden,John H Thompson,2021,Council,At-Large A,0.0,0.0,1,1,summary,
ogden,John Ogden,2021,Council,At-Large A,0.0,0.0,1,1,summary,
ogden,Sebastian Benitez,2021,Council,At-Large B,17896.8,17796.8,1,1,summary,
ogden,Bart Blair,2021,Council,At-Large B,1800.0,4021.11,1,1,summary,
ogden,Richard Hyer,2023,Council,2,0.0,0.0,1,1,summary,
ogden,Dave Graf,2023,Council,4,30581.72,29289.88,1,1,summary,
ogden,Steven Van Wagoner,2023,Council,4,30086.5,26417.85,1,1,summary,
ogden,Sebastian Benitez,2023,Council,4,1200.0,1084.0,1,1,summary,
ogden,Alexander Castagno,2023,Council,4,638.12,629.27,1,1,summary,
ogden,Austin Raymond,2023,Council,4,15.0,25.0,1,1,summary,
ogden,Shaun Myers,2023,Council,At-Large C,23987.45,23191.22,1,1,summary,
ogden,J. Levi Andersen,2023,Council,At-Large C,1565.98,1495.64,1,1,summary,
ogden,Lara Gale,2023,Council,At-Large C,0.0,407.29,1,1,summary,
ogden,John H. Thompson,2023,Council,At-Large C,0.0,0.0,1,1,summary,
ogden,Katie Matheson,2023,Council,At-Large C,0.0,0.0,1,1,summary,
ogden,Ben Nadolski,2023,Mayor,,110797.47,124694.06,1,1,summary,
ogden,Jon J. Greiner,2023,Mayor,,84596.76,83130.56,1,1,summary,
ogden,Oscar Landon Mata,2023,Mayor,,74567.43,73193.5,1,1,summary,
ogden,Taylor Knuth,2023,Mayor,,54649.13,62232.51,1,1,summary,
ogden,Angel Castillo,2023,Mayor,,28055.0,27702.6,1,1,summary,
ogden,Chris Barragan,2023,Mayor,,25018.5,15300.75,1,1,summary,
ogden,Bart E. Blair,2023,Mayor,,15575.0,7308.0,1,1,summary,
