date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,template_name,template_id,meeting_id,content_length_bytes,size_mb,stored_locally,probe_status
2020-01-08,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_01_08.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,162520000,155.0,no,200
2020-01-15,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_01_15.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,201534,0.2,no,200
2020-01-22,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_01_22.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,43796581,41.8,no,200
2020-01-29,Joint Work Meeting,JointCCPC,work,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_01_29.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,647307,0.6,no,200
2020-02-12,Community Development Agency Meeting,CDRA,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_02_12_CDA.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,2671750,2.5,no,200
2020-02-12,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_02_12.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,37186720,35.5,no,200
2020-02-20,Planning Commission Meeting,PlanningCommission,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-planning-commission-packets/2020_02_20.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,25421292,24.2,no,200
2020-02-26,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_02_26.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,10372489,9.9,no,200
2020-03-05,Planning Commission Meeting,PlanningCommission,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-planning-commission-packets/2020_03_05.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,99935713,95.3,no,200
2020-03-11,Community Development Agency Meeting,CDRA,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_03_11+CDA+Packet.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,2399564,2.3,no,200
2020-03-11,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_03_11+Packet.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,162834276,155.3,no,200
2020-04-02,Planning Commission Meeting,PlanningCommission,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-planning-commission-packets/2020_04_02.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,102492996,97.7,no,200
2020-05-13,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_05_13+Packet.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,6134404,5.9,no,200
2020-05-27,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_05_27+Packet.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,15804869,15.1,no,200
2020-05-27,HCSEA Meeting,HCSEA,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_05_27+HCSEA+Packet.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,654352,0.6,no,200
2020-06-10,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_06_10+Packet.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,30277128,28.9,no,200
2020-06-10,HCSEA Meeting,HCSEA,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_06_10+HCSEA+Packet.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,563606,0.5,no,200
2020-06-18,Planning Commission Meeting,PlanningCommission,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-planning-commission-packets/2020_06_18.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,101038332,96.4,no,200
2020-06-24,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_06_24.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,185744885,177.1,no,200
2020-07-08,City Council Meeting,Council,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-city-council-packets/2020_07_08+RCCM+Packet.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,69008962,65.8,no,200
2020-07-16,Planning Commission Meeting,PlanningCommission,regular,full_packet,https://s3-us-west-1.amazonaws.com/herriman-agendas/2020-agendas/2020-planning-commission-packets/2020_07_16.pdf,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand, use vision/OCR)",,,,,88832668,84.7,no,200
