date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-10-15,2024,City Council Meeting,Council,1,"MOVED TO APPROVE THE MINUTES AS PRESENTED. MOTION WAS SECONDED BY COUNCIL MEMBER MYERS,",Procedural/Administrative,Voice Pass,,Shaun Myers,,,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,2,"MOVED THE PUBLIC HEARING BE CLOSED. MOTION WAS SECONDED BY VICE CHAIR WHITE,",Public Hearing Action,Voice Pass,,Marcia L. White,,,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,3,"ON A MOTION BY COUNCIL MEMBER BLAIR AND SECONDED BY COUNCIL MEMBER CHOBERKA, RESOLUTION 2024-12 WAS ADOPTED [ENTITLED: ""A resolution of the Ogden City Council adopting Community and Economic Development Department’s Citizen Participation Plan.""]",Resolution,7-0 Pass,Bart E. Blair,Angela Choberka,Angela Choberka,Aye,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,3,"ON A MOTION BY COUNCIL MEMBER BLAIR AND SECONDED BY COUNCIL MEMBER CHOBERKA, RESOLUTION 2024-12 WAS ADOPTED [ENTITLED: ""A resolution of the Ogden City Council adopting Community and Economic Development Department’s Citizen Participation Plan.""]",Resolution,7-0 Pass,Bart E. Blair,Angela Choberka,Bart E. Blair,Aye,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,3,"ON A MOTION BY COUNCIL MEMBER BLAIR AND SECONDED BY COUNCIL MEMBER CHOBERKA, RESOLUTION 2024-12 WAS ADOPTED [ENTITLED: ""A resolution of the Ogden City Council adopting Community and Economic Development Department’s Citizen Participation Plan.""]",Resolution,7-0 Pass,Bart E. Blair,Angela Choberka,Dave Graf,Aye,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,3,"ON A MOTION BY COUNCIL MEMBER BLAIR AND SECONDED BY COUNCIL MEMBER CHOBERKA, RESOLUTION 2024-12 WAS ADOPTED [ENTITLED: ""A resolution of the Ogden City Council adopting Community and Economic Development Department’s Citizen Participation Plan.""]",Resolution,7-0 Pass,Bart E. Blair,Angela Choberka,Ken Richey,Aye,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,3,"ON A MOTION BY COUNCIL MEMBER BLAIR AND SECONDED BY COUNCIL MEMBER CHOBERKA, RESOLUTION 2024-12 WAS ADOPTED [ENTITLED: ""A resolution of the Ogden City Council adopting Community and Economic Development Department’s Citizen Participation Plan.""]",Resolution,7-0 Pass,Bart E. Blair,Angela Choberka,Marcia L. White,Aye,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,3,"ON A MOTION BY COUNCIL MEMBER BLAIR AND SECONDED BY COUNCIL MEMBER CHOBERKA, RESOLUTION 2024-12 WAS ADOPTED [ENTITLED: ""A resolution of the Ogden City Council adopting Community and Economic Development Department’s Citizen Participation Plan.""]",Resolution,7-0 Pass,Bart E. Blair,Angela Choberka,Richard A. Hyer,Aye,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,3,"ON A MOTION BY COUNCIL MEMBER BLAIR AND SECONDED BY COUNCIL MEMBER CHOBERKA, RESOLUTION 2024-12 WAS ADOPTED [ENTITLED: ""A resolution of the Ogden City Council adopting Community and Economic Development Department’s Citizen Participation Plan.""]",Resolution,7-0 Pass,Bart E. Blair,Angela Choberka,Shaun Myers,Aye,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,4,MOVED TO AMEND PROPOSED ORDINANCE 2024-28 AS FOLLOWS: 1. REPLACE THE LANGUAGE IN SECTION 3 OF THE ORDINANCE THAT CREATES OGDEN MUNICIPAL CODE SUBSECTION 15-10-3.A.2.A. TO READ AS FOLLOWS: “AT LEAST 75% OF THE TOTAL GROUND FLOOR AREA OF ALL BUILDINGS ON THE LOT MUST BE DEVELOPED WITH ALLOWABLE NONRESIDENTIAL USES. THE NONRESIDENTIAL USE MUST RECEIVE A CERTIFICATE OF OCCUPANCY AND ZONING COMPLIANCE PRIOR TO OR CONCURRENT WITH RECEIVING A CERTIFICATE OF OCCUPANCY AND ZONING COMPLIANCE FOR THE RESIDENTIAL USE.” 2. REPLACE THE LANGUAGE IN SECTION 5 OF THE ORDINANCE THAT CREATES OGDEN MUNICIPAL CODE,Ordinance,Voice Pass,,Shaun Myers,,,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
2024-10-15,2024,City Council Meeting,Council,5,MOVED TO ADOPT AMENDED ORDINANCE 2024-28. MOTION WAS SECONDED BY COUNCIL MEMBER GRAF. Vice Chair White stated she is always concerned about making changes to an ordinance ‘on the fly’; she would prefer tabling the ordinance until the November meeting to give the Council the opportunity to see the changes in writing before action is taken. Chair Richey asked Mr. Brierley if he has an opinion regarding the amendment stated by Council member Hyer. Mr. Brierley stated he feels the amendment is appropriate. Council Executive Director Eller-Smith added that Legal Counsel has also reviewed the amendm,Ordinance,5-2 Pass,,Dave Graf,Angela Choberka,Nay,meeting_minutes/minutes/2024/2024-10-14/2024-10-15_city-council-meeting.md,minutes
