date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-14,2020,Planning Commission,PlanningCommission,1,"Commissioner Wendel – I will make a motion to approve the Minutes for October 8, October 22, and December 10, 2019 as presented",Procedural/Administrative,Pass (unanimous),Lynette Wendel,David Wright,,,minutes/2020/2020-01-13/2020-01-14_planning-commission.md
2020-01-14,2020,Planning Commission,PlanningCommission,2,"Commissioner Burggraaf I will move that we send a positive recommendation to the City Council for a zoning text amendment to the Taylorsville Municipal Code, Section 13.08.020 (E ) Permitted Lane Use Matrix by the Commercial, Office, Industrial, Mixed Use, Transit Corridor, and Research and Development Districts, and Chapter 13.36 Definitions, File #15Z19, in accordance with the Staff Report and the exhibits attached with the exclusion of the recommended changes related to Auto, Truck, RV, Indoor and Outdoor Storage. Ms. Price – Plus the definitions. Commissioner Burggraaf – I think I mentione",Land-Use/Zoning,Positive recommendation (unanimous),Kent Burggraaf,Don Quigley,,,minutes/2020/2020-01-13/2020-01-14_planning-commission.md
2020-01-14,2020,Planning Commission,PlanningCommission,3,"Commissioner McElreath - I move for approval of File #12S19 – Consideration of a Preliminary Plat for an Eight-Lot Subdivision at 6573 South 3200 West, based on findings and requirements contained in the Staff Report",Land-Use/Zoning,"Approved (Final Action, unanimous)",Marc McElreath,Don Quigley,,,minutes/2020/2020-01-13/2020-01-14_planning-commission.md
2020-01-14,2020,Planning Commission,PlanningCommission,4,By motion the meeting was adjourned.,Procedural/Administrative,Pass (unanimous),Don Quigley,,,,minutes/2020/2020-01-13/2020-01-14_planning-commission.md
2020-01-28,2020,Planning Commission,PlanningCommission,1,Commissioner Burggraaf – I will make a motion that we move to a closed session for the purpose described in Utah Code 52-4-205 specifically to discuss a pending or reasonably imminent litigation,Procedural/Administrative,"Approved (Final Action, unanimous)",Kent Burggraaf,Don Quigley,,,minutes/2020/2020-01-27/2020-01-28_planning-commission.md
2020-01-28,2020,Planning Commission,PlanningCommission,2,By motion the meeting was adjourned.,Procedural/Administrative,Pass (unanimous),Lynette Wendel,,,,minutes/2020/2020-01-27/2020-01-28_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,1,"Commissioner Wendel - I will move to approve the Minutes for January 14 and 28, 2020",Procedural/Administrative,7-0 Pass,Lynette Wendel,Gordon Willardson,Don Quigley,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,1,"Commissioner Wendel - I will move to approve the Minutes for January 14 and 28, 2020",Procedural/Administrative,7-0 Pass,Lynette Wendel,Gordon Willardson,David Wright,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,1,"Commissioner Wendel - I will move to approve the Minutes for January 14 and 28, 2020",Procedural/Administrative,7-0 Pass,Lynette Wendel,Gordon Willardson,Anna Barbieri,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,1,"Commissioner Wendel - I will move to approve the Minutes for January 14 and 28, 2020",Procedural/Administrative,7-0 Pass,Lynette Wendel,Gordon Willardson,Marc McElreath,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,1,"Commissioner Wendel - I will move to approve the Minutes for January 14 and 28, 2020",Procedural/Administrative,7-0 Pass,Lynette Wendel,Gordon Willardson,Kent Burggraaf,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,1,"Commissioner Wendel - I will move to approve the Minutes for January 14 and 28, 2020",Procedural/Administrative,7-0 Pass,Lynette Wendel,Gordon Willardson,Lynette Wendel,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,1,"Commissioner Wendel - I will move to approve the Minutes for January 14 and 28, 2020",Procedural/Administrative,7-0 Pass,Lynette Wendel,Gordon Willardson,Gordon Willardson,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,2,"Commissioner Barbieri - I will make a motion to approve consideration of a conditional use permit for hours of operation for EOS Fitness, 24 hours, File #5C20 at 5564 South Redwood Road",Land-Use/Zoning,7-0 Approved (Final Action),Anna Barbieri,Lynette Wendel,Don Quigley,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,2,"Commissioner Barbieri - I will make a motion to approve consideration of a conditional use permit for hours of operation for EOS Fitness, 24 hours, File #5C20 at 5564 South Redwood Road",Land-Use/Zoning,7-0 Approved (Final Action),Anna Barbieri,Lynette Wendel,David Wright,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,2,"Commissioner Barbieri - I will make a motion to approve consideration of a conditional use permit for hours of operation for EOS Fitness, 24 hours, File #5C20 at 5564 South Redwood Road",Land-Use/Zoning,7-0 Approved (Final Action),Anna Barbieri,Lynette Wendel,Anna Barbieri,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,2,"Commissioner Barbieri - I will make a motion to approve consideration of a conditional use permit for hours of operation for EOS Fitness, 24 hours, File #5C20 at 5564 South Redwood Road",Land-Use/Zoning,7-0 Approved (Final Action),Anna Barbieri,Lynette Wendel,Marc McElreath,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,2,"Commissioner Barbieri - I will make a motion to approve consideration of a conditional use permit for hours of operation for EOS Fitness, 24 hours, File #5C20 at 5564 South Redwood Road",Land-Use/Zoning,7-0 Approved (Final Action),Anna Barbieri,Lynette Wendel,Kent Burggraaf,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,2,"Commissioner Barbieri - I will make a motion to approve consideration of a conditional use permit for hours of operation for EOS Fitness, 24 hours, File #5C20 at 5564 South Redwood Road",Land-Use/Zoning,7-0 Approved (Final Action),Anna Barbieri,Lynette Wendel,Lynette Wendel,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,2,"Commissioner Barbieri - I will make a motion to approve consideration of a conditional use permit for hours of operation for EOS Fitness, 24 hours, File #5C20 at 5564 South Redwood Road",Land-Use/Zoning,7-0 Approved (Final Action),Anna Barbieri,Lynette Wendel,Gordon Willardson,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
2020-03-10,2020,Planning Commission,PlanningCommission,3,"Commissioner Wendel – I move that we send a positive recommendation to the City Council for a zoning text amendment to the Taylorsville Municipal Code, Chapter 13.19.010 D, adding Part 7, the SSD-IN (Institutional), File 5Z20",Land-Use/Zoning,Positive recommendation 7-0,Lynette Wendel,Don Quigley,Don Quigley,Aye,minutes/2020/2020-03-09/2020-03-10_planning-commission.md
