date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2025-09-02,2025,City Council Regular Meeting,Council,1,to open the public comment section of the hearing,Procedural/Administrative,Unanimous Pass,Paul Glover,,,,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,2,to close the public comment section of the hearing,Procedural/Administrative,Unanimous Pass,Paul Glover,Heidi Robinson,,,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,3,to Approve Ordinance No. 2025-O-14 Authorizing a Text Amendment to various use tables in Title 17 of the Midvale City Municipal Code correcting clerical errors related to business license requirements,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Bonnie Billings,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,3,to Approve Ordinance No. 2025-O-14 Authorizing a Text Amendment to various use tables in Title 17 of the Midvale City Municipal Code correcting clerical errors related to business license requirements,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Bryant Brown,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,3,to Approve Ordinance No. 2025-O-14 Authorizing a Text Amendment to various use tables in Title 17 of the Midvale City Municipal Code correcting clerical errors related to business license requirements,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Denece Mikolash,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,3,to Approve Ordinance No. 2025-O-14 Authorizing a Text Amendment to various use tables in Title 17 of the Midvale City Municipal Code correcting clerical errors related to business license requirements,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Heidi Robinson,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,3,to Approve Ordinance No. 2025-O-14 Authorizing a Text Amendment to various use tables in Title 17 of the Midvale City Municipal Code correcting clerical errors related to business license requirements,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Paul Glover,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,4,to open the public comment section of the hearing,Procedural/Administrative,Unanimous Pass,Paul Glover,Heidi Robinson,,,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,5,to close the public comment section of the hearing,Procedural/Administrative,Unanimous Pass,Paul Glover,Heidi Robinson,,,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,6,to Approve Ordinance No. 2025-O-15 Authorizing a Text Amendment to Section 17-7-4.3 of the Midvale City Municipal Code relating to multifamily development standards,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Bonnie Billings,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,6,to Approve Ordinance No. 2025-O-15 Authorizing a Text Amendment to Section 17-7-4.3 of the Midvale City Municipal Code relating to multifamily development standards,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Bryant Brown,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,6,to Approve Ordinance No. 2025-O-15 Authorizing a Text Amendment to Section 17-7-4.3 of the Midvale City Municipal Code relating to multifamily development standards,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Denece Mikolash,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,6,to Approve Ordinance No. 2025-O-15 Authorizing a Text Amendment to Section 17-7-4.3 of the Midvale City Municipal Code relating to multifamily development standards,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Heidi Robinson,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,6,to Approve Ordinance No. 2025-O-15 Authorizing a Text Amendment to Section 17-7-4.3 of the Midvale City Municipal Code relating to multifamily development standards,Land-Use/Zoning,5-0 Pass,Heidi Robinson,Bonnie Billings,Paul Glover,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,7,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Bonnie Billings,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,7,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Bryant Brown,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,7,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Denece Mikolash,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,7,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Heidi Robinson,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,7,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Paul Glover,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,8,to Suspend the Rules and Pass Resolution No. 2025-R-51 Approving Adoption of the Midvale City Public Art Guidelines,Resolution,5-0 Pass,Bryant Brown,Heidi Robinson,Bonnie Billings,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,8,to Suspend the Rules and Pass Resolution No. 2025-R-51 Approving Adoption of the Midvale City Public Art Guidelines,Resolution,5-0 Pass,Bryant Brown,Heidi Robinson,Bryant Brown,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,8,to Suspend the Rules and Pass Resolution No. 2025-R-51 Approving Adoption of the Midvale City Public Art Guidelines,Resolution,5-0 Pass,Bryant Brown,Heidi Robinson,Denece Mikolash,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,8,to Suspend the Rules and Pass Resolution No. 2025-R-51 Approving Adoption of the Midvale City Public Art Guidelines,Resolution,5-0 Pass,Bryant Brown,Heidi Robinson,Heidi Robinson,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,8,to Suspend the Rules and Pass Resolution No. 2025-R-51 Approving Adoption of the Midvale City Public Art Guidelines,Resolution,5-0 Pass,Bryant Brown,Heidi Robinson,Paul Glover,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,10,to Approve Resolution No. 2025-R-31 Adopting Updates to the Board and Committee Assignments for Midvale City,Resolution,5-0 Pass,Heidi Robinson,Bryant Brown,Bonnie Billings,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,10,to Approve Resolution No. 2025-R-31 Adopting Updates to the Board and Committee Assignments for Midvale City,Resolution,5-0 Pass,Heidi Robinson,Bryant Brown,Bryant Brown,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,10,to Approve Resolution No. 2025-R-31 Adopting Updates to the Board and Committee Assignments for Midvale City,Resolution,5-0 Pass,Heidi Robinson,Bryant Brown,Denece Mikolash,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,10,to Approve Resolution No. 2025-R-31 Adopting Updates to the Board and Committee Assignments for Midvale City,Resolution,5-0 Pass,Heidi Robinson,Bryant Brown,Heidi Robinson,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,10,to Approve Resolution No. 2025-R-31 Adopting Updates to the Board and Committee Assignments for Midvale City,Resolution,5-0 Pass,Heidi Robinson,Bryant Brown,Paul Glover,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,11,"to Approve Resolution No. 2025-R-49, Approving the Midvale Canal Trail Design Agreement Amendment to the Midvale Canal Trail Design Agreement with Consor North America, Inc. for Final Design of the Jordan and Salt Lake City Canal",Contract/Purchase,5-0 Pass,Heidi Robinson,Paul Glover,Bonnie Billings,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,11,"to Approve Resolution No. 2025-R-49, Approving the Midvale Canal Trail Design Agreement Amendment to the Midvale Canal Trail Design Agreement with Consor North America, Inc. for Final Design of the Jordan and Salt Lake City Canal",Contract/Purchase,5-0 Pass,Heidi Robinson,Paul Glover,Bryant Brown,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,11,"to Approve Resolution No. 2025-R-49, Approving the Midvale Canal Trail Design Agreement Amendment to the Midvale Canal Trail Design Agreement with Consor North America, Inc. for Final Design of the Jordan and Salt Lake City Canal",Contract/Purchase,5-0 Pass,Heidi Robinson,Paul Glover,Denece Mikolash,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,11,"to Approve Resolution No. 2025-R-49, Approving the Midvale Canal Trail Design Agreement Amendment to the Midvale Canal Trail Design Agreement with Consor North America, Inc. for Final Design of the Jordan and Salt Lake City Canal",Contract/Purchase,5-0 Pass,Heidi Robinson,Paul Glover,Heidi Robinson,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,11,"to Approve Resolution No. 2025-R-49, Approving the Midvale Canal Trail Design Agreement Amendment to the Midvale Canal Trail Design Agreement with Consor North America, Inc. for Final Design of the Jordan and Salt Lake City Canal",Contract/Purchase,5-0 Pass,Heidi Robinson,Paul Glover,Paul Glover,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,12,to Approve Resolution No. 2025-R-50 Authorizing the Mayor to Execute an agreement with Wasatch Front Regional Council (WFRC) for the Fashion Place West Station Area Plan,Contract/Purchase,5-0 Pass,Bryant Brown,Paul Glover,Bonnie Billings,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
2025-09-02,2025,City Council Regular Meeting,Council,12,to Approve Resolution No. 2025-R-50 Authorizing the Mayor to Execute an agreement with Wasatch Front Regional Council (WFRC) for the Fashion Place West Station Area Plan,Contract/Purchase,5-0 Pass,Bryant Brown,Paul Glover,Bryant Brown,Aye,minutes/2025/2025-09-01/2025-09-02_city-council-regular-meeting.md,minutes
