date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-05-18,2022,City Council and Planning Commission Special Meeting Agenda,Council,1,to adjourn the meeting at 6:58 p.m,Procedural/Administrative,Pass (unanimous),Thom DeSirant,Cheri Jackson,,,minutes/2022/2022-05-16/2022-05-18_city-council-and-planning-commission-special-meeting-agenda-577.md
2022-05-23,2022,City Council Meeting Agenda and Packet,Council,1,to move the closed session to the work session and discuss the rest of the work session items after item 1.3 in the regular meeting at 7pm. Council Mfflcreek City Council Meeting Minutes 23 May 2022 Page 4 of 8 Member,Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_city-council-meeting-agenda-and-packet-581.md
2022-05-23,2022,City Council Meeting Agenda and Packet,Council,2,to adjourn the work meeting at 7:03p.m,Procedural/Administrative,Pass (unanimous),Cheri Jackson,Bev Uipi,,,minutes/2022/2022-05-23/2022-05-23_city-council-meeting-agenda-and-packet-581.md
2022-05-23,2022,City Council Meeting Agenda and Packet,Council,3,to approve item 2.1,Other,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_city-council-meeting-agenda-and-packet-581.md
2022-05-23,2022,City Council Meeting Agenda and Packet,Council,4,"to open the public hearing regarding consideration for a monetary appropriation of up to $10,000 to Trails Utah",Public Hearing Action,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_city-council-meeting-agenda-and-packet-581.md
2022-05-23,2022,City Council Meeting Agenda and Packet,Council,5,to close the public hearing,Public Hearing Action,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_city-council-meeting-agenda-and-packet-581.md
2022-05-23,2022,City Council Meeting Agenda and Packet,Council,6,"to approve item 3.3 — Discussion and Consideration of Ordinance 22-25, Approving a Monetary Contribution of up to $10,000 to Trails Utah",Ordinance,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_city-council-meeting-agenda-and-packet-581.md
2022-05-23,2022,City Council Meeting Agenda and Packet,Council,7,"to approve the minutes from April 25, 2022, and May 9, 2022",Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_city-council-meeting-agenda-and-packet-581.md
2022-05-23,2022,City Council Meeting Agenda and Packet,Council,8,to adjourn the meeting at 8:11 p.m,Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_city-council-meeting-agenda-and-packet-581.md
2022-05-23,2022,Community Reinvestment Agency Meeting Agenda and Packet,CRA,1,"to adopt Resolution 22-08, Approving a Participation Agreement with PRI Millcreek",Contract/Purchase,Pass (unanimous),Cheri Jackson,Bev Uipi,,,minutes/2022/2022-05-23/2022-05-23_community-reinvestment-agency-meeting-agenda-and-packet-582.md
2022-05-23,2022,Community Reinvestment Agency Meeting Agenda and Packet,CRA,2,"to approve item 3, April 25, 2022, Regular Meeting Minutes",Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_community-reinvestment-agency-meeting-agenda-and-packet-582.md
2022-05-23,2022,Community Reinvestment Agency Meeting Agenda and Packet,CRA,3,to adjourn the meeting at 8:20 p.m,Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2022/2022-05-23/2022-05-23_community-reinvestment-agency-meeting-agenda-and-packet-582.md
