dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-work-session.md,1,2020-01-07,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,7,0,,tally-only,7:0 Pass,rule:lu-rezone,high,1
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,1,2020-01-07,Council,Procedural/Administrative,Appointment,,final-action,pass,7,0,,roll-call,7:0 Pass,rule:officer-elect,high,2
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,2,2020-01-07,Council,Procedural/Administrative,Appointment,,final-action,pass,7,0,,roll-call,7:0 Pass,rule:officer-elect,high,3
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,3,2020-01-07,Council,Resolution,Appointment,,final-action,pass,7,0,,roll-call,7:0 Pass,rule:officer-elect,high,4
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,4,2020-01-07,Council,Procedural/Administrative,Appointment,,final-action,pass,7,0,,roll-call,7:0 Pass,rule:officer-elect,high,5
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,5,2020-01-07,Council,Procedural/Administrative,Appointment,,final-action,pass,7,0,,roll-call,7:0 Pass,rule:officer-elect,high,6
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,6,2020-01-07,RDA,Appointment,Appointment,,final-action,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,7
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,7,2020-01-07,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,fail,0,7,,roll-call,0:7 Fail,rule:lu-rezone,high,8
meeting_minutes,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_council-regular-meeting.md,8,2020-01-07,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,fail,0,7,,roll-call,0:7 Fail,rule:lu-rezone,high,9
meeting_minutes,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_council-regular-meeting.md,1,2020-01-21,Council,Land-Use/Zoning,Land-Use,Annexation,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-annex,high,10
meeting_minutes,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_council-work-session.md,1,2020-01-21,Council,Other,Other,,final-action,pass,6,0,,roll-call,6:0 Pass,rule:no-signal,low,11
meeting_minutes,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_council-regular-meeting.md,2,2020-01-21,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-textamend,high,12
meeting_minutes,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_council-work-session.md,2,2020-01-21,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,6,0,,roll-call,6:0 Pass,crosswalk,high,13
meeting_minutes,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_council-regular-meeting.md,3,2020-01-21,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,7,0,,roll-call,7:0 Pass,rule:lu-textamend,high,14
meeting_minutes,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_council-work-session.md,3,2020-01-21,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,6,0,,roll-call,6:0 Pass,rule:lu-textamend,high,15
meeting_minutes,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_council-work-session.md,1,2020-02-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,tally-only,7:0 Pass,crosswalk,high,16
meeting_minutes,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_council-regular-meeting.md,1,2020-02-04,Council,Other,Public-Hearing,,procedural,pass,7,0,,roll-call,7:0 Pass,rule:ph-weak,medium,17
meeting_minutes,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_council-work-session.md,2,2020-02-04,Council,Resolution,Resolution,,final-action,pass,7,0,,tally-only,7:0 Pass,crosswalk,high,18
meeting_minutes,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_council-regular-meeting.md,2,2020-02-04,Council,Other,Other,,final-action,fail,0,7,,roll-call,0:7 Fail,rule:no-signal,low,19
meeting_minutes,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_council-work-session.md,3,2020-02-04,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,7,0,,tally-only,7:0 Pass,rule:lu-gpa,high,20
meeting_minutes,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_council-work-session.md,1,2020-02-18,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,7,0,,tally-only,7:0 Pass,crosswalk,high,21
meeting_minutes,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_council-regular-meeting.md,1,2020-02-18,Council,Appointment,Appointment,,final-action,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,22
meeting_minutes,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_council-work-session.md,2,2020-02-18,Council,Other,Other,,final-action,pass,7,0,,tally-only,7:0 Pass,rule:no-signal,low,23
meeting_minutes,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_council-regular-meeting.md,2,2020-02-18,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7:0 Pass,crosswalk,high,24
