year,election_type,office,district,contest,contest_verbatim,n_seats,n_candidates,voting_method,total_votes,total_first_choice_votes,winner,winner_votes,winner_pct,runner_up,runner_up_votes,margin_votes,margin_pct,registered_voters,ballots_cast,turnout_pct,uncontested,suppressed_precincts,note,source_file
2021,municipal general,Council,2,Murray City Council District 2,MURRAY CITY COUNCIL DISTRICT 2,1,2,plurality,2174,,PAMELA J. COTTER,1190,54.74,JOE SILVERZWEIG,984,206,9.48,5455,2215,40.6,False,False,,november-2-2021-general-election-statement-of-votes-cast.xlsx
2021,municipal general,Council,4,Murray City Council District 4,MURRAY CITY COUNCIL DISTRICT 4,1,2,plurality,1745,,DIANE TURNER,1124,64.41,DAREN RASMUSSEN,621,503,28.83,5212,1762,33.81,False,False,,november-2-2021-general-election-statement-of-votes-cast.xlsx
2021,municipal general,Mayor,,Murray City Mayor,MURRAY CITY MAYOR,1,2,plurality,10477,,BRETT A. HALES,6108,58.3,CLARK BULLEN,4369,1739,16.6,28387,10521,37.06,False,False,,november-2-2021-general-election-statement-of-votes-cast.xlsx
2023,municipal general,Council,1,Murray City Council District 1,MURRAY CITY COUNCIL DISTRICT 1,1,2,plurality,1174,,PAUL PICKETT,696,59.28,DAVID W. RODGERS,478,218,18.57,4212,1175,27.9,False,False,,statementofvotescastrpt-official-report-12-05-2023-5.22pm.xlsx
2023,municipal general,Council,3,Murray City Council District 3,MURRAY CITY COUNCIL DISTRICT 3,1,2,plurality,2079,,ROSALBA DOMINGUEZ,1095,52.67,CLARK BULLEN,984,111,5.34,5492,2083,37.93,False,False,,statementofvotescastrpt-official-report-12-05-2023-5.22pm.xlsx
2023,municipal general,Council,5,Murray City Council District 5,MURRAY CITY COUNCIL DISTRICT 5,1,2,plurality,2762,,ADAM HOCK,1553,56.23,"GARRY ""CPA"" HRECHKOSY",1209,344,12.45,6535,2778,42.51,False,False,,statementofvotescastrpt-official-report-12-05-2023-5.22pm.xlsx
2023,municipal primary,Council,1,Murray City Council District 1,Murray City Council District 1,1,3,plurality,1025,,PAUL PICKETT,528,51.51,DAVID W. RODGERS,269,259,25.27,4257,1028,24.15,False,False,,statementofvotescastrpt.xlsx
2023,municipal primary,Council,3,Murray City Council District 3,Murray City Council District 3,1,5,plurality,1735,,ROSALBA DOMINGUEZ,718,41.38,CLARK BULLEN,496,222,12.8,5437,1795,33.01,False,False,,statementofvotescastrpt.xlsx
2025,municipal general,Council,2,Murray City Council District 2,MURRAY CITY COUNCIL DISTRICT 2,1,2,plurality,2598,,PAMELA JANE COTTER,1423,54.77,JARED MICHAEL EBORN,1175,248,9.55,6294,2615,41.55,False,False,,2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,Council,3,Murray City Council District 3 (2-Year Term),MURRAY CITY COUNCIL DISTRICT 3 (2 YEAR TERM),1,2,plurality,2367,,CLARK BULLEN,1336,56.44,BEN PECK,1031,305,12.89,5669,2388,42.12,False,False,Unexpired-term SPECIAL (2-year term),2025-general-election-statementofvotescastrpt.xlsx
2025,municipal general,Council,4,Murray City Council District 4,MURRAY CITY COUNCIL DISTRICT 4,1,1,plurality,1435,,DIANE TURNER,1435,100.0,Write-in (unresolved),0,1435,100.0,5064,1700,33.57,True,False,,2025-general-election-statementofvotescastrpt.xlsx
