dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2018-10-25_metro-township-council-meeting-459655,Metro Township Council Meeting,2018-10-25,meeting_minutes/minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,https://www.utah.gov/pmn/files/459655.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-11-29_metro-township-council-meeting-466809,Metro Township Council Meeting,2018-11-29,meeting_minutes/minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,https://www.utah.gov/pmn/files/466809.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2018-12-19_metro-township-council-meeting-466807,Metro Township Council Meeting,2018-12-19,meeting_minutes/minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,https://www.utah.gov/pmn/files/466807.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-01-24_metro-township-council-meeting-475005,Metro Township Council Meeting,2019-01-24,meeting_minutes/minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,https://www.utah.gov/pmn/files/475005.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-01-31_metro-township-council-meeting-475007,Metro Township Council Meeting,2019-01-31,meeting_minutes/minutes/2019/2019-01-31/2019-01-31_metro-township-council-meeting-475007.md,https://www.utah.gov/pmn/files/475007.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-02-28_metro-township-council-meeting-522675,Metro Township Council Meeting,2019-02-28,meeting_minutes/minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,https://www.utah.gov/pmn/files/522675.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-03-28_metro-township-council-meeting-522677,Metro Township Council Meeting,2019-03-28,meeting_minutes/minutes/2019/2019-03-28/2019-03-28_metro-township-council-meeting-522677.md,https://www.utah.gov/pmn/files/522677.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-04-08_metro-township-council-emergency-meeting-522679,Metro Township Council Emergency Meeting,2019-04-08,meeting_minutes/minutes/2019/2019-04-08/2019-04-08_metro-township-council-emergency-meeting-522679.md,https://www.utah.gov/pmn/files/522679.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-04-25_metro-township-council-meeting-522681,Metro Township Council Meeting,2019-04-25,meeting_minutes/minutes/2019/2019-04-25/2019-04-25_metro-township-council-meeting-522681.md,https://www.utah.gov/pmn/files/522681.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-05-23_metro-township-council-meeting-522683,Metro Township Council Meeting,2019-05-23,meeting_minutes/minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,https://www.utah.gov/pmn/files/522683.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-06-19_metro-township-council-meeting-522685,Metro Township Council Meeting,2019-06-19,meeting_minutes/minutes/2019/2019-06-19/2019-06-19_metro-township-council-meeting-522685.md,https://www.utah.gov/pmn/files/522685.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-08-22_metro-township-council-meeting-556733,Metro Township Council Meeting,2019-08-22,meeting_minutes/minutes/2019/2019-08-22/2019-08-22_metro-township-council-meeting-556733.md,https://www.utah.gov/pmn/files/556733.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-09-19_metro-township-council-meeting-556735,Metro Township Council Meeting,2019-09-19,meeting_minutes/minutes/2019/2019-09-19/2019-09-19_metro-township-council-meeting-556735.md,https://www.utah.gov/pmn/files/556735.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-10-24_metro-township-council-meeting-568103,Metro Township Council Meeting,2019-10-24,meeting_minutes/minutes/2019/2019-10-24/2019-10-24_metro-township-council-meeting-568103.md,https://www.utah.gov/pmn/files/568103.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-11-19_board-of-canvassers-meeting-568101,Board of Canvassers Meeting,2019-11-19,meeting_minutes/minutes/2019/2019-11-19/2019-11-19_board-of-canvassers-meeting-568101.md,https://www.utah.gov/pmn/files/568101.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-11-20_metro-township-council-meeting-568099,Metro Township Council Meeting,2019-11-20,meeting_minutes/minutes/2019/2019-11-20/2019-11-20_metro-township-council-meeting-568099.md,https://www.utah.gov/pmn/files/568099.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2019-12-12_metro-township-council-meeting-612069,Metro Township Council Meeting,2019-12-12,meeting_minutes/minutes/2019/2019-12-12/2019-12-12_metro-township-council-meeting-612069.md,https://www.utah.gov/pmn/files/612069.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-23_metro-township-council-meeting-612071,Metro Township Council Meeting,2020-01-23,meeting_minutes/minutes/2020/2020-01-23/2020-01-23_metro-township-council-meeting-612071.md,https://www.utah.gov/pmn/files/612071.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-27_metro-township-council-meeting-612073,Metro Township Council Meeting,2020-02-27,meeting_minutes/minutes/2020/2020-02-27/2020-02-27_metro-township-council-meeting-612073.md,https://www.utah.gov/pmn/files/612073.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-23_metro-township-council-meeting-607109,Metro Township Council Meeting,2020-04-23,meeting_minutes/minutes/2020/2020-04-23/2020-04-23_metro-township-council-meeting-607109.md,https://www.utah.gov/pmn/files/607109.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-11-17_metro-township-council-meeting-680643,Metro Township Council Meeting,2020-11-17,meeting_minutes/minutes/2020/2020-11-17/2020-11-17_metro-township-council-meeting-680643.md,https://www.utah.gov/pmn/files/680643.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-12-17_metro-township-council-meeting-680645,Metro Township Council Meeting,2020-12-17,meeting_minutes/minutes/2020/2020-12-17/2020-12-17_metro-township-council-meeting-680645.md,https://www.utah.gov/pmn/files/680645.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-01-28_metro-township-council-meeting-692675,Metro Township Council Meeting,2021-01-28,meeting_minutes/minutes/2021/2021-01-28/2021-01-28_metro-township-council-meeting-692675.md,https://www.utah.gov/pmn/files/692675.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-02-25_metro-township-council-meeting-717575,Metro Township Council Meeting,2021-02-25,meeting_minutes/minutes/2021/2021-02-25/2021-02-25_metro-township-council-meeting-717575.md,https://www.utah.gov/pmn/files/717575.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-03-04_metro-township-council-meeting-717583,Metro Township Council Meeting,2021-03-04,meeting_minutes/minutes/2021/2021-03-04/2021-03-04_metro-township-council-meeting-717583.md,https://www.utah.gov/pmn/files/717583.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-03-16_metro-township-council-meeting-717587,Metro Township Council Meeting,2021-03-16,meeting_minutes/minutes/2021/2021-03-16/2021-03-16_metro-township-council-meeting-717587.md,https://www.utah.gov/pmn/files/717587.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-04-27_metro-township-council-meeting-764603,Metro Township Council Meeting,2021-04-27,meeting_minutes/minutes/2021/2021-04-27/2021-04-27_metro-township-council-meeting-764603.md,https://www.utah.gov/pmn/files/764603.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-05-18_metro-township-council-meeting-764605,Metro Township Council Meeting,2021-05-18,meeting_minutes/minutes/2021/2021-05-18/2021-05-18_metro-township-council-meeting-764605.md,https://www.utah.gov/pmn/files/764605.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-05-24_metro-township-council-meeting-764607,Metro Township Council Meeting,2021-05-24,meeting_minutes/minutes/2021/2021-05-24/2021-05-24_metro-township-council-meeting-764607.md,https://www.utah.gov/pmn/files/764607.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-05-25_metro-township-council-meeting-764611,Metro Township Council Meeting,2021-05-25,meeting_minutes/minutes/2021/2021-05-25/2021-05-25_metro-township-council-meeting-764611.md,https://www.utah.gov/pmn/files/764611.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-06-22_metro-township-council-meeting-764615,Metro Township Council Meeting,2021-06-22,meeting_minutes/minutes/2021/2021-06-22/2021-06-22_metro-township-council-meeting-764615.md,https://www.utah.gov/pmn/files/764615.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-07-27_metro-township-council-meeting-764617,Metro Township Council Meeting,2021-07-27,meeting_minutes/minutes/2021/2021-07-27/2021-07-27_metro-township-council-meeting-764617.md,https://www.utah.gov/pmn/files/764617.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-08-24_metro-township-council-meeting-764619,Metro Township Council Meeting,2021-08-24,meeting_minutes/minutes/2021/2021-08-24/2021-08-24_metro-township-council-meeting-764619.md,https://www.utah.gov/pmn/files/764619.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-09-28_metro-township-council-meeting-805461,Metro Township Council Meeting,2021-09-28,meeting_minutes/minutes/2021/2021-09-28/2021-09-28_metro-township-council-meeting-805461.md,https://www.utah.gov/pmn/files/805461.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-10-26_metro-township-council-meeting-805465,Metro Township Council Meeting,2021-10-26,meeting_minutes/minutes/2021/2021-10-26/2021-10-26_metro-township-council-meeting-805465.md,https://www.utah.gov/pmn/files/805465.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2021-11-16_metro-township-council-meeting-820801,Metro Township Council Meeting,2021-11-16,meeting_minutes/minutes/2021/2021-11-16/2021-11-16_metro-township-council-meeting-820801.md,https://www.utah.gov/pmn/files/820801.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
