date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2025-06-17,2025,City Council Regular Meeting,Council,1,to open the public comment section of the hearing,Procedural/Administrative,Unanimous Pass,Paul Glover,Heidi Robinson,,,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,2,to close the public comment section of the hearing,Procedural/Administrative,Unanimous Pass,Paul Glover,Heidi Robinson,,,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,3,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Bonnie Billings,Aye,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,3,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Bryant Brown,Aye,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,3,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Denece Mikolash,Aye,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,3,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Heidi Robinson,Aye,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,3,to Approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Heidi Robinson,Paul Glover,Aye,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,4,to Adopt Resolution No. 2025-R-36 designating Midvale City A Bolder Way Forward City,Resolution,5-0 Pass,Bonnie Billings,Heidi Robinson,Bonnie Billings,Aye,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,4,to Adopt Resolution No. 2025-R-36 designating Midvale City A Bolder Way Forward City,Resolution,5-0 Pass,Bonnie Billings,Heidi Robinson,Bryant Brown,Aye,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
2025-06-17,2025,City Council Regular Meeting,Council,4,to Adopt Resolution No. 2025-R-36 designating Midvale City A Bolder Way Forward City,Resolution,5-0 Pass,Bonnie Billings,Heidi Robinson,Denece Mikolash,Aye,minutes/2025/2025-06-16/2025-06-17_city-council-regular-meeting.md,minutes
