date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-06-18,2024,City Council Meeting,Council,1,"approve the consent agenda, which included approving the minutes for the regular council meeting on 6-4-24, the work session and regular council meeting minutes on 6-11- 24, a list of claims on the warrant register dated 6-18-24",Procedural/Administrative,Pass (unanimous),Shari Cowan,JD Parady,,,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,2,ratify the hiring of Thomas Talbert as the new Animal Control Officer to replace Shirlene Buckley who retired at the end of December. Mr. Talbert will become POST certified so that he can also work as a patrol office,Appointment,Pass (unanimous),JD Parady,Travis L. Worwood,,,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,3,authorize the mayor to sign the Painter Smith Annexation Agreemen,Land-Use/Zoning,Pass (unanimous),JD Parady,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,4,"adopt Ordinance 06-18-2024. This ordinance annexed 4.33 acres consisting of property owned by Russell Smith located approximately 1150 N 500 W, affecting parcel XB00-2075-122R. The annexed property was classified in the ID-1 zone. Councilor Travis Worwood asked if water rights were required with this annexation. Mr. Atkinson answered that at time of annexation it is difficult to determine how much water will be used. At time of development is when the water rights will b",Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,Jeramie Callaway,Aye,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,4,"adopt Ordinance 06-18-2024. This ordinance annexed 4.33 acres consisting of property owned by Russell Smith located approximately 1150 N 500 W, affecting parcel XB00-2075-122R. The annexed property was classified in the ID-1 zone. Councilor Travis Worwood asked if water rights were required with this annexation. Mr. Atkinson answered that at time of annexation it is difficult to determine how much water will be used. At time of development is when the water rights will b",Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,JD Parady,Aye,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,4,"adopt Ordinance 06-18-2024. This ordinance annexed 4.33 acres consisting of property owned by Russell Smith located approximately 1150 N 500 W, affecting parcel XB00-2075-122R. The annexed property was classified in the ID-1 zone. Councilor Travis Worwood asked if water rights were required with this annexation. Mr. Atkinson answered that at time of annexation it is difficult to determine how much water will be used. At time of development is when the water rights will b",Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,Shari Cowan,Aye,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,4,"adopt Ordinance 06-18-2024. This ordinance annexed 4.33 acres consisting of property owned by Russell Smith located approximately 1150 N 500 W, affecting parcel XB00-2075-122R. The annexed property was classified in the ID-1 zone. Councilor Travis Worwood asked if water rights were required with this annexation. Mr. Atkinson answered that at time of annexation it is difficult to determine how much water will be used. At time of development is when the water rights will b",Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,Travis L. Worwood,Aye,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,4,"adopt Ordinance 06-18-2024. This ordinance annexed 4.33 acres consisting of property owned by Russell Smith located approximately 1150 N 500 W, affecting parcel XB00-2075-122R. The annexed property was classified in the ID-1 zone. Councilor Travis Worwood asked if water rights were required with this annexation. Mr. Atkinson answered that at time of annexation it is difficult to determine how much water will be used. At time of development is when the water rights will b",Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,Skip Worwood,Absent,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,5,"adopt the fiscal year 2024 ending June 30, 2024, amende",Other,Pass (unanimous),JD Parady,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,6,"approve the purchase of the enclosed trailer from Clark Wood for $9,000",Contract/Purchase,Pass (unanimous),Travis L. Worwood,Shari Cowan,,,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,7,adopt Resolution 06-18-2024,Resolution,Pass (unanimous),Shari Cowan,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
2024-06-18,2024,City Council Meeting,Council,8,convene in a closed session to discuss the character and competence of a,Procedural/Administrative,Pass (unanimous),Jeramie Callaway,Shari Cowan,,,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md
