source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,1,2020-01-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,2,2020-01-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,3,2020-01-09,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,4,2020-01-09,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,5,2020-01-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,4,0,,roll-call,4-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,6,2020-01-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,7,2020-01-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,8,2020-01-09,Council,Other,Other,,final-action,pass,4,1,,roll-call,4-1 Pass,rule:no-signal,low
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,9,2020-01-09,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,10,2020-01-09,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,11,2020-01-09,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,12,2020-01-09,Council,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,4,0,,roll-call,4-0 Pass,rule:lu-cup,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,13,2020-01-09,Council,Ordinance,Ordinance,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,14,2020-01-09,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,15,2020-01-09,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,16,2020-01-09,Council,Land-Use/Zoning,Land-Use,Rezone,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-rezone,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,17,2020-01-09,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-rezone,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,18,2020-01-09,RDA,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,19,2020-01-09,RDA,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,20,2020-01-09,RDA,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,21,2020-01-09,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,22,2020-01-09,RDA,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,1,2020-01-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,2,2020-01-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,3,2020-01-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,4,2020-01-16,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,5,2020-01-16,Council,Ordinance,Ordinance,,procedural,pass,5,0,,roll-call,5-0 Continued,crosswalk,high
minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,6,2020-01-16,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,7,2020-01-16,Council,Other,Land-Use,Conditional-Use,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-cup,high
minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,8,2020-01-16,Council,Land-Use/Zoning,Land-Use,Text-Amendment,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-textamend,high
minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,1,2020-01-21,Council,Other,Other,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:no-signal,low
minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,2,2020-01-21,Council,Other,Other,,final-action,pass,5,0,,roll-call,5-0 Pass,rule:no-signal,low
minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,3,2020-01-21,RDA,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,medium
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,1,2020-01-30,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,2,2020-01-30,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,3,2020-01-30,Council,Appointment,Appointment,,final-action,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,4,2020-01-30,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,0,,roll-call,5-0 Pass,crosswalk,high
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,5,2020-01-30,Council,Land-Use/Zoning,Land-Use,Text-Amendment,final-action,pass,4,1,,roll-call,4-1 Pass,rule:lu-textamend,high
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,6,2020-01-30,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,7,2020-01-30,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,5,0,,roll-call,5-0 Continued,rule:lu-subdiv,high
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,8,2020-01-30,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high
minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,9,2020-01-30,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,5,0,,roll-call,5-0 Pass,rule:lu-subdiv,high
