date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-12-18,2024,City Council Meeting,Council,1,to APPROVE Resolution No. 24-056 amending the Consolidated Fee Schedule,Resolution,6-0 Pass,Kelvin Green,Kent Shelton,Zach Jacob,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,1,to APPROVE Resolution No. 24-056 amending the Consolidated Fee Schedule,Resolution,6-0 Pass,Kelvin Green,Kent Shelton,Bob Bedore,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,1,to APPROVE Resolution No. 24-056 amending the Consolidated Fee Schedule,Resolution,6-0 Pass,Kelvin Green,Kent Shelton,Pamela Bloom,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,1,to APPROVE Resolution No. 24-056 amending the Consolidated Fee Schedule,Resolution,6-0 Pass,Kelvin Green,Kent Shelton,Kelvin Green,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,1,to APPROVE Resolution No. 24-056 amending the Consolidated Fee Schedule,Resolution,6-0 Pass,Kelvin Green,Kent Shelton,Kent Shelton,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,1,to APPROVE Resolution No. 24-056 amending the Consolidated Fee Schedule,Resolution,6-0 Pass,Kelvin Green,Kent Shelton,Kayleen Whitelock,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,1,to APPROVE Resolution No. 24-056 amending the Consolidated Fee Schedule,Resolution,6-0 Pass,Kelvin Green,Kent Shelton,Chad Lamb,Absent,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,2,to APPROVE Ordinance No. 24-46 amending West Jordan City Code Title 17 - Alcohol Beverage Control and Uses,Ordinance,6-0 Pass,Kelvin Green,Kent Shelton,Zach Jacob,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,2,to APPROVE Ordinance No. 24-46 amending West Jordan City Code Title 17 - Alcohol Beverage Control and Uses,Ordinance,6-0 Pass,Kelvin Green,Kent Shelton,Bob Bedore,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,2,to APPROVE Ordinance No. 24-46 amending West Jordan City Code Title 17 - Alcohol Beverage Control and Uses,Ordinance,6-0 Pass,Kelvin Green,Kent Shelton,Pamela Bloom,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,2,to APPROVE Ordinance No. 24-46 amending West Jordan City Code Title 17 - Alcohol Beverage Control and Uses,Ordinance,6-0 Pass,Kelvin Green,Kent Shelton,Kelvin Green,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,2,to APPROVE Ordinance No. 24-46 amending West Jordan City Code Title 17 - Alcohol Beverage Control and Uses,Ordinance,6-0 Pass,Kelvin Green,Kent Shelton,Kent Shelton,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
2024-12-18,2024,City Council Meeting,Council,2,to APPROVE Ordinance No. 24-46 amending West Jordan City Code Title 17 - Alcohol Beverage Control and Uses,Ordinance,6-0 Pass,Kelvin Green,Kent Shelton,Kayleen Whitelock,Aye,meeting_minutes/minutes/2024/2024-12-16/2024-12-18_city-council-meeting.md
