date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,1,"MOTION: Council Member Bracken moved to close the Open Session and move into a Closed Session to discuss litigation, property acquisition, and/or the character and professional competence or physical or mental health of an individual. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Bracken- Aye, Council Member Mikell-Aye, Mayor Peterson-Aye",Procedural/Administrative,Passed unanimously,Scott Bracken,Douglas Petersen,Douglas Petersen,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,1,"MOTION: Council Member Bracken moved to close the Open Session and move into a Closed Session to discuss litigation, property acquisition, and/or the character and professional competence or physical or mental health of an individual. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Bracken- Aye, Council Member Mikell-Aye, Mayor Peterson-Aye",Procedural/Administrative,Passed unanimously,Scott Bracken,Douglas Petersen,Scott Bracken,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,1,"MOTION: Council Member Bracken moved to close the Open Session and move into a Closed Session to discuss litigation, property acquisition, and/or the character and professional competence or physical or mental health of an individual. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Bracken- Aye, Council Member Mikell-Aye, Mayor Peterson-Aye",Procedural/Administrative,Passed unanimously,Scott Bracken,Douglas Petersen,Christine Mikell,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,1,"MOTION: Council Member Bracken moved to close the Open Session and move into a Closed Session to discuss litigation, property acquisition, and/or the character and professional competence or physical or mental health of an individual. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Petersen-Aye, Council Member Bracken- Aye, Council Member Mikell-Aye, Mayor Peterson-Aye",Procedural/Administrative,Passed unanimously,Scott Bracken,Douglas Petersen,Michael Peterson,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,2,MOTION: Council Member Bracken moved to adjourn. The motion was seconded by Council Member Petersen,Procedural/Administrative,Passed (unanimous consent),Scott Bracken,Douglas Petersen,,,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,3,"MOTION: Council Member Bracken moved to approve Resolution 2021-15. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Scott Bracken,Douglas Petersen,Scott Bracken,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,3,"MOTION: Council Member Bracken moved to approve Resolution 2021-15. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Scott Bracken,Douglas Petersen,Douglas Petersen,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,3,"MOTION: Council Member Bracken moved to approve Resolution 2021-15. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Scott Bracken,Douglas Petersen,Michael Peterson,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,4,"MOTION: Council Member Bracken moved to approve Resolution 2021-16. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Scott Bracken,Douglas Petersen,Scott Bracken,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
2021-04-20,2021,City Council — 04-20-2021 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Council,4,"MOTION: Council Member Bracken moved to approve Resolution 2021-16. The motion was seconded by Council Member Petersen. Vote on motion: Council Member Bracken-Aye, Council Member Petersen-Aye, Mayor Peterson-Aye",Resolution,Passed unanimously,Scott Bracken,Douglas Petersen,Douglas Petersen,Aye,minutes/2021/2021-04-19/2021-04-20_work-session-and-business-meeting.md,minutes
