date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-11-15,2022,Logan City Council Meeting,Council,1,"approve the November 1, 2022, minutes and approve tonight’s agenda",Procedural/Administrative,5-0 Pass,Amy Z. Anderson,Tom Jensen,Amy Z. Anderson,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,1,"approve the November 1, 2022, minutes and approve tonight’s agenda",Procedural/Administrative,5-0 Pass,Amy Z. Anderson,Tom Jensen,Mark A. Anderson,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,1,"approve the November 1, 2022, minutes and approve tonight’s agenda",Procedural/Administrative,5-0 Pass,Amy Z. Anderson,Tom Jensen,Tom Jensen,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,1,"approve the November 1, 2022, minutes and approve tonight’s agenda",Procedural/Administrative,5-0 Pass,Amy Z. Anderson,Tom Jensen,Ernesto López,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,1,"approve the November 1, 2022, minutes and approve tonight’s agenda",Procedural/Administrative,5-0 Pass,Amy Z. Anderson,Tom Jensen,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,2,approve Resolution 22-46 as presented,Resolution,5-0 Pass,Mark A. Anderson,Ernesto López,Amy Z. Anderson,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,2,approve Resolution 22-46 as presented,Resolution,5-0 Pass,Mark A. Anderson,Ernesto López,Mark A. Anderson,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,2,approve Resolution 22-46 as presented,Resolution,5-0 Pass,Mark A. Anderson,Ernesto López,Tom Jensen,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,2,approve Resolution 22-46 as presented,Resolution,5-0 Pass,Mark A. Anderson,Ernesto López,Ernesto López,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,2,approve Resolution 22-46 as presented,Resolution,5-0 Pass,Mark A. Anderson,Ernesto López,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,3,approve Resolution 22-44 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Ernesto López,Amy Z. Anderson,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,3,approve Resolution 22-44 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Ernesto López,Mark A. Anderson,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,3,approve Resolution 22-44 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Ernesto López,Tom Jensen,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,3,approve Resolution 22-44 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Ernesto López,Ernesto López,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan City Council Meeting,Council,3,approve Resolution 22-44 as presented,Resolution,5-0 Pass,Amy Z. Anderson,Ernesto López,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
2022-11-15,2022,Logan Redevelopment Agency Meeting,RDA,1,approve Resolution 22-45 RDA as presented,Resolution,5-0 Pass,Tom Jensen,Ernesto López,Amy Z. Anderson,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_redevelopment-agency-meeting.md
2022-11-15,2022,Logan Redevelopment Agency Meeting,RDA,1,approve Resolution 22-45 RDA as presented,Resolution,5-0 Pass,Tom Jensen,Ernesto López,Mark A. Anderson,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_redevelopment-agency-meeting.md
2022-11-15,2022,Logan Redevelopment Agency Meeting,RDA,1,approve Resolution 22-45 RDA as presented,Resolution,5-0 Pass,Tom Jensen,Ernesto López,Tom Jensen,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_redevelopment-agency-meeting.md
2022-11-15,2022,Logan Redevelopment Agency Meeting,RDA,1,approve Resolution 22-45 RDA as presented,Resolution,5-0 Pass,Tom Jensen,Ernesto López,Ernesto López,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_redevelopment-agency-meeting.md
2022-11-15,2022,Logan Redevelopment Agency Meeting,RDA,1,approve Resolution 22-45 RDA as presented,Resolution,5-0 Pass,Tom Jensen,Ernesto López,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_redevelopment-agency-meeting.md
