date,year,title,slug,path,source,source_url,format
2018-07-18,2018,Copperton Meeting,,minutes/2018/2018-07-18/2018-07-18_council-meeting.md,pmn,https://www.utah.gov/pmn/files/459667.pdf,text
2018-08-15,2018,Copperton Meeting,,minutes/2018/2018-08-15/2018-08-15_council-meeting.md,pmn,https://www.utah.gov/pmn/files/459671.pdf,text
2018-09-04,2018,Copperton Meeting,,minutes/2018/2018-09-04/2018-09-04_council-meeting.md,pmn,https://www.utah.gov/pmn/files/459673.pdf,text
2018-09-19,2018,Copperton Meeting,,minutes/2018/2018-09-19/2018-09-19_council-meeting.md,pmn,https://www.utah.gov/pmn/files/459677.pdf,text
2018-11-21,2018,Copperton Meeting,,minutes/2018/2018-11-21/2018-11-21_council-meeting.md,pmn,https://www.utah.gov/pmn/files/459679.pdf,text
2019-01-16,2019,Copperton Meeting,,minutes/2019/2019-01-16/2019-01-16_council-meeting.md,pmn,https://www.utah.gov/pmn/files/522659.pdf,text
2019-02-11,2019,Copperton Meeting,,minutes/2019/2019-02-11/2019-02-11_council-meeting.md,pmn,https://www.utah.gov/pmn/files/522661.pdf,text
2019-02-20,2019,Copperton Meeting,,minutes/2019/2019-02-20/2019-02-20_council-meeting.md,pmn,https://www.utah.gov/pmn/files/469095.pdf,text
2019-03-20,2019,Copperton Meeting,,minutes/2019/2019-03-20/2019-03-20_council-meeting.md,pmn,https://www.utah.gov/pmn/files/522663.pdf,text
2019-04-03,2019,Copperton Meeting,,minutes/2019/2019-04-03/2019-04-03_council-meeting.md,pmn,https://www.utah.gov/pmn/files/522665.pdf,text
2019-04-17,2019,Copperton Meeting,,minutes/2019/2019-04-17/2019-04-17_council-meeting.md,pmn,https://www.utah.gov/pmn/files/522667.pdf,text
2019-05-15,2019,Copperton Meeting,,minutes/2019/2019-05-15/2019-05-15_council-meeting.md,pmn,https://www.utah.gov/pmn/files/522669.pdf,text
2019-06-19,2019,Copperton Meeting,,minutes/2019/2019-06-19/2019-06-19_council-meeting.md,pmn,https://www.utah.gov/pmn/files/522671.docx,text
2019-07-17,2019,Copperton Meeting,,minutes/2019/2019-07-17/2019-07-17_council-meeting.md,pmn,https://www.utah.gov/pmn/files/522673.pdf,text
2019-08-21,2019,Copperton Meeting,,minutes/2019/2019-08-21/2019-08-21_council-meeting.md,pmn,https://www.utah.gov/pmn/files/568147.pdf,text
2019-09-18,2019,Copperton Meeting,,minutes/2019/2019-09-18/2019-09-18_council-meeting.md,pmn,https://www.utah.gov/pmn/files/612011.pdf,text
