date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-12-10,2024,City Council Regular Meeting,Council,1,"Council Member Prokopis moved to approve the July 9, 2024 City Council Meeting Minutes as published",Procedural/Administrative,4-0 Pass,Steve Prokopis,Mick Sudbury,Trish Hull,Absent,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,2,"Council Member Prokopis moved to approve Ordinance 2024-0-16, with the edit requested requiring a weed barrier under gravel surfaces",Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Audrey Pierce,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,2,"Council Member Prokopis moved to approve Ordinance 2024-0-16, with the edit requested requiring a weed barrier under gravel surfaces",Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Eric Barney,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,2,"Council Member Prokopis moved to approve Ordinance 2024-0-16, with the edit requested requiring a weed barrier under gravel surfaces",Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Mick Sudbury,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,2,"Council Member Prokopis moved to approve Ordinance 2024-0-16, with the edit requested requiring a weed barrier under gravel surfaces",Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Steve Prokopis,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,2,"Council Member Prokopis moved to approve Ordinance 2024-0-16, with the edit requested requiring a weed barrier under gravel surfaces",Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Trish Hull,Absent,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,3,Council Member Prokopis moved to approve Ordinance 2024-O-17 as published,Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Audrey Pierce,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,3,Council Member Prokopis moved to approve Ordinance 2024-O-17 as published,Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Eric Barney,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,3,Council Member Prokopis moved to approve Ordinance 2024-O-17 as published,Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Mick Sudbury,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,3,Council Member Prokopis moved to approve Ordinance 2024-O-17 as published,Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Steve Prokopis,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,3,Council Member Prokopis moved to approve Ordinance 2024-O-17 as published,Ordinance,4-0 Pass,Steve Prokopis,Mick Sudbury,Trish Hull,Absent,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,4,Council Member Sudbury moved to approve Ordinance 2024-O-18 as published,Ordinance,4-0 Pass,Mick Sudbury,Steve Prokopis,Audrey Pierce,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,4,Council Member Sudbury moved to approve Ordinance 2024-O-18 as published,Ordinance,4-0 Pass,Mick Sudbury,Steve Prokopis,Eric Barney,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,4,Council Member Sudbury moved to approve Ordinance 2024-O-18 as published,Ordinance,4-0 Pass,Mick Sudbury,Steve Prokopis,Mick Sudbury,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,4,Council Member Sudbury moved to approve Ordinance 2024-O-18 as published,Ordinance,4-0 Pass,Mick Sudbury,Steve Prokopis,Steve Prokopis,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,4,Council Member Sudbury moved to approve Ordinance 2024-O-18 as published,Ordinance,4-0 Pass,Mick Sudbury,Steve Prokopis,Trish Hull,Absent,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,5,Council Member Sudbury moved to delay any decisions on vacating Dora Street until such time the council can get advisement on appropriate conditions to move forward,Other,4-0 Pass,Mick Sudbury,Steve Prokopis,Audrey Pierce,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,5,Council Member Sudbury moved to delay any decisions on vacating Dora Street until such time the council can get advisement on appropriate conditions to move forward,Other,4-0 Pass,Mick Sudbury,Steve Prokopis,Eric Barney,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,5,Council Member Sudbury moved to delay any decisions on vacating Dora Street until such time the council can get advisement on appropriate conditions to move forward,Other,4-0 Pass,Mick Sudbury,Steve Prokopis,Mick Sudbury,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,5,Council Member Sudbury moved to delay any decisions on vacating Dora Street until such time the council can get advisement on appropriate conditions to move forward,Other,4-0 Pass,Mick Sudbury,Steve Prokopis,Steve Prokopis,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,5,Council Member Sudbury moved to delay any decisions on vacating Dora Street until such time the council can get advisement on appropriate conditions to move forward,Other,4-0 Pass,Mick Sudbury,Steve Prokopis,Trish Hull,Absent,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,6,Council Member Sudbury moved to approve Resolution 2024-12-01 as published,Resolution,4-0 Pass,Mick Sudbury,Steve Prokopis,Audrey Pierce,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,6,Council Member Sudbury moved to approve Resolution 2024-12-01 as published,Resolution,4-0 Pass,Mick Sudbury,Steve Prokopis,Eric Barney,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,6,Council Member Sudbury moved to approve Resolution 2024-12-01 as published,Resolution,4-0 Pass,Mick Sudbury,Steve Prokopis,Mick Sudbury,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,6,Council Member Sudbury moved to approve Resolution 2024-12-01 as published,Resolution,4-0 Pass,Mick Sudbury,Steve Prokopis,Steve Prokopis,Aye,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,6,Council Member Sudbury moved to approve Resolution 2024-12-01 as published,Resolution,4-0 Pass,Mick Sudbury,Steve Prokopis,Trish Hull,Absent,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,7,Council Member Sudbury moved to recess the City Council Meeting and move to Closed Session,Procedural/Administrative,4-0 Pass,Mick Sudbury,Steve Prokopis,Trish Hull,Absent,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,8,Council Member Sudbury moved to adjourn the Closed Session and return to the City Council Meeting,Procedural/Administrative,5-0 Pass,Mick Sudbury,Trish Hull,,,minutes/2024/2024-12-10_council_128.md,minutes
2024-12-10,2024,City Council Regular Meeting,Council,9,"Council Member Prokopis moved to adjourn the December 10, 2024 Magna City Council Meeting at 8:01 PM",Procedural/Administrative,5-0 Pass,Steve Prokopis,Mick Sudbury,,,minutes/2024/2024-12-10_council_128.md,minutes
