date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-09,2020,Planning Commission,PlanningCommission,1,Commissioner Newman moved to conditionally approve a Design Review & Subdivision Permit as outlined PC 20-001 with the amended conditions and findings for approval as discussed and listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,5:1 Approved (Final Action),Dave Newman,Roylan Croshaw,Roylan Croshaw,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,1,Commissioner Newman moved to conditionally approve a Design Review & Subdivision Permit as outlined PC 20-001 with the amended conditions and findings for approval as discussed and listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,5:1 Approved (Final Action),Dave Newman,Roylan Croshaw,Regina Dickinson,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,1,Commissioner Newman moved to conditionally approve a Design Review & Subdivision Permit as outlined PC 20-001 with the amended conditions and findings for approval as discussed and listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,5:1 Approved (Final Action),Dave Newman,Roylan Croshaw,Jessica Lucero,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,1,Commissioner Newman moved to conditionally approve a Design Review & Subdivision Permit as outlined PC 20-001 with the amended conditions and findings for approval as discussed and listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,5:1 Approved (Final Action),Dave Newman,Roylan Croshaw,Dave Newman,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,1,Commissioner Newman moved to conditionally approve a Design Review & Subdivision Permit as outlined PC 20-001 with the amended conditions and findings for approval as discussed and listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,5:1 Approved (Final Action),Dave Newman,Roylan Croshaw,Eduardo Ortiz,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,1,Commissioner Newman moved to conditionally approve a Design Review & Subdivision Permit as outlined PC 20-001 with the amended conditions and findings for approval as discussed and listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,5:1 Approved (Final Action),Dave Newman,Roylan Croshaw,Tony Nielson,Nay,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,2,Commissioner Lucero moved to conditionally approve a Design Review Permit as outlined PC 20-001 with the amended conditions and findings for approval as listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,7:0 Approved (Final Action),Jessica Lucero,Roylan Croshaw,Roylan Croshaw,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,2,Commissioner Lucero moved to conditionally approve a Design Review Permit as outlined PC 20-001 with the amended conditions and findings for approval as listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,7:0 Approved (Final Action),Jessica Lucero,Roylan Croshaw,Regina Dickinson,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,2,Commissioner Lucero moved to conditionally approve a Design Review Permit as outlined PC 20-001 with the amended conditions and findings for approval as listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,7:0 Approved (Final Action),Jessica Lucero,Roylan Croshaw,Sandi Goodlander,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
2020-01-09,2020,Planning Commission,PlanningCommission,2,Commissioner Lucero moved to conditionally approve a Design Review Permit as outlined PC 20-001 with the amended conditions and findings for approval as listed below. Commissioner Croshaw seconded the motion.,Land-Use/Zoning,7:0 Approved (Final Action),Jessica Lucero,Roylan Croshaw,Jessica Lucero,Aye,planning_commission/minutes/2020/2020-01-06/2020-01-09_planning-commission-meeting.md
