date,candidate,office,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,source,date_precision,is_incremental,matched_election_candidate,join_confidence,sha256,notes
2016-11-01,H. Brett Helsten,Metro Township Council Seat 1,2016,interim,General-election report (November),2016 H. Brett Helsten (Metro Township Council Seat 1) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/h.-brett-helsten-kearns-1_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016november_h_brett_helsten_kearns_1.pdf,slco_clerk_static,county_page_month_label,,H. BRETT HELSTEN,high,30db1cc5f8eef8d50ae67f65c2291a3305245c8503af338f03c65c6425ab752c,2016 Seat 1 runner-up (Schaeffer won).
2016-11-01,Patrick Schaeffer,Metro Township Council Seat 1,2016,interim,General-election report (November),2016 Patrick Schaeffer (Metro Township Council Seat 1) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/patrick-schaleffer-kearns-1_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016november_patrick_schaleffer_kearns_1.pdf,slco_clerk_static,county_page_month_label,,PATRICK SCHAEFFER,high,246b8eea36918752e35e27d1a16e1561af4a64a19c071ba9d42a8e67a4982af2,2016 Seat 1 winner. Source filename misspells 'Schaleffer'.
2016-11-01,Alan Peterson,Metro Township Council Seat 2,2016,interim,General-election report (November),2016 Alan Peterson (Metro Township Council Seat 2) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/alan-peterson--kearns-2_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016november_alan_peterson_dbl_kearns_2.pdf,slco_clerk_static,county_page_month_label,,ALAN PETERSON,high,01fb6e5549df81df60760a29caab0119cac48088fd3274393ed888d1b40409fb,2016 Seat 2 winner (uncontested).
2016-06-01,Christopher James Geertsen,Metro Township Council Seat 3,2016,interim,Pre-primary interim (June),2016 Christopher James Geertsen (Metro Township Council Seat 3) - candidate campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/christopher-geertsen---kearns-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016june_christopher_geertsen_trip_kearns_3.pdf,slco_clerk_static,county_page_month_label,,CHRISTOPHER JAMES GEERTSEN,high,1df18d483a63cc86d4b815313bce2822d5fd3f35b58138755e21c2839ce5f2c5,2016 Seat 3 runner-up (general).
2016-06-01,Dennis Walton,Metro Township Council Seat 3,2016,interim,Pre-primary interim (June),2016 Dennis Walton (Metro Township Council Seat 3) - candidate campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/dennis-walton--kearns-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016june_dennis_walton_dbl_kearns_3.pdf,slco_clerk_static,county_page_month_label,,,medium,8e62137eb707b9d4d789d21cd7d9dc0cd7868634dc1eb37d3a1015c767ab5a0c,2016 Seat 3 primary candidate; not a general winner/runner-up.
2016-06-01,Jonatan Lefler,Metro Township Council Seat 3,2016,interim,Pre-primary interim (June),2016 Jonatan Lefler (Metro Township Council Seat 3) - candidate campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/jonatan-lefler---kearns-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016june_jonatan_lefler_trip_kearns_3.pdf,slco_clerk_static,county_page_month_label,,,medium,c7d0b18df82e60e8fa472144251273e4c387be7805ff556981c179f34bf4eb1e,2016 Seat 3 primary candidate; not a general winner/runner-up.
2016-06-01,Matt Welch,Metro Township Council Seat 3,2016,interim,Pre-primary interim (June),2016 Matt Welch (Metro Township Council Seat 3) - candidate campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/matt-welch--kearns-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016june_matt_welch_dbl_kearns_3.pdf,slco_clerk_static,county_page_month_label,,,medium,2ffae5c1dcd5d90ed994838d90ed85f558a6e7c38b80ed9047724b845cb5f46f,2016 Seat 3 primary candidate; not a general winner/runner-up.
2016-06-01,Ruby Brown,Metro Township Council Seat 3,2016,interim,Pre-primary interim (June),2016 Ruby Brown (Metro Township Council Seat 3) - candidate campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/ruby-brown-kearns-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016june_ruby_brown_kearns_3.pdf,slco_clerk_static,county_page_month_label,,,medium,0f957765c822a72f4e01b1ade914ac99e76478151840574d5f1f0804e40dd277,"2016 Seat 3 primary candidate; in by_candidate, not a general winner/runner-up."
2016-06-01,Steve Perry,Metro Township Council Seat 3,2016,interim,Pre-primary interim (June),2016 Steve Perry (Metro Township Council Seat 3) - candidate campaign-finance disclosure (Pre-primary interim (June)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/june/steve-perry---kearns-3-fixed_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016june_steve_perry_trip_kearns_3_fixed.pdf,slco_clerk_static,county_page_month_label,,STEVE PERRY,high,a932d3d31b4f607d8ea75395c31ee26dfac5c884548445f80a1284f3bc3c5826,2016 founding cycle; Perry won Seat 3.
2016-07-01,Jonatan Lefler,Metro Township Council Seat 3,2016,interim,Pre-primary interim (July),2016 Jonatan Lefler (Metro Township Council Seat 3) - candidate campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/jonatan-lefler-kearns-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016july_jonatan_lefler_kearns_3.pdf,slco_clerk_static,county_page_month_label,,,medium,6196ca9701170d23e281a8de5a5841e7a9d7ec907c218925f114e0222e1f5409,2016 Seat 3 primary candidate; not a general winner/runner-up.
2016-07-01,Matt Welch,Metro Township Council Seat 3,2016,interim,Pre-primary interim (July),2016 Matt Welch (Metro Township Council Seat 3) - candidate campaign-finance disclosure (Pre-primary interim (July)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/july/matt-welch-kearns-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016july_matt_welch_kearns_3.pdf,slco_clerk_static,county_page_month_label,,,medium,eb3d42a44c52e01fdbc113a0cef3d71bad3c8d4a56b34a41b32b7b446ceffe12,2016 Seat 3 primary candidate; not a general winner/runner-up.
2016-11-01,Christopher James Geertsen,Metro Township Council Seat 3,2016,interim,General-election report (November),2016 Christopher James Geertsen (Metro Township Council Seat 3) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/christopher-geertsen-kearns-3_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016november_christopher_geertsen_kearns_3.pdf,slco_clerk_static,county_page_month_label,,CHRISTOPHER JAMES GEERTSEN,high,30d0bc4b31e860f1c9ac091ee61c4cb81ad98ae4c9c9ea2b64cde46f8f909105,2016 Seat 3 runner-up.
2016-11-01,Steve Perry,Metro Township Council Seat 3,2016,interim,General-election report (November),2016 Steve Perry (Metro Township Council Seat 3) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/steve-perry--kearns_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016november_steve_perry_dbl_kearns.pdf,slco_clerk_static,county_page_month_label,,STEVE PERRY,high,49a1d62d30bc780e23fa16fdfd6411dfffdf84dea6f683e565323571220d22de,2016 Seat 3 winner.
2016-11-01,Tina Snow,Metro Township Council Seat 4,2016,interim,General-election report (November),2016 Tina Snow (Metro Township Council Seat 4) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/tina-snow-kearns-4_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016november_tina_snow_kearns_4.pdf,slco_clerk_static,county_page_month_label,,TINA SNOW,high,0dcb3c3e23c16dc2fc2d239de60eba569f277841e8b00eb70f28cb96f1d7071a,2016 Seat 4 winner (uncontested).
2016-11-01,Brian Richards,Metro Township Council Seat 5,2016,interim,General-election report (November),2016 Brian Richards (Metro Township Council Seat 5) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/brian-richards---kearns-5_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016november_brian_richards_trip_kearns_5.pdf,slco_clerk_static,county_page_month_label,,BRIAN RICHARDS,high,6b98297405738c127f1152c7e53f42854d13b2e082ddf9b6b4770944b2d0cefd,2016 Seat 5 runner-up.
2016-11-01,Kelly F. Bush,Metro Township Council Seat 5,2016,interim,General-election report (November),2016 Kelly F. Bush (Metro Township Council Seat 5) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/2016_disclosures/november/kelly-bush-kearns-5_redacted.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/2016november_kelly_bush_kearns_5.pdf,slco_clerk_static,county_page_month_label,,KELLY F. BUSH,high,f95836473d84b8594d5324a3b66f7944df359aef46b9c06036f3611574a2e038,2016 Seat 5 winner.
2017-11-01,Alan Peterson,Metro Township Council Seat 2,2017,interim,General-election report (November),2017 Alan Peterson (Metro Township Council Seat 2) - candidate campaign-finance disclosure (General-election report (November)),https://www.saltlakecounty.gov/globalassets/1-site-files/clerk/elections/financial-disclosures/financial_disclosure/alan-peterson---kearns.pdf,2026-07-13,scanned,none (raw acquisition; OCR/vision deferred),raw/alan_peterson_trip_kearns.pdf,slco_clerk_static,county_page_month_label,,ALAN PETERSON,high,c53cf407732ba3c6f74b55121908e344e4cf88a1dffd77f8d79f4e54bd3a6f0a,2017 Seat 2 winner (uncontested).
