date,year,title,slug,path,source,source_url,format
2020-01-07,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-01-06/2020-01-07_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%20172020.pdf?t=202309190902020,ocr
2020-02-04,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-02-03/2020-02-04_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%20242020.pdf?t=202309190902020,ocr
2020-02-18,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-02-17/2020-02-18_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%202182020.pdf?t=202309190902020,ocr
2020-03-03,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-03-02/2020-03-03_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%203-3-2020.docx?t=202309190902020,text
2020-03-24,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-03-23/2020-03-24_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes-%203-24-2020.docx?t=202309190902020,text
2020-04-14,2020,City Council Budget Retreat,city-council-budget-retreat,minutes/2020/2020-04-13/2020-04-14_city-council-budget-retreat.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%204-14-2020%20Budget%20Retreat.docx?t=202309190902020,text
2020-04-21,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-04-20/2020-04-21_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%204-21-2020.docx?t=202309190902020,text
2020-04-28,2020,City Council Special Meeting,city-council-special-meeting,minutes/2020/2020-04-27/2020-04-28_city-council-special-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%204-28-2020%20Special%20Meeting.docx?t=202309190902020,text
2020-05-05,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-05-04/2020-05-05_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%205-5-2020.docx?t=202309190902020,text
2020-05-19,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-05-18/2020-05-19_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%205192020.pdf?t=202309190902020,ocr
2020-06-02,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-06-01/2020-06-02_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%20622020.pdf?t=202309190902030,ocr
2020-06-16,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-06-15/2020-06-16_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%206-16-2020.docx?t=202309190902030,text
2020-06-30,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-06-29/2020-06-30_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%206-30-2020.docx?t=202309190902030,text
2020-07-07,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-07-06/2020-07-07_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%20772020.pdf?t=202309190902030,ocr
2020-07-21,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-07-20/2020-07-21_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%207212020.pdf?t=202309190902030,ocr
2020-08-04,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-08-03/2020-08-04_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%208-4-2020.pdf,ocr
2020-08-11,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-08-10/2020-08-11_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%208-11-2020.pdf,ocr
2020-08-18,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-08-17/2020-08-18_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%208182020.pdf?t=202309190902030,ocr
2020-09-01,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-08-31/2020-09-01_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%20912020.pdf?t=202309190902030,ocr
2020-09-15,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-09-14/2020-09-15_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%209152020.pdf?t=202309190902030,ocr
2020-10-06,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-10-05/2020-10-06_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%201062020.pdf?t=202309190902030,ocr
2020-10-20,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-10-19/2020-10-20_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%2010202020.pdf?t=202309190902030,ocr
2020-11-10,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-11-09/2020-11-10_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%2011102020.pdf?t=202309190902030,ocr
2020-11-17,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-11-16/2020-11-17_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%2011172020.pdf?t=202309190902030,ocr
2020-12-01,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-11-30/2020-12-01_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%201212020.pdf?t=202309190902020,ocr
2020-12-08,2020,City Council Regular Meeting,city-council-regular-meeting,minutes/2020/2020-12-07/2020-12-08_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%201282020.pdf?t=202309190902030,ocr
2021-01-05,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-01-04/2021-01-05_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%20152021.pdf?t=202309190902000,ocr
2021-02-02,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-02-01/2021-02-02_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%20222021.pdf?t=202309190902000,ocr
2021-02-16,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-02-15/2021-02-16_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%202162021.pdf?t=202309190902000,ocr
2021-03-02,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-03-01/2021-03-02_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%20322021.pdf?t=202309190902000,ocr
2021-03-16,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-03-15/2021-03-16_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%203162021.pdf?t=202309190902000,ocr
2021-04-06,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-04-05/2021-04-06_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%20462021.pdf?t=202309190902000,ocr
2021-04-15,2021,City Council Budget Meeting,city-council-budget-meeting,minutes/2021/2021-04-12/2021-04-15_city-council-budget-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%204152021%20Budget%20.pdf?t=202309190902010,ocr
2021-04-20,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-04-19/2021-04-20_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%204202021.pdf?t=202309190902010,ocr
2021-05-04,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-05-03/2021-05-04_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%20542021.pdf?t=202309190902010,ocr
2021-05-18,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-05-17/2021-05-18_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%205182021.pdf?t=202309190902010,ocr
2021-06-01,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-05-31/2021-06-01_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%20612021001.pdf?t=202309190902010,text
2021-06-15,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-06-14/2021-06-15_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%206152021001.pdf?t=202309190902010,text
2021-06-22,2021,City Council Regular Meeting,city-council-regular-meeting,minutes/2021/2021-06-21/2021-06-22_city-council-regular-meeting.md,revize,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2021/Minutes/CC%20Minutes%206222021001.pdf?t=202309190902010,text
