date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,adid,content_length_bytes,size_mb,stored_locally,doc_class,fetch_status,sha256,text_path,text_chars
2020-01-02,"January 2, 2020 revised 12/31/19",PlanningCommission,regular,agenda_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4838,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4838,496254,0.5,no,,,,,
2020-01-02,"January 2, 2020 Packet",PlanningCommission,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4843,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4843,19570583,19.57,no,,,,,
2020-01-07,"January 7, 2020 Murray City Council Meeting Agenda Packet Part 1",Council,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4848,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4848,89181390,89.18,no,,,,,
2020-01-07,"January 7, 2020 Murray City Council Meeting Agenda Packet Part 2",Council,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4849,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4849,28098069,28.1,no,,,,,
2020-01-16,"January 16, 2020",PlanningCommission,regular,agenda_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4844,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4844,1544911,1.54,no,,,,,
2020-01-16,"January 16, 2020 Packet",PlanningCommission,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4871,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4871,44157972,44.16,no,,,,,
2020-01-21,"January 21, 2020 Murray City Council Meeting Agenda & Documents",Council,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4873,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4873,18754766,18.75,no,,,,,
2020-02-04,"February 4, 2020 Murray City Council Meeting Agenda Packet",Council,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4891,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4891,23805056,23.81,no,,,,,
2020-02-06,"February 6, 2020",PlanningCommission,regular,agenda_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4884,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4884,981888,0.98,no,,,,,
2020-02-06,"February 6, 2020 Packet",PlanningCommission,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4892,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4892,27426468,27.43,no,,,,,
2020-02-18,"February 18, 2020 Murray City Council Meeting Agenda Packet",Council,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4904,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4904,20442601,20.44,no,,,,,
2020-02-20,"February 20, 2020",PlanningCommission,regular,agenda_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4899,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4899,797857,0.8,no,,,,,
2020-02-20,"February 20, 2020 Packet",PlanningCommission,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4905,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4905,36538111,36.54,no,,,,,
2020-03-03,"March 3, 2020 Murray City Council Meeting Agenda Packet",Council,regular,full_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4926,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4926,39830916,39.83,no,,,,,
2020-03-05,"March 5, 2020",PlanningCommission,regular,agenda_packet,https://www.murray.utah.gov/Archive/ViewFile/Item/4915,2026-07-13,na,"not_retrieved (index-only; fetch source_url on demand — pdftotext for born-digital staff-report text, vision/OCR for map/plat exhibits)",,4915,683692,0.68,no,,,,,
